[INFO] [1729174421.537768]: Waiting for sensor data...
[INFO] [1729174421.646544]: Calculated Dynamic CoM: x=9.13011601511, y=-2.28516158613, z=40.7112155909
[INFO] [1729174421.646900]: Projected CoM on the ground: x=9.13011601511, y=-2.28516158613, z=0
[INFO] [1729174421.647083]: Calculated Dynamic ZMP: x=-379.501505496, y=65.166033134
[INFO] [1729174421.647230]: Calculated ZMP: x=-379.501505496, y=65.166033134
[INFO] [1729174421.738989]: Calculated Dynamic CoM: x=9.23626675879, y=-2.19501459734, z=40.6900360912
[INFO] [1729174421.739264]: Projected CoM on the ground: x=9.23626675879, y=-2.19501459734, z=0
[INFO] [1729174421.739423]: Calculated Dynamic ZMP: x=-548.516590886, y=38.6916945111
[INFO] [1729174421.739566]: Calculated ZMP: x=-548.516590886, y=38.6916945111
[INFO] [1729174421.838969]: Calculated Dynamic CoM: x=9.31399128006, y=-2.27696944318, z=40.6670787347
[INFO] [1729174421.839278]: Projected CoM on the ground: x=9.31399128006, y=-2.27696944318, z=0
[INFO] [1729174421.839454]: Calculated Dynamic ZMP: x=-330.914007853, y=50.2946249034
[INFO] [1729174421.839604]: Calculated ZMP: x=-330.914007853, y=50.2946249034
[INFO] [1729174421.938830]: Calculated Dynamic CoM: x=9.54628681048, y=-2.43071025047, z=40.6035335834
[INFO] [1729174421.940191]: Projected CoM on the ground: x=9.54628681048, y=-2.43071025047, z=0
[INFO] [1729174421.940373]: Calculated Dynamic ZMP: x=-526.159847525, y=140.421456377
[INFO] [1729174421.940517]: Calculated ZMP: x=-526.159847525, y=140.421456377
[INFO] [1729174422.040761]: Calculated Dynamic CoM: x=9.4969768783, y=-2.35054183826, z=40.6190821578
[INFO] [1729174422.041114]: Projected CoM on the ground: x=9.4969768783, y=-2.35054183826, z=0
[INFO] [1729174422.041415]: Calculated Dynamic ZMP: x=-601.872948642, y=128.925914754
[INFO] [1729174422.041656]: Calculated ZMP: x=-601.872948642, y=128.925914754
[INFO] [1729174422.138683]: Calculated Dynamic CoM: x=9.23202371081, y=-2.33881109835, z=40.677874048
[INFO] [1729174422.139222]: Projected CoM on the ground: x=9.23202371081, y=-2.33881109835, z=0
