seq,secs,nsecs,head_pan_position,head_pan_velocity,head_pan_effort,head_tilt_position,head_tilt_velocity,head_tilt_effort,l_ank_pitch_position,l_ank_pitch_velocity,l_ank_pitch_effort,l_ank_roll_position,l_ank_roll_velocity,l_ank_roll_effort,l_el_position,l_el_velocity,l_el_effort,l_hip_pitch_position,l_hip_pitch_velocity,l_hip_pitch_effort,l_hip_roll_position,l_hip_roll_velocity,l_hip_roll_effort,l_hip_yaw_position,l_hip_yaw_velocity,l_hip_yaw_effort,l_knee_position,l_knee_velocity,l_knee_effort,l_sho_pitch_position,l_sho_pitch_velocity,l_sho_pitch_effort,l_sho_roll_position,l_sho_roll_velocity,l_sho_roll_effort,r_ank_pitch_position,r_ank_pitch_velocity,r_ank_pitch_effort,r_ank_roll_position,r_ank_roll_velocity,r_ank_roll_effort,r_el_position,r_el_velocity,r_el_effort,r_hip_pitch_position,r_hip_pitch_velocity,r_hip_pitch_effort,r_hip_roll_position,r_hip_roll_velocity,r_hip_roll_effort,r_hip_yaw_position,r_hip_yaw_velocity,r_hip_yaw_effort,r_knee_position,r_knee_velocity,r_knee_effort,r_sho_pitch_position,r_sho_pitch_velocity,r_sho_pitch_effort,r_sho_roll_position,r_sho_roll_velocity,r_sho_roll_effort
165839,1729051551,344536381,0.0,0.0,0.0,-0.17640779040527346,0.0,0.0,1.2385272440400588,0.0,0.0,0.009208380996580362,0.0,0.0,-0.7853981625,0.0,0.0,-1.2317865712646485,0.0,0.0,-0.004601942358398438,0.0,0.0,-0.0015339807861328126,0.0,0.0,2.4693808372496338,0.0,0.0,-0.26077673364257814,0.0,0.0,0.7888513053737177,0.0,0.0,-1.2210487057617188,0.0,0.0,-0.003067961572265625,0.0,0.0,0.7857818450415243,0.0,0.0,1.2231799423790914,0.0,0.0,0.0,0.0,0.0,0.004604190498290181,0.0,0.0,-2.512660527685547,0.0,0.0,0.25936939807034687,0.0,0.0,-0.7900001048583984,0.0,0.0
165840,1729051551,352537649,-0.0015339807861328126,0.0,0.0,-0.17640779040527346,0.0,0.0,1.2385272440400588,0.0,0.0,0.009208380996580362,0.0,0.0,-0.7853981625,0.0,0.0,-1.2317865712646485,0.0,0.0,-0.00613592314453125,0.0,0.0,-0.0015339807861328126,0.0,0.0,2.467846107083537,0.0,0.0,-0.26077673364257814,0.0,0.0,0.7888513053737177,0.0,0.0,-1.2210487057617188,0.0,0.0,-0.003067961572265625,0.0,0.0,0.7857818450415243,0.0,0.0,1.2247146725451883,0.0,0.0,0.0,0.0,0.0,0.004604190498290181,0.0,0.0,-2.5141945084716797,0.0,0.0,0.25936939807034687,0.0,0.0,-0.7900001048583984,0.0,0.0
165841,1729051551,360525040,-0.0015339807861328126,0.0,0.0,-0.17640779040527346,0.0,0.0,1.2385272440400588,0.0,0.0,0.009208380996580362,0.0,0.0,-0.7869321432861328,0.0,0.0,-1.2333205520507813,0.0,0.0,-0.00613592314453125,0.0,0.0,-0.0015339807861328126,0.0,0.0,2.4693808372496338,0.0,0.0,-0.26077673364257814,0.0,0.0,0.7888513053737177,0.0,0.0,-1.2210487057617188,0.0,0.0,-0.003067961572265625,0.0,0.0,0.7857818450415243,0.0,0.0,1.2231799423790914,0.0,0.0,0.0,0.0,0.0,0.004604190498290181,0.0,0.0,-2.5141945084716797,0.0,0.0,0.25936939807034687,0.0,0.0,-0.7900001048583984,0.0,0.0
165842,1729051551,368541893,-0.0015339807861328126,0.0,0.0,-0.17640779040527346,0.0,0.0,1.2385272440400588,0.0,0.0,0.009208380996580362,0.0,0.0,-0.7869321432861328,0.0,0.0,-1.2317865712646485,0.0,0.0,-0.00613592314453125,0.0,0.0,-0.0015339807861328126,0.0,0.0,2.4693808372496338,0.0,0.0,-0.26077673364257814,0.0,0.0,0.7888513053737177,0.0,0.0,-1.2210487057617188,0.0,0.0,-0.003067961572265625,0.0,0.0,0.7857818450415243,0.0,0.0,1.2231799423790914,0.0,0.0,0.0,0.0,0.0,0.004604190498290181,0.0,0.0,-2.5141945084716797,0.0,0.0,0.25936939807034687,0.0,0.0,-0.7900001048583984,0.0,0.0
165843,1729051551,376537714,-0.0015339807861328126,0.0,0.0,-0.17640779040527346,0.0,0.0,1.2385272440400588,0.0,0.0,0.009208380996580362,0.0,0.0,-0.7869321432861328,0.0,0.0,-1.2317865712646485,0.0,0.0,-0.00613592314453125,0.0,0.0,-0.0015339807861328126,0.0,0.0,2.467846107083537,0.0,0.0,-0.26077673364257814,0.0,0.0,0.7888513053737177,0.0,0.0,-1.2210487057617188,0.0,0.0,-0.003067961572265625,0.0,0.0,0.7857818450415243,0.0,0.0,1.2247146725451883,0.0,0.0,0.0,0.0,0.0,0.004604190498290181,0.0,0.0,-2.5141945084716797,0.0,0.0,0.25936939807034687,0.0,0.0,-0.7900001048583984,0.0,0.0
165844,1729051551,384540065,-0.0015339807861328126,0.0,0.0,-0.17640779040527346,0.0,0.0,1.2385272440400588,0.0,0.0,0.009208380996580362,0.0,0.0,-0.7853981625,0.0,0.0,-1.2317865712646485,0.0,0.0,-0.004601942358398438,0.0,0.0,-0.0015339807861328126,0.0,0.0,2.4693808372496338,0.0,0.0,-0.26077673364257814,0.0,0.0,0.7888513053737177,0.0,0.0,-1.2210487057617188,0.0,0.0,-0.003067961572265625,0.0,0.0,0.7857818450415243,0.0,0.0,1.2231799423790914,0.0,0.0,0.0,0.0,0.0,0.004604190498290181,0.0,0.0,-2.5141945084716797,0.0,0.0,0.25936939807034687,0.0,0.0,-0.7900001048583984,0.0,0.0
165845,1729051551,392674888,-0.0015339807861328126,0.0,0.0,-0.17640779040527346,0.0,0.0,1.2385272440400588,0.0,0.0,0.009208380996580362,0.0,0.0,-0.7853981625,0.0,0.0,-1.2317865712646485,0.0,0.0,-0.00613592314453125,0.0,0.0,-0.003067961572265625,0.0,0.0,2.4693808372496338,0.0,0.0,-0.26077673364257814,0.0,0.0,0.7888513053737177,0.0,0.0,-1.2210487057617188,0.0,0.0,-0.003067961572265625,0.0,0.0,0.7857818450415243,0.0,0.0,1.2231799423790914,0.0,0.0,0.0,0.0,0.0,0.004604190498290181,0.0,0.0,-2.512660527685547,0.0,0.0,0.25936939807034687,0.0,0.0,-0.7900001048583984,0.0,0.0
165846,1729051551,400535066,-0.0015339807861328126,0.0,0.0,-0.17640779040527346,0.0,0.0,1.2385272440400588,0.0,0.0,0.009208380996580362,0.0,0.0,-0.7869321432861328,0.0,0.0,-1.2333205520507813,0.0,0.0,-0.00613592314453125,0.0,0.0,-0.0015339807861328126,0.0,0.0,2.4693808372496338,0.0,0.0,-0.26077673364257814,0.0,0.0,0.7888513053737177,0.0,0.0,-1.2210487057617188,0.0,0.0,-0.003067961572265625,0.0,0.0,0.7857818450415243,0.0,0.0,1.2231799423790914,0.0,0.0,0.0,0.0,0.0,0.004604190498290181,0.0,0.0,-2.512660527685547,0.0,0.0,0.25936939807034687,0.0,0.0,-0.7900001048583984,0.0,0.0
165847,1729051551,408760593,-0.0015339807861328126,0.0,0.0,-0.17640779040527346,0.0,0.0,1.2385272440400588,0.0,0.0,0.009208380996580362,0.0,0.0,-0.7853981625,0.0,0.0,-1.2333205520507813,0.0,0.0,-0.00613592314453125,0.0,0.0,-0.003067961572265625,0.0,0.0,2.4693808372496338,0.0,0.0,-0.26077673364257814,0.0,0.0,0.7888513053737177,0.0,0.0,-1.2210487057617188,0.0,0.0,-0.003067961572265625,0.0,0.0,0.7857818450415243,0.0,0.0,1.2231799423790914,0.0,0.0,0.0,0.0,0.0,0.004604190498290181,0.0,0.0,-2.5141945084716797,0.0,0.0,0.25936939807034687,0.0,0.0,-0.7900001048583984,0.0,0.0
165848,1729051551,416529479,-0.0015339807861328126,0.0,0.0,-0.17640779040527346,0.0,0.0,1.2385272440400588,0.0,0.0,0.009208380996580362,0.0,0.0,-0.7869321432861328,0.0,0.0,-1.2317865712646485,0.0,0.0,-0.004601942358398438,0.0,0.0,-0.0015339807861328126,0.0,0.0,2.4693808372496338,0.0,0.0,-0.26077673364257814,0.0,0.0,0.7888513053737177,0.0,0.0,-1.2210487057617188,0.0,0.0,-0.003067961572265625,0.0,0.0,0.7857818450415243,0.0,0.0,1.2247146725451883,0.0,0.0,0.0,0.0,0.0,0.004604190498290181,0.0,0.0,-2.512660527685547,0.0,0.0,0.25783466790425014,0.0,0.0,-0.7900001048583984,0.0,0.0
165849,1729051551,424513834,-0.0015339807861328126,0.0,0.0,-0.17640779040527346,0.0,0.0,1.2385272440400588,0.0,0.0,0.007673650830483635,0.0,0.0,-0.7853981625,0.0,0.0,-1.2333205520507813,0.0,0.0,-0.00613592314453125,0.0,0.0,-0.0015339807861328126,0.0,0.0,2.4693808372496338,0.0,0.0,-0.26077673364257814,0.0,0.0,0.7888513053737177,0.0,0.0,-1.2210487057617188,0.0,0.0,-0.003067961572265625,0.0,0.0,0.7857818450415243,0.0,0.0,1.2231799423790914,0.0,0.0,0.0,0.0,0.0,0.004604190498290181,0.0,0.0,-2.512660527685547,0.0,0.0,0.25936939807034687,0.0,0.0,-0.7900001048583984,0.0,0.0
165850,1729051551,432536629,-0.0015339807861328126,0.0,0.0,-0.17640779040527346,0.0,0.0,1.2385272440400588,0.0,0.0,0.009208380996580362,0.0,0.0,-0.7869321432861328,0.0,0.0,-1.2333205520507813,0.0,0.0,-0.00613592314453125,0.0,0.0,-0.0015339807861328126,0.0,0.0,2.4693808372496338,0.0,0.0,-0.26077673364257814,0.0,0.0,0.7888513053737177,0.0,0.0,-1.2210487057617188,0.0,0.0,-0.003067961572265625,0.0,0.0,0.7857818450415243,0.0,0.0,1.2231799423790914,0.0,0.0,0.0,0.0,0.0,0.004604190498290181,0.0,0.0,-2.512660527685547,0.0,0.0,0.25783466790425014,0.0,0.0,-0.7900001048583984,0.0,0.0
165851,1729051551,440514775,-0.0015339807861328126,0.0,0.0,-0.17640779040527346,0.0,0.0,1.2385272440400588,0.0,0.0,0.009208380996580362,0.0,0.0,-0.7853981625,0.0,0.0,-1.2333205520507813,0.0,0.0,-0.00613592314453125,0.0,0.0,-0.0015339807861328126,0.0,0.0,2.4693808372496338,0.0,0.0,-0.26077673364257814,0.0,0.0,0.7888513053737177,0.0,0.0,-1.2210487057617188,0.0,0.0,-0.003067961572265625,0.0,0.0,0.7857818450415243,0.0,0.0,1.2231799423790914,0.0,0.0,0.0,0.0,0.0,0.004604190498290181,0.0,0.0,-2.5141945084716797,0.0,0.0,0.25936939807034687,0.0,0.0,-0.7900001048583984,0.0,0.0
165852,1729051551,448531022,-0.0015339807861328126,0.0,0.0,-0.17640779040527346,0.0,0.0,1.2385272440400588,0.0,0.0,0.009208380996580362,0.0,0.0,-0.7853981625,0.0,0.0,-1.2317865712646485,0.0,0.0,-0.00613592314453125,0.0,0.0,-0.0015339807861328126,0.0,0.0,2.4693808372496338,0.0,0.0,-0.26077673364257814,0.0,0.0,0.7888513053737177,0.0,0.0,-1.2210487057617188,0.0,0.0,-0.003067961572265625,0.0,0.0,0.7857818450415243,0.0,0.0,1.2231799423790914,0.0,0.0,0.0,0.0,0.0,0.004604190498290181,0.0,0.0,-2.5141945084716797,0.0,0.0,0.25936939807034687,0.0,0.0,-0.7900001048583984,0.0,0.0
165853,1729051551,456550264,-0.0015339807861328126,0.0,0.0,-0.17640779040527346,0.0,0.0,1.2369925138739621,0.0,0.0,0.009208380996580362,0.0,0.0,-0.7869321432861328,0.0,0.0,-1.2317865712646485,0.0,0.0,-0.00613592314453125,0.0,0.0,-0.0015339807861328126,0.0,0.0,2.4693808372496338,0.0,0.0,-0.26077673364257814,0.0,0.0,0.7888513053737177,0.0,0.0,-1.2210487057617188,0.0,0.0,-0.003067961572265625,0.0,0.0,0.7857818450415243,0.0,0.0,1.2247146725451883,0.0,0.0,0.0,0.0,0.0,0.004604190498290181,0.0,0.0,-2.512660527685547,0.0,0.0,0.25783466790425014,0.0,0.0,-0.7900001048583984,0.0,0.0
165854,1729051551,464800212,-0.0015339807861328126,0.0,0.0,-0.17640779040527346,0.0,0.0,1.2385272440400588,0.0,0.0,0.009208380996580362,0.0,0.0,-0.7853981625,0.0,0.0,-1.2333205520507813,0.0,0.0,-0.00613592314453125,0.0,0.0,-0.0015339807861328126,0.0,0.0,2.467846107083537,0.0,0.0,-0.26077673364257814,0.0,0.0,0.7888513053737177,0.0,0.0,-1.219514724975586,0.0,0.0,-0.003067961572265625,0.0,0.0,0.7873165752076209,0.0,0.0,1.2231799423790914,0.0,0.0,0.0,0.0,0.0,0.004604190498290181,0.0,0.0,-2.5141945084716797,0.0,0.0,0.25936939807034687,0.0,0.0,-0.7900001048583984,0.0,0.0
165855,1729051551,472541050,0.0,0.0,0.0,-0.17640779040527346,0.0,0.0,1.2385272440400588,0.0,0.0,0.009208380996580362,0.0,0.0,-0.7869321432861328,0.0,0.0,-1.2317865712646485,0.0,0.0,-0.00613592314453125,0.0,0.0,-0.0015339807861328126,0.0,0.0,2.4693808372496338,0.0,0.0,-0.26077673364257814,0.0,0.0,0.7888513053737177,0.0,0.0,-1.2210487057617188,0.0,0.0,-0.003067961572265625,0.0,0.0,0.7857818450415243,0.0,0.0,1.2231799423790914,0.0,0.0,0.0,0.0,0.0,0.004604190498290181,0.0,0.0,-2.512660527685547,0.0,0.0,0.25783466790425014,0.0,0.0,-0.7900001048583984,0.0,0.0
165856,1729051551,480529734,-0.0015339807861328126,0.0,0.0,-0.17640779040527346,0.0,0.0,1.2385272440400588,0.0,0.0,0.009208380996580362,0.0,0.0,-0.7853981625,0.0,0.0,-1.2333205520507813,0.0,0.0,-0.00613592314453125,0.0,0.0,-0.0015339807861328126,0.0,0.0,2.4693808372496338,0.0,0.0,-0.26077673364257814,0.0,0.0,0.7888513053737177,0.0,0.0,-1.2210487057617188,0.0,0.0,-0.003067961572265625,0.0,0.0,0.7857818450415243,0.0,0.0,1.2231799423790914,0.0,0.0,0.0,0.0,0.0,0.004604190498290181,0.0,0.0,-2.5141945084716797,0.0,0.0,0.25936939807034687,0.0,0.0,-0.7900001048583984,0.0,0.0
165857,1729051551,488528421,-0.0015339807861328126,0.0,0.0,-0.17640779040527346,0.0,0.0,1.2385272440400588,0.0,0.0,0.009208380996580362,0.0,0.0,-0.7869321432861328,0.0,0.0,-1.2317865712646485,0.0,0.0,-0.00613592314453125,0.0,0.0,-0.003067961572265625,0.0,0.0,2.467846107083537,0.0,0.0,-0.26077673364257814,0.0,0.0,0.7888513053737177,0.0,0.0,-1.2210487057617188,0.0,0.0,-0.003067961572265625,0.0,0.0,0.7857818450415243,0.0,0.0,1.2231799423790914,0.0,0.0,0.0,0.0,0.0,0.004604190498290181,0.0,0.0,-2.512660527685547,0.0,0.0,0.25936939807034687,0.0,0.0,-0.7900001048583984,0.0,0.0
165858,1729051551,496529242,-0.0015339807861328126,0.0,0.0,-0.17640779040527346,0.0,0.0,1.2385272440400588,0.0,0.0,0.009208380996580362,0.0,0.0,-0.7869321432861328,0.0,0.0,-1.2317865712646485,0.0,0.0,-0.00613592314453125,0.0,0.0,-0.0015339807861328126,0.0,0.0,2.4693808372496338,0.0,0.0,-0.26077673364257814,0.0,0.0,0.7888513053737177,0.0,0.0,-1.219514724975586,0.0,0.0,-0.003067961572265625,0.0,0.0,0.7857818450415243,0.0,0.0,1.2231799423790914,0.0,0.0,0.0,0.0,0.0,0.004604190498290181,0.0,0.0,-2.5141945084716797,0.0,0.0,0.25936939807034687,0.0,0.0,-0.7900001048583984,0.0,0.0
165859,1729051551,504502769,-0.0015339807861328126,0.0,0.0,-0.17640779040527346,0.0,0.0,1.2385272440400588,0.0,0.0,0.009208380996580362,0.0,0.0,-0.7853981625,0.0,0.0,-1.2317865712646485,0.0,0.0,-0.00613592314453125,0.0,0.0,-0.0015339807861328126,0.0,0.0,2.4693808372496338,0.0,0.0,-0.26077673364257814,0.0,0.0,0.7888513053737177,0.0,0.0,-1.2210487057617188,0.0,0.0,-0.003067961572265625,0.0,0.0,0.7857818450415243,0.0,0.0,1.2231799423790914,0.0,0.0,0.0,0.0,0.0,0.004604190498290181,0.0,0.0,-2.512660527685547,0.0,0.0,0.25936939807034687,0.0,0.0,-0.7900001048583984,0.0,0.0
165860,1729051551,512511524,-0.0015339807861328126,0.0,0.0,-0.17640779040527346,0.0,0.0,1.2385272440400588,0.0,0.0,0.009208380996580362,0.0,0.0,-0.7853981625,0.0,0.0,-1.2333205520507813,0.0,0.0,-0.004601942358398438,0.0,0.0,-0.0015339807861328126,0.0,0.0,2.4693808372496338,0.0,0.0,-0.26077673364257814,0.0,0.0,0.7888513053737177,0.0,0.0,-1.2210487057617188,0.0,0.0,-0.003067961572265625,0.0,0.0,0.7857818450415243,0.0,0.0,1.2231799423790914,0.0,0.0,0.0,0.0,0.0,0.004604190498290181,0.0,0.0,-2.512660527685547,0.0,0.0,0.25936939807034687,0.0,0.0,-0.7900001048583984,0.0,0.0
165861,1729051551,520529342,-0.0015339807861328126,0.0,0.0,-0.17640779040527346,0.0,0.0,1.2385272440400588,0.0,0.0,0.009208380996580362,0.0,0.0,-0.7853981625,0.0,0.0,-1.2333205520507813,0.0,0.0,-0.00613592314453125,0.0,0.0,-0.003067961572265625,0.0,0.0,2.467846107083537,0.0,0.0,-0.2592427528564453,0.0,0.0,0.7888513053737177,0.0,0.0,-1.2210487057617188,0.0,0.0,-0.003067961572265625,0.0,0.0,0.7857818450415243,0.0,0.0,1.2231799423790914,0.0,0.0,0.0,0.0,0.0,0.004604190498290181,0.0,0.0,-2.512660527685547,0.0,0.0,0.25936939807034687,0.0,0.0,-0.7900001048583984,0.0,0.0
165862,1729051551,528533367,-0.0015339807861328126,0.0,0.0,-0.17640779040527346,0.0,0.0,1.2385272440400588,0.0,0.0,0.009208380996580362,0.0,0.0,-0.7869321432861328,0.0,0.0,-1.2333205520507813,0.0,0.0,-0.00613592314453125,0.0,0.0,-0.0015339807861328126,0.0,0.0,2.4693808372496338,0.0,0.0,-0.26077673364257814,0.0,0.0,0.7888513053737177,0.0,0.0,-1.2210487057617188,0.0,0.0,-0.003067961572265625,0.0,0.0,0.7857818450415243,0.0,0.0,1.2231799423790914,0.0,0.0,0.0,0.0,0.0,0.004604190498290181,0.0,0.0,-2.5141945084716797,0.0,0.0,0.25936939807034687,0.0,0.0,-0.7900001048583984,0.0,0.0
165863,1729051551,536526284,-0.0015339807861328126,0.0,0.0,-0.17640779040527346,0.0,0.0,1.2385272440400588,0.0,0.0,0.009208380996580362,0.0,0.0,-0.7869321432861328,0.0,0.0,-1.2317865712646485,0.0,0.0,-0.004601942358398438,0.0,0.0,-0.0015339807861328126,0.0,0.0,2.4693808372496338,0.0,0.0,-0.26077673364257814,0.0,0.0,0.7888513053737177,0.0,0.0,-1.2210487057617188,0.0,0.0,-0.003067961572265625,0.0,0.0,0.7857818450415243,0.0,0.0,1.2231799423790914,0.0,0.0,0.0,0.0,0.0,0.004604190498290181,0.0,0.0,-2.512660527685547,0.0,0.0,0.25936939807034687,0.0,0.0,-0.7900001048583984,0.0,0.0
165864,1729051551,544517534,-0.0015339807861328126,0.0,0.0,-0.17640779040527346,0.0,0.0,1.2385272440400588,0.0,0.0,0.009208380996580362,0.0,0.0,-0.7869321432861328,0.0,0.0,-1.2317865712646485,0.0,0.0,-0.00613592314453125,0.0,0.0,-0.0015339807861328126,0.0,0.0,2.4693808372496338,0.0,0.0,-0.26077673364257814,0.0,0.0,0.7888513053737177,0.0,0.0,-1.2210487057617188,0.0,0.0,-0.003067961572265625,0.0,0.0,0.7857818450415243,0.0,0.0,1.2231799423790914,0.0,0.0,0.0,0.0,0.0,0.004604190498290181,0.0,0.0,-2.512660527685547,0.0,0.0,0.25936939807034687,0.0,0.0,-0.7900001048583984,0.0,0.0
165865,1729051551,552511342,-0.0015339807861328126,0.0,0.0,-0.17640779040527346,0.0,0.0,1.2385272440400588,0.0,0.0,0.009208380996580362,0.0,0.0,-0.7869321432861328,0.0,0.0,-1.2333205520507813,0.0,0.0,-0.00613592314453125,0.0,0.0,-0.0015339807861328126,0.0,0.0,2.4693808372496338,0.0,0.0,-0.26077673364257814,0.0,0.0,0.7888513053737177,0.0,0.0,-1.2210487057617188,0.0,0.0,-0.003067961572265625,0.0,0.0,0.7857818450415243,0.0,0.0,1.2247146725451883,0.0,0.0,0.0,0.0,0.0,0.004604190498290181,0.0,0.0,-2.5141945084716797,0.0,0.0,0.25783466790425014,0.0,0.0,-0.7900001048583984,0.0,0.0
165866,1729051551,560502934,-0.0015339807861328126,0.0,0.0,-0.17640779040527346,0.0,0.0,1.2385272440400588,0.0,0.0,0.009208380996580362,0.0,0.0,-0.7853981625,0.0,0.0,-1.2333205520507813,0.0,0.0,-0.00613592314453125,0.0,0.0,-0.0015339807861328126,0.0,0.0,2.4693808372496338,0.0,0.0,-0.26077673364257814,0.0,0.0,0.7888513053737177,0.0,0.0,-1.2210487057617188,0.0,0.0,-0.003067961572265625,0.0,0.0,0.7857818450415243,0.0,0.0,1.2231799423790914,0.0,0.0,0.0,0.0,0.0,0.004604190498290181,0.0,0.0,-2.512660527685547,0.0,0.0,0.25936939807034687,0.0,0.0,-0.7900001048583984,0.0,0.0
165867,1729051551,568527053,-0.0015339807861328126,0.0,0.0,-0.17640779040527346,0.0,0.0,1.2385272440400588,0.0,0.0,0.009208380996580362,0.0,0.0,-0.7869321432861328,0.0,0.0,-1.2317865712646485,0.0,0.0,-0.00613592314453125,0.0,0.0,-0.0015339807861328126,0.0,0.0,2.4693808372496338,0.0,0.0,-0.26077673364257814,0.0,0.0,0.7888513053737177,0.0,0.0,-1.2210487057617188,0.0,0.0,-0.003067961572265625,0.0,0.0,0.7857818450415243,0.0,0.0,1.2231799423790914,0.0,0.0,0.0,0.0,0.0,0.004604190498290181,0.0,0.0,-2.512660527685547,0.0,0.0,0.25936939807034687,0.0,0.0,-0.7900001048583984,0.0,0.0
165868,1729051551,576516364,-0.0015339807861328126,0.0,0.0,-0.17640779040527346,0.0,0.0,1.2385272440400588,0.0,0.0,0.009208380996580362,0.0,0.0,-0.7853981625,0.0,0.0,-1.2317865712646485,0.0,0.0,-0.004601942358398438,0.0,0.0,-0.0015339807861328126,0.0,0.0,2.467846107083537,0.0,0.0,-0.26077673364257814,0.0,0.0,0.7888513053737177,0.0,0.0,-1.2210487057617188,0.0,0.0,-0.003067961572265625,0.0,0.0,0.7873165752076209,0.0,0.0,1.2231799423790914,0.0,0.0,0.0,0.0,0.0,0.004604190498290181,0.0,0.0,-2.512660527685547,0.0,0.0,0.25783466790425014,0.0,0.0,-0.7900001048583984,0.0,0.0
165869,1729051551,584532108,-0.0015339807861328126,0.0,0.0,-0.17640779040527346,0.0,0.0,1.2385272440400588,0.0,0.0,0.009208380996580362,0.0,0.0,-0.7869321432861328,0.0,0.0,-1.2317865712646485,0.0,0.0,-0.00613592314453125,0.0,0.0,-0.0015339807861328126,0.0,0.0,2.4693808372496338,0.0,0.0,-0.26077673364257814,0.0,0.0,0.7888513053737177,0.0,0.0,-1.2210487057617188,0.0,0.0,-0.003067961572265625,0.0,0.0,0.7857818450415243,0.0,0.0,1.2231799423790914,0.0,0.0,0.0,0.0,0.0,0.004604190498290181,0.0,0.0,-2.512660527685547,0.0,0.0,0.25783466790425014,0.0,0.0,-0.7900001048583984,0.0,0.0
165870,1729051551,592516887,-0.0015339807861328126,0.0,0.0,-0.17640779040527346,0.0,0.0,1.2385272440400588,0.0,0.0,0.009208380996580362,0.0,0.0,-0.7869321432861328,0.0,0.0,-1.2317865712646485,0.0,0.0,-0.00613592314453125,0.0,0.0,-0.0015339807861328126,0.0,0.0,2.4693808372496338,0.0,0.0,-0.26077673364257814,0.0,0.0,0.7888513053737177,0.0,0.0,-1.2210487057617188,0.0,0.0,-0.003067961572265625,0.0,0.0,0.7857818450415243,0.0,0.0,1.2231799423790914,0.0,0.0,0.0,0.0,0.0,0.004604190498290181,0.0,0.0,-2.512660527685547,0.0,0.0,0.25936939807034687,0.0,0.0,-0.7900001048583984,0.0,0.0
165871,1729051551,600528810,-0.0015339807861328126,0.0,0.0,-0.17640779040527346,0.0,0.0,1.2385272440400588,0.0,0.0,0.009208380996580362,0.0,0.0,-0.7853981625,0.0,0.0,-1.2317865712646485,0.0,0.0,-0.00613592314453125,0.0,0.0,-0.0015339807861328126,0.0,0.0,2.4693808372496338,0.0,0.0,-0.26077673364257814,0.0,0.0,0.7888513053737177,0.0,0.0,-1.2210487057617188,0.0,0.0,-0.003067961572265625,0.0,0.0,0.7857818450415243,0.0,0.0,1.2231799423790914,0.0,0.0,0.0,0.0,0.0,0.004604190498290181,0.0,0.0,-2.512660527685547,0.0,0.0,0.25936939807034687,0.0,0.0,-0.7900001048583984,0.0,0.0
165872,1729051551,608522639,-0.0015339807861328126,0.0,0.0,-0.17640779040527346,0.0,0.0,1.2385272440400588,0.0,0.0,0.009208380996580362,0.0,0.0,-0.7853981625,0.0,0.0,-1.2317865712646485,0.0,0.0,-0.00613592314453125,0.0,0.0,-0.0015339807861328126,0.0,0.0,2.4693808372496338,0.0,0.0,-0.26077673364257814,0.0,0.0,0.7888513053737177,0.0,0.0,-1.2210487057617188,0.0,0.0,-0.003067961572265625,0.0,0.0,0.7857818450415243,0.0,0.0,1.2231799423790914,0.0,0.0,0.0,0.0,0.0,0.004604190498290181,0.0,0.0,-2.5141945084716797,0.0,0.0,0.25783466790425014,0.0,0.0,-0.7900001048583984,0.0,0.0
165873,1729051551,616523892,-0.0015339807861328126,0.0,0.0,-0.17640779040527346,0.0,0.0,1.2385272440400588,0.0,0.0,0.009208380996580362,0.0,0.0,-0.7869321432861328,0.0,0.0,-1.2317865712646485,0.0,0.0,-0.00613592314453125,0.0,0.0,-0.0015339807861328126,0.0,0.0,2.4693808372496338,0.0,0.0,-0.2592427528564453,0.0,0.0,0.7888513053737177,0.0,0.0,-1.2210487057617188,0.0,0.0,-0.003067961572265625,0.0,0.0,0.7857818450415243,0.0,0.0,1.2247146725451883,0.0,0.0,0.0,0.0,0.0,0.004604190498290181,0.0,0.0,-2.512660527685547,0.0,0.0,0.25936939807034687,0.0,0.0,-0.7900001048583984,0.0,0.0
165874,1729051551,624525139,-0.0015339807861328126,0.0,0.0,-0.17640779040527346,0.0,0.0,1.2385272440400588,0.0,0.0,0.009208380996580362,0.0,0.0,-0.7853981625,0.0,0.0,-1.2333205520507813,0.0,0.0,-0.00613592314453125,0.0,0.0,-0.003067961572265625,0.0,0.0,2.4693808372496338,0.0,0.0,-0.26077673364257814,0.0,0.0,0.7888513053737177,0.0,0.0,-1.2210487057617188,0.0,0.0,-0.003067961572265625,0.0,0.0,0.7857818450415243,0.0,0.0,1.2231799423790914,0.0,0.0,0.0,0.0,0.0,0.004604190498290181,0.0,0.0,-2.5141945084716797,0.0,0.0,0.25936939807034687,0.0,0.0,-0.7900001048583984,0.0,0.0
165875,1729051551,632541008,-0.0015339807861328126,0.0,0.0,-0.17640779040527346,0.0,0.0,1.2385272440400588,0.0,0.0,0.009208380996580362,0.0,0.0,-0.7853981625,0.0,0.0,-1.2317865712646485,0.0,0.0,-0.00613592314453125,0.0,0.0,-0.0015339807861328126,0.0,0.0,2.4693808372496338,0.0,0.0,-0.26077673364257814,0.0,0.0,0.7888513053737177,0.0,0.0,-1.2210487057617188,0.0,0.0,-0.003067961572265625,0.0,0.0,0.7857818450415243,0.0,0.0,1.2231799423790914,0.0,0.0,0.0,0.0,0.0,0.006138920664386908,0.0,0.0,-2.5141945084716797,0.0,0.0,0.25936939807034687,0.0,0.0,-0.7900001048583984,0.0,0.0
