Time,Joint States
1729143856.572683,"(0.06445866697606253, -0.07976700087890626, 0.6092878759404007, 0.05525028597948217, -0.7884661240722657, -0.5062136594238281, 0.039902984318514904, 0.001534730166096727, 0.9945051476306791, -0.07516505852050782, 0.7919207657059112, -0.7884661240722657, 0.1826328897655105, 0.7827123847093308, 0.669142352418173, 0.1764939691011236, 0.006138920664386908, -1.293145802709961, 0.08901434963361016, -0.802271951147461)"
1729143856.580791,"(0.067528127308256, -0.07823302009277344, 0.6031489552760138, 0.06445866697606253, -0.7900001048583984, -0.5000777362792969, 0.052180825647288716, -0.003067961572265625, 0.9822273063019052, -0.07669903930664063, 0.7919207657059112, -0.8145437974365235, 0.20411911209086467, 0.7827123847093308, 0.6875591144113338, 0.19491073109428433, 0.004604190498290181, -1.3222914376464845, 0.08441015913531999, -0.8053399127197266)"
1729143856.588947,"(0.067528127308256, -0.07669903930664063, 0.5954753044455301, 0.07520177813873963, -0.7900001048583984, -0.49240783234863283, 0.06445866697606253, -0.00613592314453125, 0.9699494649731314, -0.07976700087890626, 0.7919207657059112, -0.8390874900146484, 0.21793168358573523, 0.7873165752076209, 0.7075106065705912, 0.21332749308744506, 0.004604190498290181, -1.3514370725830078, 0.07980596863702981, -0.8068738935058595)"
1729143856.596639,"(0.07059758764044945, -0.07669903930664063, 0.5862669234489497, 0.08441015913531999, -0.7915340856445313, -0.4878058899902344, 0.07520177813873963, -0.007669903930664063, 0.9576716236443577, -0.08283496245117188, 0.7919207657059112, -0.8605632210205079, 0.2332789852467025, 0.7903860355398143, 0.7228579082315585, 0.23020952491450905, 0.003069460332193454, -1.3821166883056641, 0.07827123847093308, -0.8068738935058595)"
1729143856.604479,"(0.07213231780654616, -0.07363107773437501, 0.5801280027845628, 0.09208380996580362, -0.7900001048583984, -0.4816699668457032, 0.08594488930141672, -0.007669903930664063, 0.9469285124816805, -0.08436894323730469, 0.7934554958720078, -0.8805049712402344, 0.2516957472398632, 0.7903860355398143, 0.7397399400586224, 0.24402209640937958, 0.003069460332193454, -1.4143302848144532, 0.0736670479726429, -0.8068738935058595)"
1729143856.612694,"(0.0736670479726429, -0.07363107773437501, 0.5724543519540792, 0.09822273063019053, -0.7915340856445313, -0.4755340437011719, 0.09361854013190035, -0.007669903930664063, 0.9407895918172937, -0.08743690480957032, 0.7919207657059112, -0.8973787598876953, 0.26243885840254033, 0.7903860355398143, 0.7535525115534929, 0.2547652075720567, 0.003069460332193454, -1.448077862109375, 0.07520177813873963, -0.8068738935058595)"
1729143856.620488,"(0.07673650830483635, -0.07209709694824219, 0.5709196217879824, 0.101292190962384, -0.7915340856445313, -0.46939812055664065, 0.09975746079628726, -0.007669903930664063, 0.9361854013190035, -0.08897088559570313, 0.7919207657059112, -0.9019807022460938, 0.27318196956521745, 0.7888513053737177, 0.76429562271617, 0.26243885840254033, 0.001534730166096727, -1.4741555354736329, 0.07520177813873963, -0.8053399127197266)"
1729143856.62848,"(0.07827123847093308, -0.07056311616210938, 0.5693848916218858, 0.09975746079628726, -0.7915340856445313, -0.4647961781982422, 0.10436165129457743, -0.007669903930664063, 0.9346506711529068, -0.09357282795410157, 0.7934554958720078, -0.9035146830322266, 0.28085562039570106, 0.7873165752076209, 0.770434543380557, 0.2670430489008305, 0.001534730166096727, -1.4940972856933594, 0.07827123847093308, -0.8053399127197266)"
1729143856.63671,"(0.07980596863702981, -0.06902913537597656, 0.5693848916218858, 0.101292190962384, -0.7900001048583984, -0.4571262742675782, 0.1074311116267709, -0.007669903930664063, 0.93311594098681, -0.09510680874023437, 0.7934554958720078, -0.8989127406738282, 0.28852927122618466, 0.7857818450415243, 0.7719692735466537, 0.26857777906692726, 0.001534730166096727, -1.5048351511962892, 0.07980596863702981, -0.8038059319335938)"
1729143856.644903,"(0.08134069880312654, -0.06749515458984376, 0.5709196217879824, 0.101292190962384, -0.7915340856445313, -0.4509903511230469, 0.10896584179286761, -0.009203884716796876, 0.93311594098681, -0.09357282795410157, 0.7934554958720078, -0.8897088559570313, 0.2900640013922814, 0.7857818450415243, 0.770434543380557, 0.2670430489008305, 0.001534730166096727, -1.5079031127685547, 0.08287542896922326, -0.8038059319335938)"
1729143856.652559,"(0.08441015913531999, -0.06596117380371094, 0.5724543519540792, 0.09975746079628726, -0.7915340856445313, -0.44485442797851565, 0.1074311116267709, -0.007669903930664063, 0.9346506711529068, -0.09203884716796876, 0.7919207657059112, -0.875903028881836, 0.28852927122618466, 0.7857818450415243, 0.7658303528822668, 0.26243885840254033, 0.001534730166096727, -1.5002332088378907, 0.08594488930141672, -0.802271951147461)"
1729143856.660553,"(0.08441015913531999, -0.06442719301757813, 0.5770585424523693, 0.09822273063019053, -0.7930680664306641, -0.44485442797851565, 0.1074311116267709, -0.007669903930664063, 0.9361854013190035, -0.08897088559570313, 0.7934554958720078, -0.8559612786621095, 0.2823903505617978, 0.7857818450415243, 0.7566219718856864, 0.2562999377381534, 0.001534730166096727, -1.4802914586181641, 0.08747961946751344, -0.802271951147461)"
1729143856.66872,"(0.08594488930141672, -0.06289321223144531, 0.5816627329506595, 0.09361854013190035, -0.7961360280029297, -0.4479223895507813, 0.10589638146067416, -0.007669903930664063, 0.9407895918172937, -0.08743690480957032, 0.7934554958720078, -0.8314175860839844, 0.2747166997313142, 0.7857818450415243, 0.7428094003908159, 0.24709155674157304, 0.001534730166096727, -1.4526798044677736, 0.08901434963361016, -0.802271951147461)"
1729143856.676716,"(0.08901434963361016, -0.06289321223144531, 0.5878016536150464, 0.08747961946751344, -0.7961360280029297, -0.4509903511230469, 0.1028269211284807, -0.007669903930664063, 0.949997972813874, -0.08590292402343751, 0.7934554958720078, -0.8084078742919922, 0.2562999377381534, 0.7857818450415243, 0.725927368563752, 0.23788317574499268, 0.001534730166096727, -1.425068150317383, 0.09054907979970689, -0.802271951147461)"
1729143856.684485,"(0.08901434963361016, -0.06289321223144531, 0.5954753044455301, 0.07980596863702981, -0.7915340856445313, -0.45405831269531255, 0.09975746079628726, -0.007669903930664063, 0.9607410839765511, -0.08283496245117188, 0.7934554958720078, -0.7869321432861328, 0.24095263607718614, 0.7857818450415243, 0.7090453367366878, 0.23174425508060578, 0.003069460332193454, -1.3974564961669922, 0.09361854013190035, -0.802271951147461)"
1729143856.692824,"(0.08901434963361016, -0.06289321223144531, 0.6046836854421104, 0.07059758764044945, -0.7900001048583984, -0.4571262742675782, 0.09361854013190035, -0.00613592314453125, 0.9714841951392282, -0.07976700087890626, 0.7934554958720078, -0.7623884507080079, 0.22560533441621888, 0.7842471148754275, 0.6906285747435271, 0.2210011439179287, 0.0, -1.3744467843750001, 0.09515327029799707, -0.7992039895751953)"
1729143856.700688,"(0.09054907979970689, -0.06289321223144531, 0.6108226061064973, 0.06138920664386908, -0.794602047216797, -0.45866025505371094, 0.08747961946751344, -0.003067961572265625, 0.9822273063019052, -0.07669903930664063, 0.7934554958720078, -0.753184565991211, 0.20872330258915486, 0.7842471148754275, 0.6722118127503665, 0.21179276292134833, -0.004601942358398438, -1.359106976513672, 0.09515327029799707, -0.8007379703613282)"
1729143856.708454,"(0.08901434963361016, -0.0613592314453125, 0.6200309871030777, 0.05371555581338545, -0.7976700087890626, -0.4617282166259766, 0.07980596863702981, 0.006138920664386908, 0.989900957132389, -0.07823302009277344, 0.7934554958720078, -0.7409127197021484, 0.19184127076209087, 0.7842471148754275, 0.6614687015876893, 0.19951492159257453, -0.004601942358398438, -1.3483691110107423, 0.0966880004640938, -0.8007379703613282)"
1729143856.71649,"(0.09054907979970689, -0.0613592314453125, 0.6261699077674646, 0.04450717481680508, -0.7976700087890626, -0.4647961781982422, 0.07059758764044945, 0.009208380996580362, 0.9975746079628726, -0.07823302009277344, 0.7934554958720078, -0.728640873413086, 0.17495923893502688, 0.7857818450415243, 0.6599339714215926, 0.1826328897655105, 0.003069460332193454, -1.3391652262939453, 0.0966880004640938, -0.802271951147461)"
1729143856.724483,"(0.08901434963361016, -0.0613592314453125, 0.6307740982657547, 0.033764063654128, -0.7976700087890626, -0.46939812055664065, 0.05831974631167563, 0.007673650830483635, 1.0021787984611628, -0.07669903930664063, 0.7934554958720078, -0.7194369886962891, 0.15807720710796289, 0.7888513053737177, 0.6507255904250123, 0.16268139760625308, 0.004604190498290181, -1.3284273607910158, 0.10589638146067416, -0.802271951147461)"
1729143856.73304,"(0.08901434963361016, -0.0613592314453125, 0.6307740982657547, 0.023020952491450905, -0.794602047216797, -0.47706802448730473, 0.04450717481680508, 0.004604190498290181, 1.0037135286272596, -0.07516505852050782, 0.7934554958720078, -0.7133010655517579, 0.14426463561309233, 0.7903860355398143, 0.6430519395945286, 0.15040355627747926, 0.003069460332193454, -1.3161555145019532, 0.11663949262335126, -0.802271951147461)"
1729143856.740583,"(0.08747961946751344, -0.0613592314453125, 0.6323088284318515, 0.012277841328773817, -0.794602047216797, -0.4816699668457032, 0.029159873155837814, 0.001534730166096727, 1.000644068295066, -0.07363107773437501, 0.7934554958720078, -0.7071651424072266, 0.1304520641182218, 0.7903860355398143, 0.6323088284318515, 0.13659098478260873, 0.004604190498290181, -1.2992817258544922, 0.11510476245725453, -0.802271951147461)"
1729143856.748539,"(0.08441015913531999, -0.0613592314453125, 0.6369130189301416, -0.0015339807861328126, -0.7961360280029297, -0.4893398707763672, 0.01534730166096727, 0.001534730166096727, 1.0037135286272596, -0.07056311616210938, 0.7934554958720078, -0.6994952384765626, 0.11817422278944797, 0.7888513053737177, 0.6261699077674646, 0.12431314345383489, 0.004604190498290181, -1.2808739564208986, 0.11510476245725453, -0.7992039895751953)"
1729143856.75684,"(0.08134069880312654, -0.0613592314453125, 0.6445866697606254, -0.0122718462890625, -0.794602047216797, -0.4985437554931641, 0.0, 0.0, 1.0113871794577431, -0.07056311616210938, 0.7934554958720078, -0.6918253345458985, 0.10436165129457743, 0.7888513053737177, 0.6200309871030777, 0.1074311116267709, 0.004604190498290181, -1.2609322062011719, 0.11357003229115781, -0.7900001048583984)"
1729143856.764629,"(0.07827123847093308, -0.06289321223144531, 0.6476561300928189, -0.019941750219726564, -0.794602047216797, -0.5046796786376954, -0.015339807861328126, -0.0015339807861328126, 1.01752610012213, -0.06596117380371094, 0.7934554958720078, -0.6841554306152344, 0.08901434963361016, 0.7842471148754275, 0.6138920664386908, 0.09515327029799707, 0.004604190498290181, -1.2455923983398438, 0.10896584179286761, -0.7884661240722657)"
1729143856.772634,"(0.07980596863702981, -0.06289321223144531, 0.646121399926722, -0.03528155808105469, -0.7961360280029297, -0.5092816209960938, -0.03067961572265625, -0.003067961572265625, 1.0205955604543235, -0.0613592314453125, 0.7934554958720078, -0.6749515458984375, 0.0736670479726429, 0.7842471148754275, 0.6077531457743038, 0.07980596863702981, 0.004604190498290181, -1.2317865712646485, 0.10589638146067416, -0.7869321432861328)"
1729143856.780544,"(0.07520177813873963, -0.06289321223144531, 0.6445866697606254, -0.05062136594238282, -0.7961360280029297, -0.5092816209960938, -0.04601942358398438, -0.003067961572265625, 1.0205955604543235, -0.05829126987304688, 0.7934554958720078, -0.6672816419677735, 0.056785016145578904, 0.7842471148754275, 0.601614225109917, 0.06445866697606253, 0.003069460332193454, -1.2149127826171875, 0.10436165129457743, -0.7884661240722657)"
1729143856.788498,"(0.067528127308256, -0.06289321223144531, 0.6415172094284319, -0.06596117380371094, -0.7961360280029297, -0.5108156017822266, -0.05982525065917969, -0.003067961572265625, 1.0205955604543235, -0.05982525065917969, 0.7934554958720078, -0.6596117380371094, 0.039902984318514904, 0.7842471148754275, 0.5970100346116268, 0.049111365315095266, 0.003069460332193454, -1.2026409363281252, 0.1028269211284807, -0.7884661240722657)"
1729143856.796671,"(0.06599339714215927, -0.06289321223144531, 0.6399824792623351, -0.08130098166503907, -0.7961360280029297, -0.5108156017822266, -0.07209709694824219, -0.0015339807861328126, 1.0205955604543235, -0.06289321223144531, 0.7934554958720078, -0.6534758148925782, 0.026090412823644358, 0.7842471148754275, 0.5908711139472399, 0.03683352398632145, 0.001534730166096727, -1.1888351092529297, 0.09975746079628726, -0.7900001048583984)"
1729143856.804441,"(0.06138920664386908, -0.06442719301757813, 0.6399824792623351, -0.09664078952636719, -0.794602047216797, -0.5108156017822266, -0.08743690480957032, 0.001534730166096727, 1.023665020786517, -0.06596117380371094, 0.7934554958720078, -0.647339891748047, 0.01074311116267709, 0.7842471148754275, 0.584732193282853, 0.023020952491450905, -0.004601942358398438, -1.1750292821777344, 0.0966880004640938, -0.7976700087890626)"
1729143856.812471,"(0.056785016145578904, -0.06596117380371094, 0.6445866697606254, -0.1104466166015625, -0.7930680664306641, -0.5108156017822266, -0.09970875109863282, 0.004604190498290181, 1.0313386716170005, -0.07209709694824219, 0.7934554958720078, -0.6412039686035157, -0.003067961572265625, 0.7857818450415243, 0.578593272618466, 0.01074311116267709, -0.007669903930664063, -1.1642914166748048, 0.0966880004640938, -0.8068738935058595)"
1729143856.820459,"(0.052180825647288716, -0.06749515458984376, 0.6522603205911089, -0.122718462890625, -0.7930680664306641, -0.5138835633544923, -0.11198059738769532, 0.006138920664386908, 1.0436165129457744, -0.07669903930664063, 0.7919207657059112, -0.6350680454589844, -0.01687378864746094, 0.7873165752076209, 0.5709196217879824, -0.0015339807861328126, -0.007669903930664063, -1.1504855895996096, 0.09515327029799707, -0.8084078742919922)"
1729143856.828678,"(0.047576635148998535, -0.06902913537597656, 0.6645381619198828, -0.13652428996582033, -0.794602047216797, -0.5184855057128906, -0.12425244367675782, 0.006138920664386908, 1.0651027352711284, -0.08130098166503907, 0.7919207657059112, -0.6289321223144532, -0.02914563493652344, 0.7903860355398143, 0.5632459709574988, -0.0122718462890625, -0.007669903930664063, -1.1397477240966798, 0.09515327029799707, -0.8084078742919922)"
1729143856.836672,"(0.04450717481680508, -0.07056311616210938, 0.6783507334147534, -0.15033011704101565, -0.794602047216797, -0.5261554096435547, -0.13652428996582033, 0.004604190498290181, 1.0865889575964829, -0.08436894323730469, 0.7934554958720078, -0.6243301799560548, -0.04141748122558594, 0.7903860355398143, 0.5555723201270152, -0.024543692578125, -0.00613592314453125, -1.12900985859375, 0.09361854013190035, -0.8084078742919922)"
1729143856.8446,"(0.039902984318514904, -0.07209709694824219, 0.6952327652418173, -0.16566992490234375, -0.794602047216797, -0.5430291982910157, -0.15033011704101565, 0.0, 1.1142141005862238, -0.08436894323730469, 0.7934554958720078, -0.6181942568115235, -0.05215534672851563, 0.7903860355398143, 0.5478986692965315, -0.03374757729492188, -0.004601942358398438, -1.1167380123046875, 0.09361854013190035, -0.8084078742919922)"
1729143856.852572,"(0.03529879382022472, -0.07209709694824219, 0.7167189875671716, -0.17947575197753907, -0.794602047216797, -0.5614369677246094, -0.16260196333007815, -0.004601942358398438, 1.1433739737420616, -0.08283496245117188, 0.7934554958720078, -0.613592314453125, -0.05982525065917969, 0.7888513053737177, 0.5371555581338545, -0.04448544279785156, -0.004601942358398438, -1.1029321852294922, 0.09515327029799707, -0.8068738935058595)"
1729143856.860574,"(0.03222933348803127, -0.07209709694824219, 0.7412746702247192, -0.1948155598388672, -0.7930680664306641, -0.5813787179443359, -0.17794177119140625, -0.007669903930664063, 1.1740685770639963, -0.08283496245117188, 0.7934554958720078, -0.6074563913085937, -0.06749515458984376, 0.7888513053737177, 0.5279471771372741, -0.05522330830078125, -0.004601942358398438, -1.089126358154297, 0.0966880004640938, -0.8053399127197266)"
1729143856.869364,"(0.029159873155837814, -0.07209709694824219, 0.7627608925500733, -0.20248546376953128, -0.7930680664306641, -0.6043884297363281, -0.19174759826660157, -0.007669903930664063, 1.2016937200537372, -0.08283496245117188, 0.7934554958720078, -0.5997864873779297, -0.07363107773437501, 0.7873165752076209, 0.517204065974597, -0.06442719301757813, -0.004601942358398438, -1.0737865502929689, 0.0966880004640938, -0.8038059319335938)"
1729143856.876701,"(0.027625142989741086, -0.07363107773437501, 0.7888513053737177, -0.21475731005859378, -0.7930680664306641, -0.6273981415283204, -0.20401944455566406, -0.00613592314453125, 1.2293188630434784, -0.08436894323730469, 0.7934554958720078, -0.5921165834472657, -0.07976700087890626, 0.7857818450415243, 0.5095304151441133, -0.07363107773437501, -0.004601942358398438, -1.0569127616455078, 0.09361854013190035, -0.7992039895751953)"
1729143856.884778,"(0.023020952491450905, -0.07516505852050782, 0.814941718197362, -0.2285631371337891, -0.794602047216797, -0.6519418341064454, -0.21782527163085938, -0.004601942358398438, 1.2584787361993162, -0.08283496245117188, 0.7934554958720078, -0.5844466795166016, -0.08590292402343751, 0.7857818450415243, 0.4987873039814363, -0.08283496245117188, -0.004601942358398438, -1.038504992211914, 0.09208380996580362, -0.7976700087890626)"
1729143856.892873,"(0.018416761993160724, -0.07823302009277344, 0.8410321310210064, -0.24850488735351564, -0.794602047216797, -0.6749515458984375, -0.2316310987060547, -0.003067961572265625, 1.287638609355154, -0.08283496245117188, 0.7934554958720078, -0.5767767755859375, -0.09050486638183594, 0.7857818450415243, 0.4911136531509526, -0.08897088559570313, -0.004601942358398438, -1.0200972227783205, 0.09054907979970689, -0.7961360280029297)"
1729143856.900973,"(0.013812571494870543, -0.08283496245117188, 0.865587813678554, -0.26077673364257814, -0.794602047216797, -0.6979612576904297, -0.2439029449951172, -0.0015339807861328126, 1.3152637523448951, -0.08130098166503907, 0.7934554958720078, -0.5691068716552735, -0.09050486638183594, 0.7842471148754275, 0.483440002320469, -0.09664078952636719, -0.003067961572265625, -1.0047574149169922, 0.08901434963361016, -0.8007379703613282)"
1729143856.90866,"(0.009208380996580362, -0.08590292402343751, 0.8840045756717148, -0.26998061835937504, -0.7961360280029297, -0.7209709694824219, -0.25310682971191406, 0.0, 1.3459583556668295, -0.07823302009277344, 0.7934554958720078, -0.5614369677246094, -0.09357282795410157, 0.7857818450415243, 0.47576635148998536, -0.10277671267089844, -0.003067961572265625, -0.9909515878417969, 0.08747961946751344, -0.802271951147461)"
1729143856.916739,"(0.003069460332193454, -0.08743690480957032, 0.8932129566682951, -0.2791845030761719, -0.794602047216797, -0.745514662060547, -0.26077673364257814, 0.0, 1.3735834986565707, -0.07516505852050782, 0.7934554958720078, -0.5537670637939454, -0.0981747703125, 0.7857818450415243, 0.46809270065950176, -0.10584467424316407, -0.003067961572265625, -0.9786797415527344, 0.08594488930141672, -0.802271951147461)"
1729143856.9247,"(-0.0015339807861328126, -0.08897088559570313, 0.8993518773326821, -0.2929903301513672, -0.7961360280029297, -0.7669903930664063, -0.2653786760009766, 0.004604190498290181, 1.4027433718124085, -0.07516505852050782, 0.7934554958720078, -0.549165121435547, -0.10124273188476564, 0.7857818450415243, 0.4604190498290181, -0.10891263581542969, -0.0015339807861328126, -0.9694758568359375, 0.08747961946751344, -0.8007379703613282)"
1729143856.932952,"(-0.007669903930664063, -0.09050486638183594, 0.9024213376648755, -0.29452431093750003, -0.794602047216797, -0.7792622393554688, -0.2684466375732422, 0.007673650830483635, 1.4288337846360528, -0.07669903930664063, 0.7934554958720078, -0.5460971598632813, -0.10431069345703126, 0.7857818450415243, 0.44967593866634104, -0.1104466166015625, 0.003069460332193454, -0.9602719721191407, 0.08901434963361016, -0.802271951147461)"
1729143856.9406,"(-0.013805827075195313, -0.09664078952636719, 0.8993518773326821, -0.29759227250976567, -0.794602047216797, -0.7853981625, -0.26998061835937504, 0.007673650830483635, 1.4487852767953102, -0.07823302009277344, 0.7934554958720078, -0.5460971598632813, -0.10431069345703126, 0.7857818450415243, 0.4389328275036639, -0.1104466166015625, 0.004604190498290181, -0.9556700297607422, 0.08901434963361016, -0.8007379703613282)"
1729143856.948548,"(-0.018407769433593752, -0.09970875109863282, 0.8916782265021983, -0.29605829172363285, -0.794602047216797, -0.7869321432861328, -0.2669126567871094, 0.007673650830483635, 1.4595283879579874, -0.08130098166503907, 0.7934554958720078, -0.5476311406494141, -0.10277671267089844, 0.7857818450415243, 0.4373980973375672, -0.1104466166015625, 0.004604190498290181, -0.9510680874023438, 0.08901434963361016, -0.802271951147461)"
