Time,Denoised_Gyro_x,Denoised_Gyro_y,Denoised_Gyro_z
1729143856.996533,-0.4539273026185302,-0.71700474713219275,-0.53173865219365624
1729143857.004407,-0.46306552910610826,-0.45106166129095521,-0.55402410524323509
1729143857.013216,-0.44513551161824338,-0.27148837689749716,-0.54376957866183973
1729143857.020411,-0.40181221142367896,-0.17906924847405548,-0.49568639165899236
1729143857.029561,-0.34325294160509495,-0.1738491986725102,-0.44086938570810008
1729143857.036391,-0.23085463355858582,-0.30629945336724013,-0.46480880534274582
1729143857.044558,-0.085514367483128545,-0.47495167406037375,-0.56558753960032571
1729143857.05288,0.051708374383934545,-0.44503046754594816,-0.6364841866606934
1729143857.060402,0.23195073364043964,-0.26084577463636943,-0.58281622100649488
1729143857.069556,0.4243827813638249,-0.081798858995235091,-0.45313241753917055
1729143857.076479,0.59901292854107857,0.075009337519041167,-0.34126693054181345
1729143857.084559,0.76423900557503921,0.21208895163527211,-0.26201547159173133
1729143857.092506,0.91105193867916312,0.33924702158925502,-0.23191788874162536
1729143857.10107,1.0161673010001189,0.44725577314056608,-0.20768683314036232
1729143857.108407,1.0530565796127771,0.51461516444012489,-0.15802876970898688
1729143857.116796,1.0230431142512733,0.54417570265257842,-0.10226683790097768
1729143857.124669,0.95948619845793359,0.5485027886439966,-0.053271991572808014
1729143857.132418,0.90964557229172394,0.55152473030030946,-0.037284320711960195
1729143857.140434,0.8895320680056249,0.5431213338190084,-0.090693847291832205
1729143857.148708,0.89108604740075048,0.50615254132057541,-0.18893436779710132
1729143857.156381,0.9022349965129145,0.43608113390703707,-0.30087709275228569
1729143857.16442,0.92169506782407384,0.36317576000291674,-0.41912553510084016
1729143857.172383,0.94571612239316849,0.311982959584859,-0.52859955107228662
1729143857.182579,0.96842971133313493,0.2663681271828533,-0.60407483206878121
1729143857.188422,0.97737527402103241,0.23516801718849153,-0.62892687771650058
1729143857.196893,0.96741776942113766,0.23581684898839694,-0.61850954644814127
1729143857.204438,0.95122670518611208,0.24855115985073911,-0.58224799835405239
1729143857.212567,0.94300198186021389,0.22383930169703001,-0.50983395218361727
1729143857.220546,0.94849655437049474,0.14962842323085113,-0.43573584005609001
1729143857.229494,0.95690157861420766,0.064235650250788784,-0.40532474480782066
1729143857.236495,0.930443528612245,-0.014457022501549663,-0.37239178053841904
1729143857.244792,0.86923270706536115,-0.080828678918744151,-0.3009106595091412
1729143857.252557,0.7799334915466698,-0.1455545413645897,-0.16437017336992749
1729143857.26035,0.6761225349829354,-0.2227021643636799,0.00013799023723484738
1729143857.268834,0.57722661575895984,-0.31751940516980559,0.13396231847214984
1729143857.27705,0.46425211648035869,-0.44464860979471621,0.25065341566810256
1729143857.284846,0.34666167972214024,-0.55774832288612841,0.34897646307289931
1729143857.293145,0.23417694661319907,-0.56877852753579439,0.44521817189370505
1729143857.300399,0.13859056269134029,-0.48621458244929838,0.54170099277923334
1729143857.308421,0.09017822362892769,-0.37090710090151691,0.60938155672417715
1729143857.316398,0.11008517725961378,-0.28703630485240794,0.63466505287851027
1729143857.324548,0.15055058355598155,-0.2648093712794366,0.62280383166827114
1729143857.333284,0.093523025594554166,-0.26360537788732175,0.60227786200607369
1729143857.340428,-0.047116024547810151,-0.20392490833956145,0.640619397522737
1729143857.349046,-0.18173088188574849,-0.097452076408208022,0.74854948609441019
1729143857.356517,-0.31124130832591412,-0.025693111112348382,0.87269130281136764
1729143857.364442,-0.43109088027475462,0.015872352850050293,0.98761694868043493
1729143857.3724,-0.55280636063511657,0.0516667277947713,1.104462468116354
1729143857.380532,-0.67606707610385353,0.090809490312278224,1.2137332654324124
1729143857.388438,-0.75875015164506732,0.13302551052711176,1.2641837466401453
1729143857.396728,-0.80580585660102344,0.20624525457049048,1.1971838563207107
1729143857.40471,-0.83425212460532816,0.31615906052313258,1.0256585381680132
1729143857.412735,-0.84961712516206278,0.46767104644858615,0.77417751582614558
1729143857.420427,-0.87352243261654361,0.6518043614640433,0.53687381994423267
1729143857.428864,-0.90659597979356155,0.81102586251072017,0.39619436266093305
1729143857.436546,-0.89728033888962311,0.93571853234887548,0.21770918470784431
1729143857.44484,-0.85401738390787019,1.0318186373248701,-0.025815586762590027
1729143857.452454,-0.85147256429923024,1.1192770046128091,-0.26409234795138048
1729143857.460376,-0.88974769328074632,1.1964420485503704,-0.4658036331464151
1729143857.470105,-0.92825045791302008,1.1648397936653554,-0.60875344242873042
1729143857.476515,-0.96454850859770724,1.0060392555440689,-0.67047183952551492
1729143857.484712,-0.99079708465387084,0.83966869240713793,-0.6674880120061546
1729143857.492544,-0.98100482659984711,0.72281875206649804,-0.65250132358921542
1729143857.500453,-0.94447978734216664,0.63291420000412968,-0.63733680464785247
1729143857.50917,-0.89915181040714665,0.53916944802000866,-0.61142333585528452
1729143857.517033,-0.83151446840724164,0.43056271926970613,-0.56565126021593937
1729143857.524443,-0.74623460675378528,0.32389390102697657,-0.51371083629826564
1729143857.534033,-0.64887931809308097,0.19476203067764797,-0.44636292672338862
1729143857.54042,-0.55811370022554407,0.047682583419008634,-0.373601736307348
1729143857.549802,-0.48407258667776859,-0.091860737342349758,-0.32185691088994506
1729143857.556503,-0.39707891240290011,-0.25561646135402677,-0.32039547491111453
1729143857.564539,-0.30124947653812073,-0.45071438474364511,-0.38124367223581074
1729143857.572411,-0.20160849893451199,-0.69697007243114273,-0.47330514365142357
1729143857.581159,-0.10308611677930185,-0.95114600040914932,-0.55216782491193406
1729143857.588459,-0.024178099628191306,-1.144092113034846,-0.5937386178385029
1729143857.599352,0.032957582076101742,-1.2547514998727198,-0.61655264328713411
1729143857.60537,0.06958028643671875,-1.2617633684014908,-0.64003192996993952
1729143857.613247,0.088361233592123709,-1.0848393683666588,-0.69456005781851582
1729143857.620409,0.096011436362939406,-0.77116106338301926,-0.76963309564313365
1729143857.630313,0.10698690894735931,-0.47738294515025165,-0.80297044164769849
1729143857.636386,0.13294109029453369,-0.2406680854829826,-0.72953388075952152
1729143857.644533,0.16234852610035433,-0.10204469017431742,-0.58458339966011374
1729143857.652395,0.19765912513452105,-0.12061057767854386,-0.45248996448549383
1729143857.66037,0.25141077425686648,-0.21646243241202401,-0.37578804374949404
1729143857.668404,0.32133533416966353,-0.17989604166900311,-0.37595426297652457
1729143857.676428,0.39734527503430433,0.023387758959634908,-0.34497862002601465
1729143857.684444,0.46849264324081064,0.25156770967159459,-0.22529184465847613
1729143857.692783,0.54246928368217373,0.44913651385710984,-0.058125205670457959
1729143857.700689,0.61409943188056171,0.59875317085514734,0.10475121675727159
1729143857.708458,0.68794005025559168,0.662556071304786,0.18842929818566226
1729143857.716447,0.75821151502979367,0.69402677059117668,0.1679715968399994
1729143857.724423,0.80080008395577695,0.72823403237564421,0.093971917120607151
1729143857.73259,0.82230916972747747,0.74577855901609036,0.013814144126161124
1729143857.740383,0.84287704229681437,0.7445987983101523,-0.058544853173842289
1729143857.748953,0.89033719590903415,0.72367066396714286,-0.10940982762942988
1729143857.756324,0.97457868612789222,0.67727142347510583,-0.17951798801875135
1729143857.764438,1.0623714606371348,0.61707943450876912,-0.28352078819506987
1729143857.772404,1.1454839647372157,0.56436232873194792,-0.43318893090057742
1729143857.780453,1.2296195171449578,0.529965079866352,-0.59620850709535156
1729143857.788452,1.2986183662632014,0.48293394673634837,-0.69551016802733301
1729143857.796405,1.3221386931527421,0.41278479580433614,-0.73678649194365453
1729143857.804419,1.2932561930788014,0.35558330806322669,-0.75005865463397259
1729143857.812446,1.2184585347370627,0.30976878375908617,-0.74248426500479925
1729143857.820484,1.1250512727253479,0.26440108659519657,-0.72942582999805461
1729143857.828454,1.0594288891354233,0.20482802362574837,-0.74138535685199236
1729143857.836446,1.0189912338278133,0.1052306766247747,-0.75111521333312714
1729143857.844403,0.9813194037071935,-0.0090160594429495346,-0.72311076733557655
1729143857.852345,0.90635642807499162,-0.10651102526300224,-0.65224546193136812
1729143857.860336,0.79795082353782776,-0.18416405752082526,-0.55566364088316511
1729143857.868388,0.67927051307131348,-0.24012105822768379,-0.43598948934224868
1729143857.876774,0.56059788493838847,-0.27667508908203314,-0.27010749483458985
1729143857.884504,0.46236298915579443,-0.30626992870095932,-0.090122876513670541
1729143857.892442,0.36085304554003483,-0.35531505198977431,0.093853570449853679
1729143857.900389,0.25418539776341065,-0.41411474020394345,0.26894432797019702
1729143857.908419,0.1618764200102111,-0.4576955093309546,0.42401736470419171
1729143857.916432,0.1096837088192566,-0.48724949129885758,0.59623953817652642
1729143857.924404,0.10348379573094374,-0.50242774011082714,0.74150331331393726
1729143857.932426,0.063367347622952333,-0.50153097295365112,0.80780276538474438
1729143857.940364,-0.034985436966967015,-0.47055607326481019,0.8503494220267318
1729143857.948336,-0.17104700884554636,-0.32915955071970959,0.94164653050780811
1729143857.956349,-0.33037238818951475,-0.1132090982623435,1.0502745883714009
1729143857.96435,-0.4981220812137101,0.07893761224699479,1.0777778526501667
1729143857.972374,-0.66070980097095289,0.26957277943137736,0.97104253842416788
1729143857.980447,-0.79508462314176431,0.43418530699452668,0.77908148641922836
1729143857.988779,-0.9223225781743436,0.51826651641197619,0.53662352683911707
1729143857.996432,-1.0440013427395973,0.54892065420446134,0.30835203413668527
1729143858.004393,-1.1519151865186363,0.56837736203360767,0.18756536085078335
1729143858.012433,-1.2149607325402116,0.58728811777594991,0.083592292331051837
1729143858.020435,-1.2189457002669255,0.60565845723547862,-0.068186461687813671
1729143858.028421,-1.1902613064162253,0.61135953514292063,-0.24226327608422912
1729143858.036454,-1.1360156347586083,0.59434705893720818,-0.40268760780433555
1729143858.044355,-1.0574937051261388,0.54582746768219792,-0.50809454315783309
1729143858.052327,-0.98718043899697649,0.50373216605459981,-0.5553753270651054
1729143858.060323,-0.95159067527214058,0.50167509342772165,-0.56267213936709826
1729143858.068385,-0.92619276145334983,0.47511229119460391,-0.57556402797753448
1729143858.076427,-0.91372099856157862,0.37637789290036811,-0.60628642446274605
1729143858.084454,-0.92943804917619643,0.21220465377343584,-0.61982442664705961
1729143858.092564,-0.95972709255660671,0.082199645749086142,-0.56388087370761197
1729143858.100389,-0.99067122042871381,0.053363843033340977,-0.44432534952861302
1729143858.108431,-1.0179643434119496,0.070756101413049458,-0.28319712211418707
1729143858.116439,-1.0273163311877678,0.087576807362805015,-0.10542622895701444
1729143858.12444,-0.99567964347533078,0.066381011415199032,0.077647672969723802
1729143858.1324,-0.92306068310365275,0.020246864021865971,0.27475847672548326
1729143858.140335,-0.85032953767049668,-0.022545621596035993,0.44070224586268647
1729143858.148308,-0.80626516034914109,-0.089513048928594241,0.54473825299035972
1729143858.156374,-0.77450540818805225,-0.18801304374842753,0.59715614082260593
1729143858.164332,-0.71671176129835412,-0.33480519330150599,0.59433882357426016
1729143858.172375,-0.61328662823841706,-0.58187572098942186,0.51879120756159014
1729143858.180528,-0.4973817556275078,-0.86037919640955307,0.41705870481026897
1729143858.188428,-0.39676345757423398,-1.1070853231550317,0.29237853897090249
1729143858.196415,-0.31532082069989908,-1.3083202568850729,0.12093879551540146
1729143858.204437,-0.25134324139339603,-1.4426832990898824,-0.11516603979551504
1729143858.212442,-0.18230700938422797,-1.4453998431652164,-0.37538362309924078
1729143858.220434,-0.11470533139881217,-1.2716454642880599,-0.56301523762966654
1729143858.228428,-0.075421394791948787,-0.95774048169171533,-0.68410800757716261
1729143858.236416,-0.054405173196602957,-0.66127221652255264,-0.7695343713895213
1729143858.244546,-0.024342147719452159,-0.50765559092439072,-0.83483796170518343
1729143858.252334,0.036903208805234532,-0.45805462171169686,-0.86593200472680221
1729143858.260421,0.13771677697008231,-0.47426856682197993,-0.85755711163693438
1729143858.268396,0.28781267580674857,-0.40758556785571509,-0.84848812019912434
1729143858.276458,0.44214941438951516,-0.18538042217020664,-0.84985776631983101
1729143858.284445,0.56689105717955846,0.11970860504102818,-0.77426818795982022
1729143858.292407,0.68856194961440798,0.39769090507380211,-0.54714478469952621
1729143858.300394,0.79200132446985283,0.58150788755194771,-0.27358569792184467
1729143858.308429,0.87705221270206946,0.70627153912854423,-0.063901409278798352
1729143858.31645,0.95000578380669409,0.78261964528961914,0.073402795566504281
1729143858.324438,0.97738885910318074,0.79139347363906731,0.17217438583997408
1729143858.332426,0.95359099347291076,0.73855107725916891,0.26144848933712916
1729143858.340358,0.92271036169772946,0.67832440531327376,0.3324662439553655
1729143858.348333,0.91184440373893727,0.64580676766816403,0.39167880912332659
1729143858.356577,0.91362578516217163,0.63225584594156659,0.43125040380799251
1729143858.364329,0.91597168420049824,0.61901701216806371,0.38879855606144614
1729143858.372383,0.92419026460688669,0.58872498367720538,0.24349569511195646
1729143858.380564,0.93933797432580857,0.53223766105110748,0.08884210380053062
1729143858.388449,0.95119358555666489,0.41895407101277993,-0.014592302522875675
1729143858.396455,0.95809410726444766,0.28223497206366521,-0.10262004006610337
1729143858.404434,0.95946743488961417,0.20509894840100978,-0.23397649893178482
1729143858.412434,0.96667678238664456,0.15136775812783096,-0.39175588065240058
1729143858.420437,0.98270886757506859,0.068259081619210904,-0.51196491337249195
1729143858.428429,0.99424372396470218,-0.028219186016053603,-0.59515827460255954
1729143858.436396,0.99754627227605508,-0.10547504439373474,-0.64549998140206211
1729143858.444358,0.97611484788245506,-0.17524151280075517,-0.63526444964287065
1729143858.452359,0.9079162852562308,-0.28563749374035446,-0.56995221204413338
1729143858.460353,0.81868132570455576,-0.41360014121610861,-0.49670966456792853
1729143858.468393,0.72171996370442359,-0.51762189363513111,-0.40785383459796126
1729143858.476424,0.617781464897176,-0.59557263232990887,-0.2794060407679323
1729143858.484442,0.50901814891346586,-0.66235050843549093,-0.088039582967359462
1729143858.492436,0.39118743673267886,-0.74754038061381556,0.14682488904527713
1729143858.500383,0.28792371972236125,-0.84484167558944079,0.35202277153362588
1729143858.508427,0.20021124079771779,-0.89087744079241693,0.5366537149078987
1729143858.516428,0.12821485564640928,-0.8527297854183189,0.70128207370740936
1729143858.524446,0.095020740999981909,-0.73278385818051672,0.81878945169144512
1729143858.53243,0.1249100094031832,-0.6029224534789992,0.88439844277505331
1729143858.54035,0.16583083376405366,-0.54011760783999074,0.8911985477233727
1729143858.548322,0.12206007351591988,-0.49690072965757925,0.86760875669733228
1729143858.55633,0.022791771826301179,-0.40371157303713134,0.87452654012407871
1729143858.564344,-0.099132803191657667,-0.21647269510382591,0.99744473732803329
1729143858.572412,-0.25210443472656391,-0.023035411635325607,1.2035852647650978
1729143858.580578,-0.39539591108441347,0.098135239183318942,1.3540880550994445
1729143858.588477,-0.5492683617023173,0.20851120011389546,1.3254093571214147
1729143858.596396,-0.71630043785964603,0.32007276821794778,1.1451628447946387
1729143858.60441,-0.86164283006901876,0.41106119755298393,0.89696290717756477
1729143858.612421,-0.95246663091706962,0.46224873466230931,0.65183699071690127
1729143858.620426,-0.98120666270744716,0.46444002280994845,0.48666961322836677
1729143858.62843,-0.97354781318614481,0.42382432464452185,0.30434677971941893
1729143858.636415,-0.93936704420175221,0.36965660144292367,0.062350625468627428
1729143858.644369,-0.89267864403120178,0.35822762556433535,-0.20651002993656764
1729143858.652331,-0.84848938159331422,0.39330071109119247,-0.45551857584086319
1729143858.66032,-0.81580331823938224,0.46521452475201952,-0.6496211598369539
1729143858.668386,-0.80321556624114665,0.58413564388875738,-0.76267718974291199
1729143858.676457,-0.81460612277726563,0.71742621931352568,-0.77325549441984354
1729143858.684518,-0.84017081940326643,0.80101893009081393,-0.75299684838462555
1729143858.692436,-0.87062163456076902,0.8205248721319206,-0.75084537720785249
1729143858.700383,-0.89357471433135294,0.82861007183415736,-0.71954334516871543
1729143858.708423,-0.91245484293124768,0.78429398955663465,-0.57731200812124406
1729143858.716459,-0.93123249616677006,0.64723776924072385,-0.3700130032838892
1729143858.724447,-0.94037063780077335,0.48561284058850857,-0.17539474024024104
1729143858.732421,-0.92520755480026684,0.36288363467872642,-0.025632802650744704
1729143858.740348,-0.86311129234794004,0.25795789161539784,0.10807043623354236
1729143858.748334,-0.7583816601348119,0.092623985995782088,0.30429292131251817
1729143858.756379,-0.65510332496804202,-0.099589635805441251,0.51780667618886078
1729143858.764328,-0.57100044067195443,-0.29260624510299604,0.68529125979990424
1729143858.772416,-0.49925420702120027,-0.48440188665250156,0.80706651303963195
1729143858.780599,-0.42385402215963341,-0.66631261123174379,0.87885459479908246
1729143858.788419,-0.33668344018868313,-0.88571277189795528,0.89447043489045175
1729143858.796422,-0.25309287148865367,-1.1156872724954114,0.88085267562632352
1729143858.804402,-0.17484298621214189,-1.3377457599926363,0.87566185049808087
1729143858.812424,-0.10767277712678834,-1.535047206741007,0.87020606008309409
1729143858.820412,-0.057792625292680498,-1.5702056677742022,0.79392674029336363
1729143858.82844,-0.032121434806836109,-1.3045984879994412,0.61427962408971637
1729143858.836405,-0.021188466160680808,-0.89918532460953049,0.43689102931848589
1729143858.844358,-0.01037178435836731,-0.59208391735627919,0.39260862142920416
1729143858.852339,-0.0017533249696690544,-0.40143772208239792,0.44436614800464902
1729143858.860326,0.034493125150278213,-0.32642633560330708,0.40624602896233575
1729143858.86839,0.13925055720734275,-0.29163606519094132,0.21288508792140415
1729143858.876448,0.28213474799644339,-0.19520191703401127,-0.016577878082786213
1729143858.884413,0.39681218664932194,0.0031362921426171808,-0.20065587438466187
1729143858.892595,0.46519295977958697,0.22026077681559253,-0.33898537119155037
1729143858.900396,0.50834987396505626,0.36692453498566591,-0.43219963075077217
1729143858.908391,0.550420244811895,0.47173754731546019,-0.48791534145557425
1729143858.916431,0.58736894401020412,0.53973363545088116,-0.50750984088093953
1729143858.924427,0.6216703302808575,0.57244317716435522,-0.47350485892899025
1729143858.932423,0.6586402294095377,0.59015329691586049,-0.4018062173516459
1729143858.940379,0.69784977134522708,0.62057395662474812,-0.31664371632049815
1729143858.948336,0.74308568964120436,0.69033484988698657,-0.218507463910255
1729143858.956365,0.79300165890700924,0.7945549798485172,-0.1338714637456562
1729143858.964352,0.86722300685854359,0.90987262544672742,-0.079471498124469658
1729143858.972385,0.95815603232882562,0.98417149354319799,-0.050662729304916013
1729143858.98056,1.0559233888493911,0.96787713561200983,-0.045935324826313767
1729143858.988478,1.1724776511205666,0.89594977187984026,-0.081198142640004245
1729143858.996442,1.2717828227241521,0.80085916614217068,-0.1396037137061463
1729143859.004561,1.3060373670293124,0.66654205654421017,-0.18975905352773365
1729143859.012432,1.2840210874662055,0.54678830513092702,-0.23347433938747109
1729143859.02043,1.223559722906056,0.48791960115754912,-0.28630913974469052
1729143859.028432,1.1174697340901931,0.39534306550687903,-0.35696066058279807
1729143859.03639,0.99528335734964601,0.25316921660895358,-0.43234255284897
1729143859.044346,0.88578787608104503,0.13295832223031173,-0.50375162698858822
1729143859.052326,0.81115109602918178,0.039760127560756073,-0.54787414165674519
1729143859.060312,0.79638017733113708,-0.065113146309110956,-0.50964276111541063
1729143859.0684,0.79305159691131666,-0.21296227789270647,-0.38581538822410832
1729143859.076457,0.75465794840442069,-0.3644610409085135,-0.25107097576171844
1729143859.08451,0.66585264480439921,-0.48622282817399493,-0.11786445072445462
1729143859.092477,0.54978017857873662,-0.57354051759226188,0.039960745545455437
1729143859.100381,0.45395676006342423,-0.63848898805635201,0.26683262739136232
1729143859.108432,0.37943510649575551,-0.72258121684978138,0.56173814942424416
1729143859.116404,0.31599175165082483,-0.81666978542569724,0.82105248953687648
1729143859.124433,0.24621182916494511,-0.86162929491177187,1.0253826056418585
1729143859.132398,0.18284652756958467,-0.84795159973379264,1.2058745236636839
1729143859.140342,0.13759061556751387,-0.81420357893928319,1.3475863443015486
1729143859.148319,0.043390883686001414,-0.75181145037783637,1.3970683165521878
1729143859.156351,-0.10124679816554662,-0.62115004978078336,1.3792930580495548
1729143859.164353,-0.24187920005142244,-0.35119268176463736,1.3656480725177409
1729143859.172381,-0.3694661824213441,-0.024901897230605603,1.3457546045084463
1729143859.180564,-0.49369565872704463,0.24579402430713099,1.255917242455318
1729143859.188464,-0.63357676894488679,0.48568716841586268,1.065794005555591
1729143859.196438,-0.77007815766615295,0.65729290887613379,0.81677631393229067
1729143859.204441,-0.89518653213730892,0.71768734700609327,0.49283277375887757
1729143859.212424,-1.0006883962145379,0.70773663821543853,0.15586047906504913
1729143859.220428,-1.048664672448242,0.69197534152741902,-0.13082237495146115
1729143859.228426,-1.0187052097067042,0.66549096105612604,-0.41755555892538487
1729143859.236405,-0.9492210346248755,0.61256529742615351,-0.66558114528071166
1729143859.244366,-0.88624602650267681,0.51163526426058969,-0.83078556446019602
1729143859.252328,-0.83930868530792391,0.38743658017267779,-0.92756692062984558
1729143859.260325,-0.81093343556034114,0.29886959769168364,-0.96052002070537534
1729143859.268434,-0.82647357541363697,0.25466889949378979,-0.92175949729966389
1729143859.276442,-0.88155934093278288,0.24922013861742401,-0.83975795477447668
1729143859.284457,-0.9292971073647105,0.2695766805027473,-0.76033303489555992
1729143859.292421,-0.96602787839164561,0.28008784538809317,-0.71012394259943779
1729143859.300388,-1.0278683617545066,0.29022575487245894,-0.64509190218187795
1729143859.308415,-1.1105214883486607,0.34590139272340514,-0.52306311594624577
1729143859.316431,-1.1826749375626409,0.44763003029862886,-0.32490581116576034
1729143859.324423,-1.2270312322446837,0.46907803712779417,-0.031265658067305024
1729143859.332431,-1.2381073218105456,0.36977751003004805,0.26794286155429525
1729143859.340358,-1.2134647560326033,0.25485748578133627,0.48812137419687951
1729143859.348324,-1.1546202952045177,0.16057691257511833,0.62725236779655358
1729143859.356379,-1.0669537411478363,0.063142322751032529,0.72030899033925366
1729143859.364337,-0.94581770881844041,-0.077689458036322045,0.792532031231162
1729143859.372388,-0.82545880253705539,-0.24264394812505879,0.83033188496730048
1729143859.380527,-0.72450937961953721,-0.41611240293415641,0.81959512738421414
1729143859.388437,-0.63392857653595314,-0.57659740896333411,0.78101347319397885
1729143859.39644,-0.53850100375471666,-0.72737674044798073,0.69911925219807736
1729143859.404419,-0.4290974275568758,-0.92809806525743499,0.50737654901075591
1729143859.412453,-0.33216706232071203,-1.1470781093715678,0.2631339934446365
1729143859.420433,-0.26464366182684906,-1.3565802621183303,0.033366053089137634
1729143859.428425,-0.22391677649980027,-1.5548617092456642,-0.17068951568150759
1729143859.436381,-0.2011834055494191,-1.6312615713758614,-0.32739090689158828
1729143859.444557,-0.19073605844015565,-1.4331810834362355,-0.4488687505819377
1729143859.45233,-0.18936308588141096,-1.1155355319696914,-0.55197945115995162
1729143859.460342,-0.19130628774566732,-0.93090786195023312,-0.66194884845196944
1729143859.469752,-0.16160967940822388,-0.84737542387212839,-0.75623887591440531
1729143859.476484,-0.029068242841740283,-0.74319332321958753,-0.76343284526227118
1729143859.484484,0.16794707606167059,-0.44016917810201506,-0.68878372046978387
1729143859.4926,0.31723164189044545,-0.0046434144001007566,-0.6131317161382942
1729143859.500381,0.39211607426727024,0.33414763500713757,-0.53304677353024477
1729143859.508416,0.4419421694001785,0.55402417704849982,-0.40752021677932537
1729143859.516431,0.53547849066849718,0.73171178388048552,-0.22599461239399682
1729143859.524481,0.66545750909315082,0.86939972246640518,-0.042796334037675195
1729143859.532422,0.77409460457320933,0.92349125150000089,0.067335478006848803
