Time,Joint States
1729841065.2492633,"(0.012277841328773817, -0.09664078952636719, 0.8609836231802639, -0.25310682971191406, -0.7976700087890626, -0.6979612576904297, -0.24236896420898438, -0.003067961572265625, 1.3306110540058622, -0.07976700087890626, 0.7934554958720078, -0.5261554096435547, -0.07823302009277344, 0.7857818450415243, 0.4941831134831461, -0.0981747703125, -0.004601942358398438, -0.998621491772461, 0.08594488930141672, -0.7992039895751953)"
1729841065.257273,"(0.012277841328773817, -0.10431069345703126, 0.8701920041768443, -0.26077673364257814, -0.7976700087890626, -0.7179030079101563, -0.25003886813964843, 0.001534730166096727, 1.3597709271617002, -0.08130098166503907, 0.7934554958720078, -0.5215534672851563, -0.07823302009277344, 0.7842471148754275, 0.4865094626526624, -0.10277671267089844, -0.004601942358398438, -0.9848156646972657, 0.08747961946751344, -0.8007379703613282)"
1729841065.265263,"(0.013812571494870543, -0.10891263581542969, 0.8763309248412312, -0.2669126567871094, -0.7961360280029297, -0.745514662060547, -0.2546408104980469, 0.006138920664386908, 1.3858613399853446, -0.08130098166503907, 0.7934554958720078, -0.5200194864990235, -0.07976700087890626, 0.7857818450415243, 0.48037054198827556, -0.10431069345703126, -0.004601942358398438, -0.9725438184082031, 0.08901434963361016, -0.7992039895751953)"
1729841065.2732637,"(0.013812571494870543, -0.11504855895996094, 0.8778656550073278, -0.27151459914550785, -0.7961360280029297, -0.7685243738525391, -0.2561747912841797, 0.007673650830483635, 1.4134864829750857, -0.08130098166503907, 0.7934554958720078, -0.5215534672851563, -0.08130098166503907, 0.7857818450415243, 0.4726968911577919, -0.10431069345703126, -0.004601942358398438, -0.9633399336914064, 0.09054907979970689, -0.8007379703613282)"
1729841065.2812614,"(0.013812571494870543, -0.11965050131835939, 0.8747961946751344, -0.27304857993164067, -0.7930680664306641, -0.7792622393554688, -0.2561747912841797, 0.007673650830483635, 1.4349727053004397, -0.08130098166503907, 0.7934554958720078, -0.5230874480712892, -0.08283496245117188, 0.7857818450415243, 0.4696274308255985, -0.10431069345703126, -0.003067961572265625, -0.9587379913330079, 0.09054907979970689, -0.8007379703613282)"
1729841065.2893398,"(0.01534730166096727, -0.12578642446289062, 0.8671225438446508, -0.27304857993164067, -0.7900001048583984, -0.7838641817138673, -0.2546408104980469, 0.007673650830483635, 1.4487852767953102, -0.08283496245117188, 0.7934554958720078, -0.5261554096435547, -0.08283496245117188, 0.7857818450415243, 0.4573495894968247, -0.10431069345703126, -0.003067961572265625, -0.9541360489746095, 0.09208380996580362, -0.8007379703613282)"
1729841065.2972617,"(0.018416761993160724, -0.13499030917968752, 0.8563794326819737, -0.26998061835937504, -0.7900001048583984, -0.7838641817138673, -0.25003886813964843, 0.007673650830483635, 1.451854737127504, -0.08590292402343751, 0.7934554958720078, -0.5322913327880859, -0.08130098166503907, 0.7842471148754275, 0.4435370180019541, -0.10124273188476564, -0.003067961572265625, -0.9526020681884766, 0.08901434963361016, -0.8007379703613282)"
1729841065.3052619,"(0.019951492159257452, -0.14112623232421875, 0.8425668611871031, -0.26231071442871096, -0.7930680664306641, -0.7792622393554688, -0.24543692578125, 0.006138920664386908, 1.44418108629702, -0.08897088559570313, 0.7934554958720078, -0.5414952175048828, -0.07823302009277344, 0.7857818450415243, 0.44046755766976065, -0.09970875109863282, -0.0015339807861328126, -0.9526020681884766, 0.08594488930141672, -0.8007379703613282)"
1729841065.3132632,"(0.019951492159257452, -0.14419419389648439, 0.8241500991939424, -0.2561747912841797, -0.7961360280029297, -0.7685243738525391, -0.23930100263671877, 0.006138920664386908, 1.4303685148021494, -0.09357282795410157, 0.7934554958720078, -0.5522330830078125, -0.07516505852050782, 0.7857818450415243, 0.44507174816805084, -0.09664078952636719, 0.0, -0.9541360489746095, 0.08134069880312654, -0.8007379703613282)"
1729841065.32152,"(0.02148622232535418, -0.15033011704101565, 0.8072680673668785, -0.24697090656738283, -0.794602047216797, -0.7470486428466797, -0.23623304106445314, 0.004604190498290181, 1.410417022642892, -0.09970875109863282, 0.7934554958720078, -0.5629709485107423, -0.07056311616210938, 0.7857818450415243, 0.44507174816805084, -0.09203884716796876, 0.0, -0.9572040105468751, 0.07673650830483635, -0.7992039895751953)"
