Denoised_Gyro_x,Denoised_Gyro_y,Denoised_Gyro_z
-9.51026906056652e-70,0.0004629969480749945,4.5749042511241894e-05
-3.1907735908549005e-66,0.0006309821613514774,5.548914436178213e-05
-7.744235277186795e-63,0.000703236028363579,5.7831011851234406e-05
-1.9209326297208262e-59,0.0007422359084161848,5.85334758292161e-05
-4.948988367622127e-56,0.0007689878868849132,6.074654593107141e-05
-1.324384947376435e-52,0.0007912093153394305,6.186111318652101e-05
-3.62777314235106e-49,0.0008121766853284305,6.404657769337402e-05
-1.0038503213020561e-45,0.0008330983995517641,6.530793439257768e-05
-2.7881409008992908e-42,0.0008540899482371979,6.603550090989283e-05
-7.754751244463581e-39,0.0008751518939775876,6.797973709677432e-05
-2.1579799237886317e-35,0.0008962607231464854,7.065160601489789e-05
-6.004612273768734e-32,0.0009177770260331306,7.222747457036289e-05
-1.9003754626702496e-28,0.0009391483903038431,7.314608758438895e-05
-6.333130877025344e-25,0.000960042872716034,7.367043491493171e-05
-1.5311398434512475e-06,0.0009802613462904456,7.39582594456838e-05
-2.4484441357580405e-06,0.0010004501451037102,7.563533198808099e-05
-2.997450580937903e-06,0.0010206139099971255,7.852738196885673e-05
-3.325480003052911e-06,0.0010407554209760994,8.176393920569839e-05
-3.520924536963375e-06,0.0010612591321194468,8.52058509916332e-05
-3.6368193913787645e-06,0.0010819725937061284,8.723849393394243e-05
-3.7049856752483152e-06,0.0011031871255355933,8.842560486129673e-05
-3.7445160489849457e-06,0.001125077181951173,8.910542579408983e-05
-3.7668661082802326e-06,0.0011465987487863536,8.948090190774569e-05
-3.778909210007506e-06,0.0011678916797606804,9.120493311936764e-05
-3.784769366084641e-06,0.0011886571106680247,9.373674970651575e-05
-3.786920981482893e-06,0.0012087160739623919,9.675189105092481e-05
-3.7868487014537533e-06,0.0012283443229872345,0.00010005568199050425
-3.785443308508071e-06,0.001248090099102976,0.00010200018579912892
-3.783239273049914e-06,0.0012682820090641296,0.00010466028413014432
-3.7805572759338275e-06,0.0012887340959534133,0.0001062172634657548
-3.7775897241893017e-06,0.0013089520091597497,0.0001071124065443873
-3.774452061158436e-06,0.001328639489257984,0.00010952439902782007
-3.7712135512412343e-06,0.0013487674808510567,0.0001124620320151417
-3.767915753503364e-06,0.001369535085195101,0.00011571370909416942
-3.7645836002939943e-06,0.0013899130759403768,0.00011915247362318112
-3.761232050191749e-06,0.0014104329623352838,0.00012117101997987496
-3.757870078890441e-06,0.0014314133121277695,0.00012233747563975922
-3.7545030697972755e-06,0.0014522793620518413,0.0001229927170500451
-3.75113425083761e-06,0.001472686605358895,0.0001248724028844748
-3.7477655603854334e-06,0.0014931942553146735,0.0001274854186655747
-3.7443981581457845e-06,0.0015141375020545536,0.00012900596407023826
-3.7410327384005566e-06,0.001534951555719355,0.00012987106974967543
-3.7376697171316907e-06,0.0015552978935782055,0.00013034295405527595
-3.734309345666368e-06,0.0015749737528683975,0.00013057894796078106
-3.730951769367082e-06,0.001594240609690817,0.00013258736606173088
-3.7275970774871032e-06,0.00161363813895812,0.00013374364397105795
-3.7242453199910917e-06,0.001633107024238508,0.00013438868162312303
-3.7208965283282595e-06,0.0016522288987973293,0.00013472701893840137
-3.7175507182380408e-06,0.0016715186595533092,0.00013679529587967435
-3.714207899748865e-06,0.0016916676896765557,0.00013989985932896242
-3.7108680754520185e-06,0.001712324570570516,0.00014362451892449844
-3.707531248838218e-06,0.0017328956748007634,0.0001473367787476289
-3.7041974192489346e-06,0.0017537907434516506,0.0001514230533709023
-3.7008665857132956e-06,0.0017748725003820143,0.00015649763174259556
-3.6975387456819822e-06,0.0017949102371835773,0.00016178005070293888
-3.6942138973820682e-06,0.0018143149179574204,0.00016641959546844228
-3.6908920385604997e-06,0.0018337159103476205,0.00016914096095964256
-3.687573165347852e-06,0.0018534904967124483,0.00017071147496123328
-3.6842572754921424e-06,0.001873864708532331,0.00017159153409484454
-3.6809443678924507e-06,0.0018949738270774292,0.0001720573762834948
-3.67763443918761e-06,0.001916133117363858,0.00017227474422899496
-3.674327486292943e-06,0.0019369320897901971,0.00017387421634205134
-3.671023506719841e-06,0.0019575075848720694,0.00017630162997601064
-3.6677224993546997e-06,0.0019783244966828126,0.00017769335589179407
-3.6644244598834756e-06,0.0019996614240135433,0.00018037764342255543
-3.6611293864390833e-06,0.0020209196223606478,0.0001834530218542104
-3.657837274872743e-06,0.002040974629967875,0.00018523060482384285
-3.654548124414138e-06,0.002059535592418322,0.00018776070418149011
-3.6512619306258937e-06,0.0020779598242145004,0.00019074099733945755
-3.6479786935389223e-06,0.002097061030933517,0.0001939900919273208
-3.6446984082863295e-06,0.0021169439702058025,0.00019739915370614632
-3.6414210713566228e-06,0.002136905592488987,0.00020128566652346047
-3.6381466821933955e-06,0.0021572899854912985,0.00020545699445628275
-3.6348752379611545e-06,0.0021779204809154545,0.0002078836413909346
-3.631606735018501e-06,0.0021983083013762256,0.000209263548201819
-3.628341170996187e-06,0.0022185433146461025,0.00021001547935009846
-3.6250785438646707e-06,0.0022386794478619194,0.0002123046095016697
-3.6218188501905496e-06,0.002258749063782762,0.0002151316231299622
-3.6185620877033763e-06,0.0022787715865211894,0.00021674892697658195
-3.6153082550824785e-06,0.002298375893793746,0.0002176404759064471
-3.6120573465737528e-06,0.0023181052293119796,0.0002180966427716635
-3.6088093616052534e-06,0.002337902418020321,0.0002202055672728715
-3.605564296611863e-06,0.0023577331613286994,0.00022330449611022632
-3.6023221503699682e-06,0.0023775768865261604,0.00022661299557732382
-3.5990829191324683e-06,0.0023978040396182366,0.00023004593434431192
-3.595846600797037e-06,0.0024182537672269343,0.00023355223478576805
-3.5926131935611826e-06,0.00243882956404559,0.00023557011865678052
-3.589382693215052e-06,0.0024594735336268387,0.00023669502982370778
-3.5861550979093586e-06,0.0024801509448045514,0.00023728423453703545
-3.582930404208973e-06,0.002500840965592079,0.00023908322531741874
-3.5797086098625154e-06,0.0025211483202943748,0.00024160678796465124
-3.576489713603043e-06,0.0025412189776043317,0.00024456379512704705
-3.573273711579466e-06,0.002561140525117673,0.0002477795715614753
-3.5700606018991704e-06,0.002580582738555653,0.0002511493132865659
-3.5668503792517426e-06,0.0025997306171400693,0.0002546101390821759
-3.5636430449873168e-06,0.00261907794966127,0.0002565931885397287
-3.5604385942703673e-06,0.002638537888037676,0.00025768965622161575
-3.5572370246848635e-06,0.0026584411129825275,0.0002597853916293992
-3.554038334575634e-06,0.0026789856950786752,0.0002624793947432526
-3.5508425214070607e-06,0.0026995245726907863,0.0002655310667164351
-3.5476495805897264e-06,0.0027200526432208136,0.0002687960494006186
-3.5444595116054154e-06,0.0027401840685301057,0.00027218772906767647
-3.5412723110293958e-06,0.0027593049133716944,0.0002756541386423131
-3.538087976178731e-06,0.00277781307772556,0.0002795468822433497
-3.5349065052301325e-06,0.002796330090490787,0.0002833110128830514
-3.5317278948073975e-06,0.0028152285304898095,0.00028546555840296194
-3.5285521427926007e-06,0.0028339660403939072,0.00028665444630826266
-3.525379245570362e-06,0.002852600339508378,0.0002872640330180907
-3.522209201350324e-06,0.002871166065400262,0.0002875261322989176
-3.5190420090544586e-06,0.0028896840065912566,0.00028757983232943096
-3.5158776643914533e-06,0.002908166642167864,0.0002890397187694595
-3.51271616532484e-06,0.0029270042487444027,0.00029210759970811466
-3.5095575079809988e-06,0.002946047870849375,0.00029575552312167145
-3.506401691744656e-06,0.002965208141464878,0.00029974984697776405
-3.5032487116260344e-06,0.0029844314466333575,0.0003043331707315484
-3.5000985679527013e-06,0.0030036856242416326,0.00030888514489099044
-3.496951258379686e-06,0.003023334166477402,0.0003130339057337471
-3.4938067774319256e-06,0.0030428292642686486,0.00031540833105295327
-3.490665124298299e-06,0.0030626081493442133,0.00031671825831560487
-3.487526295755122e-06,0.0030821672563513453,0.00031892072274747996
