Denoised_Gyro_x,Denoised_Gyro_y,Denoised_Gyro_z
-1.532240642468534e-68,0.007459544379464068,0.0007370826402840997
-1.2694848853650303e-67,0.011343464694941324,0.0008914692761287099
-9.064290536875934e-67,0.014304517668666396,0.0008739285353758011
-6.500520903906662e-66,0.01668231019871473,0.0007857789430832625
-4.6690873956954895e-65,0.018395262535788336,0.001062802296116929
-3.349664091797013e-64,0.01954921847305062,0.0010937006711039196
-2.4071958338616456e-63,0.02043664277895448,0.0013973611152189838
-1.7295824479468772e-62,0.02121693636890692,0.001410062372077415
-1.2425173522672076e-61,0.021876278667870584,0.0012869530202013829
-8.926512160901944e-61,0.022419333203282772,0.001501659513167037
-6.412908648911689e-60,0.022858894983915804,0.0018530617077915583
-4.605798043275888e-59,0.023307703689834678,0.001846174453034196
-3.302203871561677e-58,0.02362238507959381,0.001674106015411067
-2.3711611772583625e-57,0.0237488570769421,0.0014413342762073622
-0.0003894053030554701,0.02367930796321063,0.0012017630072866056
-0.0005339951431623385,0.023622756514808604,0.0013703653979790867
-0.0005520613697874984,0.023577393313495305,0.0018097929024911757
-0.0005099216561344472,0.023541357527635604,0.0022370058709043315
-0.0004437742817062824,0.023610286079874976,0.0026194862874659433
-0.00037256742069802034,0.02372148529354316,0.0025568719449414723
-0.0003055328386168806,0.023939426000446212,0.002294001871090799
-0.0002465611994100516,0.02428418006334148,0.001962502691813188
-0.00019671547865178127,0.024461382064304468,0.0016295672507020732
-0.00015565280136452866,0.02454483360499407,0.0017158281168113743
-0.00012241105006111446,0.02447991362054709,0.001988196187704203
-9.582954162053426e-05,0.024254916737951413,0.0023217767881682358
-7.476187454043357e-05,0.023976420438882658,0.0026531709651644595
-5.8173125155740264e-05,0.023795992501612056,0.0025638332973173935
-4.517463107790014e-05,0.02377480538929352,0.0026773645572784
-3.502670903659682e-05,0.023829250759351325,0.0024849899239983183
-2.712628460833138e-05,0.023816365971062268,0.0021686441504956424
-2.098867096549415e-05,0.023676149079666007,0.0023106210690432634
-1.622830669242863e-05,0.023684533888145985,0.002554364299576728
-1.254077390075719e-05,0.02385827374220218,0.0028229067998821237
-9.687053767496901e-06,0.023897941812702123,0.003078360784984233
-7.480257762044534e-06,0.023969286028414062,0.0029149843178455956
-5.774718366089466e-06,0.024146114533284812,0.002572724204314499
-4.457169671179313e-06,0.024258232716702927,0.002178987982137543
-3.439701908881016e-06,0.0242327964168322,0.0021868521727904547
-2.6541814236715967e-06,0.0242433800224311,0.0023798518750834286
-2.047859272197851e-06,0.024367016299732487,0.0022514694389748056
-1.5799316099493714e-06,0.024434310619716487,0.0019860999126451897
-1.218855195825512e-06,0.02437202353396192,0.0016816097390845316
-9.402579194807935e-07,0.02415811449952216,0.001386868711429913
-7.253158363209739e-07,0.02389360460292137,0.0016103578809786288
-5.594945575121303e-07,0.02372722505374664,0.0015664759567020584
-4.315743895702163e-07,0.023621478595964078,0.0014028726873502205
-3.3289596790556e-07,0.023456114224917682,0.00119882991391464
-2.5677693817827323e-07,0.02337563777882129,0.0014814940157577272
-1.9806115401767135e-07,0.023536510579173643,0.0019635420114506724
-1.5277044141708185e-07,0.023794360301104944,0.002493766064438365
-1.1783568365072843e-07,0.0239761510970827,0.002900431070676922
-9.08892136605991e-08,0.02420346470096627,0.0033100658623199195
-7.010457018361862e-08,0.024431051810025924,0.003878305825047282
-5.407283285077215e-08,0.02434589270087533,0.0043706141946918756
-4.170719522137207e-08,0.02412378917338772,0.004588045339712002
-3.216933816709648e-08,0.023955978261057328,0.004268972167626546
-2.4812624695350692e-08,0.023925995229259422,0.0037308001266165894
-1.9138277694539023e-08,0.02405989102044556,0.0031404622384146818
-1.4761573443081015e-08,0.024354730616204585,0.0025799846419791213
-1.1385764171520776e-08,0.024599730545046182,0.002084596347843977
-8.781961183127795e-09,0.024701902392053162,0.0020540520134754345
-6.7736178863989725e-09,0.02472862915847338,0.002241424863003825
-5.224560274610605e-09,0.02481534748747958,0.0021231011842234924
-4.029755589241933e-09,0.025019247707564887,0.002360885981515698
-3.1081901544334216e-09,0.025161374669243054,0.0026443696754765646
-2.3973773103300766e-09,0.024969858636178018,0.002533664833735746
-1.8491201836435086e-09,0.024446753937967153,0.0026400673706620946
-1.4262441910017501e-09,0.024012749079355758,0.0028372107766315656
-1.100075635921428e-09,0.023854382134044894,0.0030583138130446
-8.484987933075167e-10,0.02393541459286516,0.0032702793454813957
