Time,Accel_x,Accel_y,Accel_z,Orientation_x,Orientation_y,Orientation_z,Orientation_w,Gyro_x,Gyro_y,Gyro_z
1729503117.5593898,-0.13545229475610315,0.031544954669010826,9.771259253822674,0.0016141237603478598,0.006930614029221121,-1.1187152034664738e-05,0.9999746802137102,-1.8278854344467848e-21,0.01976023586054664,0.004614301635559452
1729503117.5673895,-0.13035251088686503,0.02826435927601587,9.7976259807604,0.0014423708768674587,0.006651773685861993,-9.594546888033567e-06,0.9999768364222396,-1.0967312606680709e-21,0.01951856262264455,0.004471341227183797
1729503117.5753953,-0.12777148089735338,0.024620060878109522,9.7914193616496,0.0012571955427221222,0.006524223566418441,-8.202405841540716e-06,0.9999779267058565,-6.580387564008425e-22,0.01979924874136533,0.0026828047363102784
1729503117.5833974,-0.12263156041341203,0.030334347317881337,9.78266756669679,0.0015503756070857253,0.006267390620068031,-9.7170120612358e-06,0.9999791578107377,-3.948232538405055e-22,0.019967660412597798,0.001609682841786167
1729503117.591388,-0.1240965912773441,0.036635961173931926,9.791063439187996,0.0018708388553291672,0.006336800461267359,-1.1855391299080768e-05,0.9999781721524431,-2.368939523043033e-22,0.020920087538261342,0.0035199500738438898
1729503117.5993853,-0.1333553156062502,0.03682562699732791,9.77958097122764,0.001882725918963267,0.006817512776722287,-1.2835829056890664e-05,0.9999749880361483,-1.4213637138258197e-22,0.021491543813659468,0.005091800474540555
1729503117.6073842,-0.14082591153171886,0.04268551047574049,9.776761633273692,0.002182934176653274,0.007201427422660585,-1.572068714777502e-05,0.9999716865963338,-8.528182282954918e-23,0.021834417578898344,0.005183530592034491
1729503117.615393,-0.12783059696785945,0.036385213756147415,9.774830610335309,0.001861117461526699,0.006538286850896002,-1.216880100893801e-05,0.9999768931824224,-5.1169093697729507e-23,0.0224658318995037,0.0031101183552206947
1729503117.623391,-0.13775050051470003,0.03140793489431345,9.780375761220716,0.0016056133409004438,0.007041619383866654,-1.1306412913651484e-05,0.9999739183970836,-3.07014562186377e-23,0.02114192024601879,0.003994521320442575
1729503117.631386,-0.13173143434202314,0.029618668407291195,9.785139372748056,0.00151341068186064,0.0067307027133810095,-1.0186559789575168e-05,0.9999762032795211,-1.842087373118262e-23,0.020347573253927845,0.004525163099575703
1729503117.639382,-0.12931709546849512,0.033333511835390336,9.784885077506255,0.0017032703874990567,0.00660752208745044,-1.125465872120875e-05,0.9999767194265993,-1.1052524238709572e-23,0.020296655120135308,0.004417858105593548
1729503117.6473796,-0.1400789206111752,0.03340763639810921,9.79095742467758,0.0017059925943511665,0.007152883249352666,-1.2203095793036375e-05,0.9999729624852732,-6.631514543225743e-24,0.020691794301321818,0.004779165170666287
