Time,Joint States
1729497723.902989,"(0.019951492159257452, -0.3528155808105469, 0.5095304151441133, -0.019941750219726564, -0.7900001048583984, -0.43104860090332037, -0.03528155808105469, -0.0015339807861328126, 0.84870578185149, -0.09050486638183594, 0.7873165752076209, -0.5138835633544923, 0.027625142989741086, 0.7796429243771373, 0.4220507956765999, 0.03222933348803127, -0.003067961572265625, -0.875903028881836, 0.08441015913531999, -0.794602047216797)"
1729497723.9110446,"(0.019951492159257452, -0.3528155808105469, 0.5095304151441133, -0.018407769433593752, -0.7900001048583984, -0.43104860090332037, -0.03374757729492188, -0.003067961572265625, 0.84870578185149, -0.09050486638183594, 0.7857818450415243, -0.5123495825683594, 0.026090412823644358, 0.7796429243771373, 0.4220507956765999, 0.03222933348803127, -0.003067961572265625, -0.875903028881836, 0.08441015913531999, -0.794602047216797)"
1729497723.918992,"(0.019951492159257452, -0.3528155808105469, 0.5095304151441133, -0.019941750219726564, -0.7900001048583984, -0.43104860090332037, -0.03528155808105469, -0.0015339807861328126, 0.84870578185149, -0.09050486638183594, 0.7873165752076209, -0.5138835633544923, 0.027625142989741086, 0.7796429243771373, 0.4220507956765999, 0.03222933348803127, -0.003067961572265625, -0.875903028881836, 0.08441015913531999, -0.7930680664306641)"
1729497723.9269912,"(0.019951492159257452, -0.3528155808105469, 0.5095304151441133, -0.019941750219726564, -0.7900001048583984, -0.42951462011718755, -0.03528155808105469, -0.0015339807861328126, 0.8502405120175868, -0.09050486638183594, 0.7873165752076209, -0.5138835633544923, 0.026090412823644358, 0.7796429243771373, 0.4220507956765999, 0.033764063654128, -0.003067961572265625, -0.875903028881836, 0.08441015913531999, -0.794602047216797)"
1729497723.9349933,"(0.019951492159257452, -0.3528155808105469, 0.5095304151441133, -0.019941750219726564, -0.7900001048583984, -0.42951462011718755, -0.03374757729492188, -0.0015339807861328126, 0.84870578185149, -0.09050486638183594, 0.7873165752076209, -0.5138835633544923, 0.027625142989741086, 0.7811776545432341, 0.4220507956765999, 0.03222933348803127, -0.003067961572265625, -0.875903028881836, 0.08441015913531999, -0.794602047216797)"
1729497723.9429927,"(0.019951492159257452, -0.3528155808105469, 0.5095304151441133, -0.019941750219726564, -0.7900001048583984, -0.42951462011718755, -0.03528155808105469, -0.003067961572265625, 0.8502405120175868, -0.09050486638183594, 0.7873165752076209, -0.5138835633544923, 0.027625142989741086, 0.7796429243771373, 0.4220507956765999, 0.03222933348803127, -0.003067961572265625, -0.875903028881836, 0.08441015913531999, -0.794602047216797)"
1729497723.9509878,"(0.019951492159257452, -0.3528155808105469, 0.5095304151441133, -0.019941750219726564, -0.7900001048583984, -0.42951462011718755, -0.03528155808105469, -0.0015339807861328126, 0.84870578185149, -0.09050486638183594, 0.7873165752076209, -0.5138835633544923, 0.027625142989741086, 0.7796429243771373, 0.4220507956765999, 0.03222933348803127, -0.003067961572265625, -0.875903028881836, 0.08441015913531999, -0.794602047216797)"
1729497723.9589891,"(0.019951492159257452, -0.3528155808105469, 0.5095304151441133, -0.018407769433593752, -0.7900001048583984, -0.42951462011718755, -0.03528155808105469, -0.0015339807861328126, 0.84870578185149, -0.09050486638183594, 0.7873165752076209, -0.5123495825683594, 0.027625142989741086, 0.7796429243771373, 0.4220507956765999, 0.033764063654128, -0.0015339807861328126, -0.875903028881836, 0.08441015913531999, -0.794602047216797)"
1729497723.9669898,"(0.019951492159257452, -0.3528155808105469, 0.5095304151441133, -0.019941750219726564, -0.7900001048583984, -0.42951462011718755, -0.03528155808105469, -0.0015339807861328126, 0.84870578185149, -0.09050486638183594, 0.7873165752076209, -0.5138835633544923, 0.027625142989741086, 0.7796429243771373, 0.4220507956765999, 0.033764063654128, -0.003067961572265625, -0.875903028881836, 0.08441015913531999, -0.794602047216797)"
1729497723.9750154,"(0.02148622232535418, -0.3528155808105469, 0.5095304151441133, -0.018407769433593752, -0.7900001048583984, -0.43104860090332037, -0.03374757729492188, -0.0015339807861328126, 0.8502405120175868, -0.09050486638183594, 0.7857818450415243, -0.5138835633544923, 0.027625142989741086, 0.7796429243771373, 0.42358552584269665, 0.03222933348803127, -0.003067961572265625, -0.875903028881836, 0.08441015913531999, -0.794602047216797)"
