Time,Joint States
1729576648.1415708,"(0.15654247694186615, -0.18407769433593751, 0.601614225109917, -0.11811652053222657, -0.7976700087890626, -0.696427276904297, -0.1334563283935547, -0.07669903930664063, 1.163325465901319, -0.13959225153808594, 0.7934554958720078, -0.6918253345458985, 0.018416761993160724, 0.7842471148754275, 0.40670349401563266, -0.0015339807861328126, 0.08441015913531999, -1.0492428577148438, 0.018416761993160724, -0.8007379703613282)"
1729576648.1495705,"(0.14886882611138252, -0.18561167512207033, 0.5954753044455301, -0.10584467424316407, -0.7900001048583984, -0.6902913537597657, -0.122718462890625, -0.07823302009277344, 1.1556518150708355, -0.14266021311035157, 0.7934554958720078, -0.6948932961181641, 0.029159873155837814, 0.7842471148754275, 0.405168763849536, 0.009208380996580362, 0.08287542896922326, -1.0507768385009766, 0.018416761993160724, -0.8007379703613282)"
1729576648.1575708,"(0.14886882611138252, -0.19021361748046875, 0.5893363837811432, -0.09357282795410157, -0.7884661240722657, -0.6841554306152344, -0.1104466166015625, -0.07823302009277344, 1.1479781642403517, -0.14419419389648439, 0.7934554958720078, -0.6994952384765626, 0.039902984318514904, 0.7857818450415243, 0.4020993035173425, 0.023020952491450905, 0.07520177813873963, -1.0507768385009766, 0.019951492159257452, -0.8007379703613282)"
1729576648.1655705,"(0.1427299054469956, -0.19328157905273438, 0.584732193282853, -0.08130098166503907, -0.7930680664306641, -0.6764855266845704, -0.0981747703125, -0.07976700087890626, 1.1418392435759648, -0.1457281746826172, 0.7934554958720078, -0.7010292192626953, 0.05371555581338545, 0.7873165752076209, 0.39902984318514906, 0.03529879382022472, 0.07520177813873963, -1.0507768385009766, 0.024555682657547633, -0.8007379703613282)"
1729576648.1735706,"(0.13659098478260873, -0.19788352141113283, 0.5816627329506595, -0.06902913537597656, -0.7930680664306641, -0.6718835843261719, -0.08590292402343751, -0.08283496245117188, 1.1341655927454812, -0.15339807861328125, 0.7934554958720078, -0.7056311616210938, 0.06599339714215927, 0.7888513053737177, 0.3959603828529556, 0.047576635148998535, 0.07520177813873963, -1.0492428577148438, 0.026090412823644358, -0.8007379703613282)"
1729576648.1815736,"(0.1304520641182218, -0.20401944455566406, 0.5770585424523693, -0.05675728908691407, -0.7884661240722657, -0.6642136803955079, -0.06902913537597656, -0.08897088559570313, 1.1234224815828042, -0.15646604018554688, 0.7934554958720078, -0.7086991231933594, 0.07827123847093308, 0.7873165752076209, 0.39442565268685886, 0.05985447647777235, 0.07520177813873963, -1.0492428577148438, 0.026090412823644358, -0.7992039895751953)"
1729576648.1895716,"(0.12124368312164142, -0.2086213869140625, 0.5724543519540792, -0.042951462011718754, -0.7915340856445313, -0.6565437764648437, -0.05522330830078125, -0.09050486638183594, 1.1172835609184173, -0.15953400175781252, 0.7934554958720078, -0.7148350463378906, 0.09208380996580362, 0.7873165752076209, 0.3913561923546654, 0.07520177813873963, 0.07520177813873963, -1.0492428577148438, 0.023020952491450905, -0.7992039895751953)"
1729576648.1975706,"(0.11817422278944797, -0.21322332927246096, 0.5739890821201759, -0.032213596508789064, -0.7930680664306641, -0.647339891748047, -0.04141748122558594, -0.09203884716796876, 1.1096099100879335, -0.1580000209716797, 0.7934554958720078, -0.7194369886962891, 0.10589638146067416, 0.7857818450415243, 0.39442565268685886, 0.09054907979970689, 0.07520177813873963, -1.0507768385009766, 0.018416761993160724, -0.7992039895751953)"
1729576648.2055726,"(0.11357003229115781, -0.21782527163085938, 0.5755238122862727, -0.01687378864746094, -0.794602047216797, -0.6427379493896485, -0.026077673364257814, -0.09050486638183594, 1.10193625925745, -0.15493205939941407, 0.7934554958720078, -0.7255729118408204, 0.11817422278944797, 0.7857818450415243, 0.3974951130190523, 0.10436165129457743, 0.07673650830483635, -1.0584467424316406, 0.019951492159257452, -0.7992039895751953)"
1729576648.2135723,"(0.1074311116267709, -0.22396119477539064, 0.5693848916218858, -0.004601942358398438, -0.7930680664306641, -0.6412039686035157, -0.010737865502929688, -0.08897088559570313, 1.095797338593063, -0.15186409782714844, 0.7934554958720078, -0.7317088349853517, 0.1304520641182218, 0.7857818450415243, 0.405168763849536, 0.1197089529555447, 0.07520177813873963, -1.0722525695068361, 0.02148622232535418, -0.7992039895751953)"
