Time,Joint States
1729153028.544127,5e-324,0.014236430979104646,0.0033721995589023673
1729153028.556598,5e-324,0.014501519447931231,0.00202331973534142
1729153028.557515,5e-324,0.01466057252922718,0.001213991841204852
1729153028.565621,5e-324,0.01433031431654272,0.0007283951047229112
1729153028.573567,5e-324,0.01370646932747001,0.0004370370628337467
1729153028.582238,5e-324,0.013757852395488417,0.000262222237700248
1729153028.58958,5e-324,0.01336299217483743,0.00015733334262014878
1729153028.597506,5e-324,0.013551766103908867,0.0017971602514202157
1729153028.605439,5e-324,0.014090720522813762,0.0032067464581622875
1729153028.61376,5e-324,0.013562713051232637,0.0019240478748973723
1729153028.621518,5e-324,0.01282021850682193,0.0011544287249384234
1729153028.630912,5e-324,0.013226101903099568,0.0006926572349630541
1729153028.637508,5e-324,0.01304394187940412,0.00041559434097783243
1729153028.646893,5e-324,0.01293464586518685,0.00024935660458669945
1729153028.653611,5e-324,0.012869068256656489,0.00014961396275201967
1729153028.662168,5e-324,0.01240403163007624,8.97683776512118e-05
1729153028.669773,5e-324,0.012550699715590124,5.386102659072708e-05
1729153028.6776,5e-324,0.013064390628360486,3.2316615954436246e-05
1729153028.685592,5e-324,0.013372605176022703,0.0017221502154207882
1729153028.69358,5e-324,0.013131843843158,0.001033290129252473
1729153028.701468,5e-324,0.012561696981977146,0.0006199740775514837
1729153028.709484,5e-324,0.012645298926730667,0.00037198444653089023
1729153028.717465,5e-324,0.012695460093582779,0.0023516409752286924
1729153028.725483,5e-324,0.012299866732232014,0.003539434892447374
1729153028.733577,5e-324,0.012488200776883587,0.0021236609354684244
1729153028.741592,5e-324,0.013026891265136564,0.0012741965612810546
1729153028.749591,5e-324,0.01335010555808835,0.0007645179367686328
1729153028.757496,5e-324,0.012692654010935358,0.00045871076206117965
1729153028.765511,5e-324,0.012298183082643563,0.0002752264572367078
1729153028.773498,5e-324,0.012061500525668484,0.00016513587434202468
1729153028.781504,5e-324,0.011919490991483438,9.90815246052148e-05
1729153028.789504,5e-324,0.012685665393896473,5.9448914763128876e-05
1729153028.797483,5e-324,0.012719679973882264,3.5669348857877326e-05
1729153028.805468,5e-324,0.012740088721873738,2.1401609314726394e-05
1729153028.813449,5e-324,0.012752333970668623,1.2840965588835837e-05
1729153028.82146,5e-324,0.012759681119945552,7.704579353301501e-06
1729153028.829442,5e-324,0.01276408940951171,4.6227476119809e-06
1729153028.837504,5e-324,0.013192424444713437,2.7736485671885403e-06
1729153028.845509,5e-324,0.01259804534291041,1.6641891403131242e-06
1729153028.853503,5e-324,0.012241417881828594,9.985134841878745e-07
1729153028.861509,5e-324,0.012453131466641535,0.002129049415400671
1729153028.869795,5e-324,0.01215446955606727,0.0034058799565505607
1729153028.877511,5e-324,0.012826652532646773,0.0020435279739303364
1729153028.885502,5e-324,0.013655652380056506,0.0012261167843582018
1729153028.893509,5e-324,0.014153052288502346,0.000735670070614921
