Time,Joint States
1730090053.5705743,"(0.001534730166096727, -0.5338253135742188, 0.5386902882999511, -0.03374757729492188, -0.7884661240722657, -0.4878058899902344, -0.05215534672851563, 0.006138920664386908, 0.9315812108207133, -0.08897088559570313, 0.804198607034685, -0.5384272559326172, 0.033764063654128, 0.770434543380557, 0.4773010816560821, 0.04450717481680508, 0.001534730166096727, -0.9526020681884766, 0.08594488930141672, -0.8222137013671875)"
1730090053.5785758,"(0.001534730166096727, -0.5338253135742188, 0.5386902882999511, -0.03374757729492188, -0.7884661240722657, -0.4878058899902344, -0.05215534672851563, 0.006138920664386908, 0.93311594098681, -0.09050486638183594, 0.8026638768685882, -0.5368932751464844, 0.033764063654128, 0.770434543380557, 0.47576635148998536, 0.04450717481680508, 0.001534730166096727, -0.9541360489746095, 0.08594488930141672, -0.8237476821533204)"
1730090053.5865746,"(0.001534730166096727, -0.5338253135742188, 0.5386902882999511, -0.03374757729492188, -0.7884661240722657, -0.4893398707763672, -0.05215534672851563, 0.006138920664386908, 0.93311594098681, -0.09050486638183594, 0.8026638768685882, -0.5368932751464844, 0.033764063654128, 0.770434543380557, 0.47576635148998536, 0.04450717481680508, 0.001534730166096727, -0.9541360489746095, 0.08594488930141672, -0.8222137013671875)"
1730090053.594576,"(0.001534730166096727, -0.5338253135742188, 0.5386902882999511, -0.03374757729492188, -0.7884661240722657, -0.4878058899902344, -0.05215534672851563, 0.006138920664386908, 0.93311594098681, -0.09050486638183594, 0.8026638768685882, -0.5368932751464844, 0.033764063654128, 0.770434543380557, 0.47576635148998536, 0.04450717481680508, 0.001534730166096727, -0.9526020681884766, 0.08594488930141672, -0.8237476821533204)"
1730090053.6025748,"(0.001534730166096727, -0.5338253135742188, 0.5386902882999511, -0.032213596508789064, -0.7884661240722657, -0.4878058899902344, -0.05215534672851563, 0.006138920664386908, 0.93311594098681, -0.09050486638183594, 0.804198607034685, -0.5368932751464844, 0.033764063654128, 0.770434543380557, 0.47576635148998536, 0.04450717481680508, 0.001534730166096727, -0.9541360489746095, 0.08594488930141672, -0.8237476821533204)"
1730090053.6105795,"(0.001534730166096727, -0.5338253135742188, 0.5386902882999511, -0.03374757729492188, -0.7884661240722657, -0.4893398707763672, -0.05215534672851563, 0.004604190498290181, 0.93311594098681, -0.09050486638183594, 0.804198607034685, -0.5368932751464844, 0.033764063654128, 0.7688998132144602, 0.47576635148998536, 0.04450717481680508, 0.001534730166096727, -0.9541360489746095, 0.08594488930141672, -0.8222137013671875)"
1730090053.618577,"(0.001534730166096727, -0.5338253135742188, 0.5386902882999511, -0.032213596508789064, -0.7884661240722657, -0.4878058899902344, -0.05215534672851563, 0.006138920664386908, 0.93311594098681, -0.09050486638183594, 0.8026638768685882, -0.5368932751464844, 0.033764063654128, 0.770434543380557, 0.47576635148998536, 0.04450717481680508, 0.001534730166096727, -0.9541360489746095, 0.08594488930141672, -0.8222137013671875)"
1730090053.6265764,"(0.001534730166096727, -0.5338253135742188, 0.5386902882999511, -0.032213596508789064, -0.7884661240722657, -0.4893398707763672, -0.05215534672851563, 0.006138920664386908, 0.93311594098681, -0.09050486638183594, 0.804198607034685, -0.5368932751464844, 0.033764063654128, 0.770434543380557, 0.4773010816560821, 0.04450717481680508, 0.001534730166096727, -0.9541360489746095, 0.08594488930141672, -0.8237476821533204)"
1730090053.6345758,"(0.001534730166096727, -0.5338253135742188, 0.5386902882999511, -0.03374757729492188, -0.7884661240722657, -0.4893398707763672, -0.05215534672851563, 0.006138920664386908, 0.93311594098681, -0.08897088559570313, 0.8026638768685882, -0.5368932751464844, 0.033764063654128, 0.770434543380557, 0.4773010816560821, 0.04450717481680508, 0.001534730166096727, -0.9541360489746095, 0.08594488930141672, -0.8222137013671875)"
1730090053.642576,"(0.001534730166096727, -0.5338253135742188, 0.5386902882999511, -0.03374757729492188, -0.7884661240722657, -0.4878058899902344, -0.05215534672851563, 0.006138920664386908, 0.93311594098681, -0.09050486638183594, 0.8026638768685882, -0.5368932751464844, 0.033764063654128, 0.770434543380557, 0.47576635148998536, 0.04297244465070836, 0.001534730166096727, -0.9541360489746095, 0.08594488930141672, -0.8222137013671875)"
1730090053.6505756,"(0.001534730166096727, -0.5338253135742188, 0.5386902882999511, -0.03374757729492188, -0.7884661240722657, -0.4878058899902344, -0.05215534672851563, 0.006138920664386908, 0.93311594098681, -0.08897088559570313, 0.804198607034685, -0.5368932751464844, 0.033764063654128, 0.770434543380557, 0.47576635148998536, 0.04297244465070836, 0.001534730166096727, -0.9541360489746095, 0.08594488930141672, -0.8222137013671875)"
1730090053.658581,"(0.001534730166096727, -0.5338253135742188, 0.5386902882999511, -0.03374757729492188, -0.7884661240722657, -0.4878058899902344, -0.05215534672851563, 0.006138920664386908, 0.93311594098681, -0.09050486638183594, 0.804198607034685, -0.5384272559326172, 0.033764063654128, 0.770434543380557, 0.4773010816560821, 0.04297244465070836, 0.001534730166096727, -0.9541360489746095, 0.08594488930141672, -0.8222137013671875)"
1730090053.6665738,"(0.001534730166096727, -0.5338253135742188, 0.5386902882999511, -0.03374757729492188, -0.7884661240722657, -0.4878058899902344, -0.05215534672851563, 0.006138920664386908, 0.93311594098681, -0.09050486638183594, 0.804198607034685, -0.5368932751464844, 0.033764063654128, 0.770434543380557, 0.4773010816560821, 0.04297244465070836, 0.001534730166096727, -0.9541360489746095, 0.08594488930141672, -0.8237476821533204)"
1730090053.674574,"(0.001534730166096727, -0.5338253135742188, 0.5386902882999511, -0.032213596508789064, -0.7884661240722657, -0.4893398707763672, -0.05215534672851563, 0.006138920664386908, 0.93311594098681, -0.09050486638183594, 0.804198607034685, -0.5368932751464844, 0.033764063654128, 0.770434543380557, 0.47576635148998536, 0.04450717481680508, 0.001534730166096727, -0.9541360489746095, 0.08594488930141672, -0.8222137013671875)"
1730090053.6825745,"(0.001534730166096727, -0.5338253135742188, 0.5386902882999511, -0.03374757729492188, -0.7884661240722657, -0.4893398707763672, -0.05215534672851563, 0.004604190498290181, 0.93311594098681, -0.09050486638183594, 0.8026638768685882, -0.5368932751464844, 0.033764063654128, 0.770434543380557, 0.4773010816560821, 0.04450717481680508, 0.001534730166096727, -0.9541360489746095, 0.08594488930141672, -0.8222137013671875)"
1730090053.6905751,"(0.001534730166096727, -0.5338253135742188, 0.5386902882999511, -0.03374757729492188, -0.7884661240722657, -0.4878058899902344, -0.05215534672851563, 0.004604190498290181, 0.93311594098681, -0.08897088559570313, 0.804198607034685, -0.5368932751464844, 0.033764063654128, 0.770434543380557, 0.47576635148998536, 0.04450717481680508, 0.001534730166096727, -0.9541360489746095, 0.08594488930141672, -0.8237476821533204)"
1730090053.6985748,"(0.001534730166096727, -0.5338253135742188, 0.5386902882999511, -0.03374757729492188, -0.7884661240722657, -0.4893398707763672, -0.05215534672851563, 0.006138920664386908, 0.93311594098681, -0.09050486638183594, 0.804198607034685, -0.5368932751464844, 0.033764063654128, 0.770434543380557, 0.47576635148998536, 0.04297244465070836, 0.001534730166096727, -0.9541360489746095, 0.08594488930141672, -0.8237476821533204)"
1730090053.7065744,"(0.001534730166096727, -0.5338253135742188, 0.5386902882999511, -0.032213596508789064, -0.7884661240722657, -0.4893398707763672, -0.05215534672851563, 0.006138920664386908, 0.93311594098681, -0.09050486638183594, 0.804198607034685, -0.5368932751464844, 0.033764063654128, 0.7688998132144602, 0.47576635148998536, 0.04450717481680508, 0.001534730166096727, -0.9526020681884766, 0.08594488930141672, -0.8222137013671875)"
1730090053.714577,"(0.001534730166096727, -0.5338253135742188, 0.5386902882999511, -0.03374757729492188, -0.7884661240722657, -0.4878058899902344, -0.05215534672851563, 0.006138920664386908, 0.93311594098681, -0.09050486638183594, 0.8026638768685882, -0.5368932751464844, 0.033764063654128, 0.770434543380557, 0.47576635148998536, 0.04297244465070836, 0.001534730166096727, -0.9541360489746095, 0.08594488930141672, -0.8222137013671875)"
1730090053.7225766,"(0.001534730166096727, -0.5338253135742188, 0.5386902882999511, -0.032213596508789064, -0.7900001048583984, -0.4878058899902344, -0.05215534672851563, 0.006138920664386908, 0.93311594098681, -0.09050486638183594, 0.8026638768685882, -0.5368932751464844, 0.033764063654128, 0.770434543380557, 0.47576635148998536, 0.04297244465070836, 0.001534730166096727, -0.9541360489746095, 0.08594488930141672, -0.8237476821533204)"
1730090053.730577,"(0.001534730166096727, -0.5338253135742188, 0.5386902882999511, -0.03374757729492188, -0.7884661240722657, -0.4878058899902344, -0.05215534672851563, 0.006138920664386908, 0.93311594098681, -0.09050486638183594, 0.804198607034685, -0.5368932751464844, 0.033764063654128, 0.770434543380557, 0.47576635148998536, 0.04297244465070836, 0.001534730166096727, -0.9541360489746095, 0.08594488930141672, -0.8222137013671875)"
1730090053.7385755,"(0.001534730166096727, -0.5338253135742188, 0.5386902882999511, -0.03374757729492188, -0.7884661240722657, -0.4878058899902344, -0.05215534672851563, 0.006138920664386908, 0.93311594098681, -0.08897088559570313, 0.8026638768685882, -0.5368932751464844, 0.033764063654128, 0.770434543380557, 0.47576635148998536, 0.04297244465070836, 0.001534730166096727, -0.9541360489746095, 0.08594488930141672, -0.8237476821533204)"
1730090053.7465804,"(0.001534730166096727, -0.5338253135742188, 0.5386902882999511, -0.03374757729492188, -0.7884661240722657, -0.4878058899902344, -0.05215534672851563, 0.004604190498290181, 0.93311594098681, -0.08897088559570313, 0.8026638768685882, -0.5368932751464844, 0.033764063654128, 0.770434543380557, 0.47576635148998536, 0.04450717481680508, 0.001534730166096727, -0.9541360489746095, 0.08441015913531999, -0.8222137013671875)"
1730090053.754579,"(0.001534730166096727, -0.5338253135742188, 0.5386902882999511, -0.03374757729492188, -0.7884661240722657, -0.4878058899902344, -0.053689327514648444, 0.006138920664386908, 0.93311594098681, -0.09050486638183594, 0.804198607034685, -0.5368932751464844, 0.033764063654128, 0.7688998132144602, 0.4773010816560821, 0.04450717481680508, 0.001534730166096727, -0.9541360489746095, 0.08594488930141672, -0.8237476821533204)"
1730090053.7625759,"(0.001534730166096727, -0.5338253135742188, 0.5386902882999511, -0.032213596508789064, -0.7884661240722657, -0.4893398707763672, -0.05215534672851563, 0.006138920664386908, 0.93311594098681, -0.09050486638183594, 0.8026638768685882, -0.5368932751464844, 0.033764063654128, 0.770434543380557, 0.4773010816560821, 0.04450717481680508, 0.001534730166096727, -0.9526020681884766, 0.08594488930141672, -0.8222137013671875)"
1730090053.7705758,"(0.001534730166096727, -0.5338253135742188, 0.5386902882999511, -0.03374757729492188, -0.7884661240722657, -0.4893398707763672, -0.05215534672851563, 0.004604190498290181, 0.93311594098681, -0.08897088559570313, 0.804198607034685, -0.5384272559326172, 0.033764063654128, 0.770434543380557, 0.4773010816560821, 0.04297244465070836, 0.001534730166096727, -0.9541360489746095, 0.08594488930141672, -0.8237476821533204)"
1730090053.7785742,"(0.001534730166096727, -0.5338253135742188, 0.5386902882999511, -0.03374757729492188, -0.7884661240722657, -0.4878058899902344, -0.05215534672851563, 0.006138920664386908, 0.93311594098681, -0.08897088559570313, 0.804198607034685, -0.5368932751464844, 0.033764063654128, 0.770434543380557, 0.47576635148998536, 0.04450717481680508, 0.001534730166096727, -0.9541360489746095, 0.08441015913531999, -0.8222137013671875)"
1730090053.7865758,"(0.0, -0.5338253135742188, 0.5386902882999511, -0.03374757729492188, -0.7884661240722657, -0.4878058899902344, -0.05215534672851563, 0.006138920664386908, 0.93311594098681, -0.09050486638183594, 0.8026638768685882, -0.5368932751464844, 0.033764063654128, 0.770434543380557, 0.47576635148998536, 0.04297244465070836, 0.001534730166096727, -0.9541360489746095, 0.08594488930141672, -0.8222137013671875)"
1730090053.794576,"(0.001534730166096727, -0.5338253135742188, 0.5386902882999511, -0.03374757729492188, -0.7884661240722657, -0.4878058899902344, -0.05215534672851563, 0.006138920664386908, 0.93311594098681, -0.08897088559570313, 0.8026638768685882, -0.5368932751464844, 0.033764063654128, 0.770434543380557, 0.47576635148998536, 0.04450717481680508, 0.001534730166096727, -0.9541360489746095, 0.08594488930141672, -0.8222137013671875)"
1730090053.8025763,"(0.001534730166096727, -0.5338253135742188, 0.5386902882999511, -0.03374757729492188, -0.7884661240722657, -0.4893398707763672, -0.05215534672851563, 0.006138920664386908, 0.93311594098681, -0.09050486638183594, 0.804198607034685, -0.5368932751464844, 0.033764063654128, 0.770434543380557, 0.47576635148998536, 0.04450717481680508, 0.001534730166096727, -0.9526020681884766, 0.08594488930141672, -0.8222137013671875)"
1730090053.8105762,"(0.001534730166096727, -0.5338253135742188, 0.5386902882999511, -0.03374757729492188, -0.7884661240722657, -0.4878058899902344, -0.05215534672851563, 0.006138920664386908, 0.93311594098681, -0.09050486638183594, 0.8026638768685882, -0.5368932751464844, 0.033764063654128, 0.770434543380557, 0.4773010816560821, 0.04297244465070836, 0.001534730166096727, -0.9541360489746095, 0.08594488930141672, -0.8222137013671875)"
