Time,Joint States
1729842497.204648,"(-0.0015339807861328126, -0.17640779040527346, 1.2323883233756718, 0.007673650830483635, -0.7884661240722657, -1.2256506481201173, -0.004601942358398438, 0.003069460332193454, 2.4785892182462144, -0.26077673364257814, 0.7888513053737177, -1.219514724975586, -0.004601942358398438, 0.7857818450415243, 1.2247146725451883, -0.003067961572265625, 0.004604190498290181, -2.5095925661132816, 0.25783466790425014, -0.7900001048583984)"
1729842497.212648,"(-0.0015339807861328126, -0.17640779040527346, 1.2323883233756718, 0.006138920664386908, -0.7884661240722657, -1.2256506481201173, -0.004601942358398438, 0.001534730166096727, 2.4770544880801175, -0.26077673364257814, 0.7888513053737177, -1.2210487057617188, -0.004601942358398438, 0.7857818450415243, 1.2247146725451883, -0.003067961572265625, 0.004604190498290181, -2.5095925661132816, 0.25936939807034687, -0.7900001048583984)"
1729842497.2206452,"(-0.0015339807861328126, -0.17640779040527346, 1.2323883233756718, 0.006138920664386908, -0.7884661240722657, -1.2256506481201173, -0.004601942358398438, 0.001534730166096727, 2.4770544880801175, -0.26077673364257814, 0.7888513053737177, -1.219514724975586, -0.004601942358398438, 0.7857818450415243, 1.2231799423790914, -0.003067961572265625, 0.006138920664386908, -2.5095925661132816, 0.25936939807034687, -0.7900001048583984)"
1729842497.2286453,"(-0.0015339807861328126, -0.17640779040527346, 1.2323883233756718, 0.006138920664386908, -0.7884661240722657, -1.2256506481201173, -0.004601942358398438, 0.001534730166096727, 2.4785892182462144, -0.26077673364257814, 0.7888513053737177, -1.219514724975586, -0.004601942358398438, 0.7857818450415243, 1.2231799423790914, -0.003067961572265625, 0.004604190498290181, -2.5095925661132816, 0.25936939807034687, -0.7900001048583984)"
1729842497.236645,"(-0.0015339807861328126, -0.17640779040527346, 1.2323883233756718, 0.007673650830483635, -0.7884661240722657, -1.2256506481201173, -0.004601942358398438, 0.001534730166096727, 2.4770544880801175, -0.2592427528564453, 0.7888513053737177, -1.219514724975586, -0.004601942358398438, 0.7857818450415243, 1.2247146725451883, -0.003067961572265625, 0.004604190498290181, -2.5095925661132816, 0.25936939807034687, -0.7900001048583984)"
1729842497.2446456,"(0.0, -0.17640779040527346, 1.2323883233756718, 0.007673650830483635, -0.7884661240722657, -1.2256506481201173, -0.003067961572265625, 0.001534730166096727, 2.4785892182462144, -0.26077673364257814, 0.7888513053737177, -1.219514724975586, -0.004601942358398438, 0.7857818450415243, 1.2231799423790914, -0.003067961572265625, 0.004604190498290181, -2.5095925661132816, 0.25783466790425014, -0.7900001048583984)"
1729842497.252645,"(-0.0015339807861328126, -0.17640779040527346, 1.2323883233756718, 0.007673650830483635, -0.7884661240722657, -1.2256506481201173, -0.004601942358398438, 0.003069460332193454, 2.4770544880801175, -0.26077673364257814, 0.7888513053737177, -1.219514724975586, -0.004601942358398438, 0.7857818450415243, 1.2247146725451883, -0.003067961572265625, 0.004604190498290181, -2.5095925661132816, 0.25936939807034687, -0.7900001048583984)"
1729842497.260645,"(-0.0015339807861328126, -0.17640779040527346, 1.2308535932095752, 0.006138920664386908, -0.7884661240722657, -1.2256506481201173, -0.004601942358398438, 0.001534730166096727, 2.4785892182462144, -0.26077673364257814, 0.7888513053737177, -1.2210487057617188, -0.004601942358398438, 0.7857818450415243, 1.2231799423790914, -0.004601942358398438, 0.006138920664386908, -2.5095925661132816, 0.25783466790425014, -0.7900001048583984)"
1729842497.2686481,"(0.0, -0.17640779040527346, 1.2323883233756718, 0.006138920664386908, -0.7884661240722657, -1.2256506481201173, -0.003067961572265625, 0.003069460332193454, 2.4770544880801175, -0.2592427528564453, 0.7888513053737177, -1.219514724975586, -0.004601942358398438, 0.7857818450415243, 1.2247146725451883, -0.003067961572265625, 0.004604190498290181, -2.5095925661132816, 0.25783466790425014, -0.7900001048583984)"
1729842497.2766457,"(-0.0015339807861328126, -0.17640779040527346, 1.2308535932095752, 0.007673650830483635, -0.7884661240722657, -1.2256506481201173, -0.003067961572265625, 0.001534730166096727, 2.4785892182462144, -0.26077673364257814, 0.7888513053737177, -1.219514724975586, -0.004601942358398438, 0.7857818450415243, 1.2231799423790914, -0.003067961572265625, 0.004604190498290181, -2.5095925661132816, 0.25936939807034687, -0.7900001048583984)"
1729842497.2846475,"(-0.0015339807861328126, -0.17640779040527346, 1.2323883233756718, 0.007673650830483635, -0.7884661240722657, -1.2256506481201173, -0.004601942358398438, 0.001534730166096727, 2.4785892182462144, -0.26077673364257814, 0.7888513053737177, -1.219514724975586, -0.004601942358398438, 0.7857818450415243, 1.2247146725451883, -0.003067961572265625, 0.004604190498290181, -2.5095925661132816, 0.25936939807034687, -0.7900001048583984)"
1729842497.292647,"(-0.0015339807861328126, -0.17794177119140625, 1.2308535932095752, 0.006138920664386908, -0.7884661240722657, -1.2256506481201173, -0.003067961572265625, 0.001534730166096727, 2.4770544880801175, -0.2592427528564453, 0.7888513053737177, -1.2210487057617188, -0.004601942358398438, 0.7857818450415243, 1.2247146725451883, -0.003067961572265625, 0.006138920664386908, -2.5095925661132816, 0.25783466790425014, -0.7900001048583984)"
1729842497.3006513,"(-0.0015339807861328126, -0.17794177119140625, 1.2308535932095752, 0.007673650830483635, -0.7884661240722657, -1.2256506481201173, -0.003067961572265625, 0.001534730166096727, 2.4770544880801175, -0.26077673364257814, 0.7888513053737177, -1.219514724975586, -0.004601942358398438, 0.7857818450415243, 1.2247146725451883, -0.003067961572265625, 0.004604190498290181, -2.5095925661132816, 0.25783466790425014, -0.7900001048583984)"
1729842497.3086464,"(-0.0015339807861328126, -0.17794177119140625, 1.2323883233756718, 0.007673650830483635, -0.7884661240722657, -1.2256506481201173, -0.003067961572265625, 0.003069460332193454, 2.4770544880801175, -0.26077673364257814, 0.7903860355398143, -1.219514724975586, -0.004601942358398438, 0.7857818450415243, 1.2247146725451883, -0.003067961572265625, 0.004604190498290181, -2.5095925661132816, 0.25936939807034687, -0.7900001048583984)"
1729842497.316646,"(-0.0015339807861328126, -0.17640779040527346, 1.2323883233756718, 0.007673650830483635, -0.7884661240722657, -1.2256506481201173, -0.003067961572265625, 0.001534730166096727, 2.4770544880801175, -0.26077673364257814, 0.7903860355398143, -1.219514724975586, -0.004601942358398438, 0.7857818450415243, 1.2247146725451883, -0.003067961572265625, 0.004604190498290181, -2.5095925661132816, 0.25936939807034687, -0.7900001048583984)"
1729842497.3246462,"(-0.0015339807861328126, -0.17640779040527346, 1.2323883233756718, 0.006138920664386908, -0.7884661240722657, -1.2256506481201173, -0.003067961572265625, 0.001534730166096727, 2.4785892182462144, -0.26077673364257814, 0.7888513053737177, -1.219514724975586, -0.004601942358398438, 0.7857818450415243, 1.2247146725451883, -0.003067961572265625, 0.004604190498290181, -2.5095925661132816, 0.25783466790425014, -0.7900001048583984)"
1729842497.3326454,"(-0.0015339807861328126, -0.17640779040527346, 1.2323883233756718, 0.007673650830483635, -0.7884661240722657, -1.228718609692383, -0.003067961572265625, 0.001534730166096727, 2.4785892182462144, -0.26077673364257814, 0.7888513053737177, -1.219514724975586, -0.004601942358398438, 0.7857818450415243, 1.2247146725451883, -0.003067961572265625, 0.004604190498290181, -2.5095925661132816, 0.25936939807034687, -0.7900001048583984)"
1729842497.340645,"(0.0, -0.17640779040527346, 1.2323883233756718, 0.007673650830483635, -0.7884661240722657, -1.228718609692383, -0.003067961572265625, 0.003069460332193454, 2.4770544880801175, -0.2592427528564453, 0.7888513053737177, -1.219514724975586, -0.004601942358398438, 0.7857818450415243, 1.2247146725451883, -0.003067961572265625, 0.006138920664386908, -2.5095925661132816, 0.25936939807034687, -0.7900001048583984)"
1729842497.3486469,"(-0.0015339807861328126, -0.17640779040527346, 1.2323883233756718, 0.007673650830483635, -0.7884661240722657, -1.2256506481201173, -0.003067961572265625, 0.003069460332193454, 2.4785892182462144, -0.26077673364257814, 0.7903860355398143, -1.219514724975586, -0.004601942358398438, 0.7857818450415243, 1.2247146725451883, -0.003067961572265625, 0.006138920664386908, -2.5095925661132816, 0.25936939807034687, -0.7900001048583984)"
1729842497.3566449,"(0.0, -0.17640779040527346, 1.2323883233756718, 0.007673650830483635, -0.7884661240722657, -1.228718609692383, -0.003067961572265625, 0.003069460332193454, 2.4770544880801175, -0.26077673364257814, 0.7888513053737177, -1.2210487057617188, -0.004601942358398438, 0.7857818450415243, 1.2247146725451883, -0.004601942358398438, 0.004604190498290181, -2.5095925661132816, 0.25936939807034687, -0.7900001048583984)"
1729842497.364646,"(-0.0015339807861328126, -0.17640779040527346, 1.2323883233756718, 0.006138920664386908, -0.7884661240722657, -1.2256506481201173, -0.003067961572265625, 0.003069460332193454, 2.4770544880801175, -0.26077673364257814, 0.7888513053737177, -1.2210487057617188, -0.004601942358398438, 0.7857818450415243, 1.2247146725451883, -0.003067961572265625, 0.004604190498290181, -2.5095925661132816, 0.25783466790425014, -0.7900001048583984)"
1729842497.372648,"(-0.0015339807861328126, -0.17640779040527346, 1.2323883233756718, 0.006138920664386908, -0.7884661240722657, -1.2256506481201173, -0.003067961572265625, 0.001534730166096727, 2.4770544880801175, -0.26077673364257814, 0.7888513053737177, -1.219514724975586, -0.004601942358398438, 0.7857818450415243, 1.2247146725451883, -0.003067961572265625, 0.004604190498290181, -2.5080585853271486, 0.25936939807034687, -0.7900001048583984)"
1729842497.3806581,"(-0.0015339807861328126, -0.17640779040527346, 1.2323883233756718, 0.007673650830483635, -0.7884661240722657, -1.2256506481201173, -0.003067961572265625, 0.001534730166096727, 2.4770544880801175, -0.26077673364257814, 0.7888513053737177, -1.2210487057617188, -0.004601942358398438, 0.7857818450415243, 1.2247146725451883, -0.003067961572265625, 0.004604190498290181, -2.5095925661132816, 0.25936939807034687, -0.7900001048583984)"
1729842497.3886547,"(0.0, -0.17640779040527346, 1.2323883233756718, 0.007673650830483635, -0.7884661240722657, -1.2256506481201173, -0.004601942358398438, 0.001534730166096727, 2.4785892182462144, -0.26077673364257814, 0.7888513053737177, -1.2210487057617188, -0.004601942358398438, 0.7857818450415243, 1.2231799423790914, -0.003067961572265625, 0.004604190498290181, -2.5095925661132816, 0.25936939807034687, -0.7900001048583984)"
1729842497.3966484,"(-0.0015339807861328126, -0.17640779040527346, 1.2323883233756718, 0.006138920664386908, -0.7884661240722657, -1.2256506481201173, -0.003067961572265625, 0.001534730166096727, 2.4770544880801175, -0.26077673364257814, 0.7888513053737177, -1.2210487057617188, -0.004601942358398438, 0.7857818450415243, 1.2231799423790914, -0.003067961572265625, 0.004604190498290181, -2.5095925661132816, 0.25936939807034687, -0.7900001048583984)"
1729842497.404655,"(-0.0015339807861328126, -0.17640779040527346, 1.2323883233756718, 0.006138920664386908, -0.7884661240722657, -1.2256506481201173, -0.003067961572265625, 0.001534730166096727, 2.4770544880801175, -0.26077673364257814, 0.7888513053737177, -1.2210487057617188, -0.004601942358398438, 0.7857818450415243, 1.2231799423790914, -0.003067961572265625, 0.004604190498290181, -2.5095925661132816, 0.25936939807034687, -0.7900001048583984)"
1729842497.4126482,"(-0.0015339807861328126, -0.17640779040527346, 1.2323883233756718, 0.007673650830483635, -0.7884661240722657, -1.2256506481201173, -0.003067961572265625, 0.003069460332193454, 2.4770544880801175, -0.26077673364257814, 0.7888513053737177, -1.219514724975586, -0.004601942358398438, 0.7857818450415243, 1.2247146725451883, -0.003067961572265625, 0.004604190498290181, -2.5080585853271486, 0.25936939807034687, -0.7900001048583984)"
1729842497.4206505,"(-0.0015339807861328126, -0.17640779040527346, 1.2323883233756718, 0.007673650830483635, -0.7884661240722657, -1.2256506481201173, -0.004601942358398438, 0.001534730166096727, 2.4770544880801175, -0.26077673364257814, 0.7888513053737177, -1.219514724975586, -0.004601942358398438, 0.7857818450415243, 1.2247146725451883, -0.003067961572265625, 0.004604190498290181, -2.5095925661132816, 0.25783466790425014, -0.7900001048583984)"
1729842497.4286475,"(-0.0015339807861328126, -0.17640779040527346, 1.2323883233756718, 0.006138920664386908, -0.7884661240722657, -1.2256506481201173, -0.004601942358398438, 0.001534730166096727, 2.4785892182462144, -0.26077673364257814, 0.7888513053737177, -1.219514724975586, -0.004601942358398438, 0.7857818450415243, 1.2247146725451883, -0.003067961572265625, 0.006138920664386908, -2.5095925661132816, 0.25936939807034687, -0.7900001048583984)"
1729842497.4366465,"(-0.0015339807861328126, -0.17794177119140625, 1.2323883233756718, 0.007673650830483635, -0.7884661240722657, -1.2256506481201173, -0.004601942358398438, 0.003069460332193454, 2.4770544880801175, -0.2592427528564453, 0.7888513053737177, -1.219514724975586, -0.004601942358398438, 0.7857818450415243, 1.2231799423790914, -0.003067961572265625, 0.004604190498290181, -2.5095925661132816, 0.25936939807034687, -0.7900001048583984)"
1729842497.444646,"(-0.0015339807861328126, -0.17640779040527346, 1.2323883233756718, 0.007673650830483635, -0.7884661240722657, -1.2256506481201173, -0.003067961572265625, 0.001534730166096727, 2.4785892182462144, -0.26077673364257814, 0.7888513053737177, -1.2210487057617188, -0.004601942358398438, 0.7857818450415243, 1.2231799423790914, -0.003067961572265625, 0.004604190498290181, -2.5095925661132816, 0.25936939807034687, -0.7900001048583984)"
1729842497.4526453,"(-0.0015339807861328126, -0.17640779040527346, 1.2323883233756718, 0.006138920664386908, -0.7884661240722657, -1.2256506481201173, -0.004601942358398438, 0.001534730166096727, 2.4785892182462144, -0.26077673364257814, 0.7888513053737177, -1.2210487057617188, -0.004601942358398438, 0.7857818450415243, 1.2247146725451883, -0.003067961572265625, 0.006138920664386908, -2.5095925661132816, 0.25936939807034687, -0.7900001048583984)"
1729842497.460645,"(0.0, -0.17640779040527346, 1.2323883233756718, 0.007673650830483635, -0.7884661240722657, -1.2256506481201173, -0.003067961572265625, 0.001534730166096727, 2.4770544880801175, -0.26077673364257814, 0.7888513053737177, -1.2210487057617188, -0.004601942358398438, 0.7857818450415243, 1.2231799423790914, -0.003067961572265625, 0.004604190498290181, -2.5095925661132816, 0.25783466790425014, -0.7900001048583984)"
1729842497.4686499,"(-0.0015339807861328126, -0.17640779040527346, 1.2323883233756718, 0.007673650830483635, -0.7884661240722657, -1.2256506481201173, -0.003067961572265625, 0.003069460332193454, 2.4785892182462144, -0.26077673364257814, 0.7888513053737177, -1.219514724975586, -0.004601942358398438, 0.7857818450415243, 1.2247146725451883, -0.003067961572265625, 0.006138920664386908, -2.5095925661132816, 0.25936939807034687, -0.7900001048583984)"
1729842497.4766512,"(-0.0015339807861328126, -0.17640779040527346, 1.2323883233756718, 0.006138920664386908, -0.7884661240722657, -1.2256506481201173, -0.004601942358398438, 0.001534730166096727, 2.4770544880801175, -0.26077673364257814, 0.7888513053737177, -1.219514724975586, -0.004601942358398438, 0.7857818450415243, 1.2247146725451883, -0.003067961572265625, 0.006138920664386908, -2.5095925661132816, 0.25783466790425014, -0.7915340856445313)"
1729842497.4846473,"(-0.0015339807861328126, -0.17640779040527346, 1.2323883233756718, 0.007673650830483635, -0.7884661240722657, -1.228718609692383, -0.004601942358398438, 0.001534730166096727, 2.4770544880801175, -0.26077673364257814, 0.7903860355398143, -1.219514724975586, -0.004601942358398438, 0.7857818450415243, 1.2231799423790914, -0.003067961572265625, 0.004604190498290181, -2.5095925661132816, 0.25936939807034687, -0.7900001048583984)"
1729842497.4926527,"(-0.0015339807861328126, -0.17640779040527346, 1.2323883233756718, 0.007673650830483635, -0.7884661240722657, -1.2256506481201173, -0.003067961572265625, 0.001534730166096727, 2.4770544880801175, -0.26077673364257814, 0.7888513053737177, -1.2210487057617188, -0.004601942358398438, 0.7857818450415243, 1.2231799423790914, -0.003067961572265625, 0.004604190498290181, -2.5095925661132816, 0.25936939807034687, -0.7900001048583984)"
1729842497.5006483,"(-0.0015339807861328126, -0.17640779040527346, 1.2323883233756718, 0.006138920664386908, -0.7884661240722657, -1.2256506481201173, -0.004601942358398438, 0.003069460332193454, 2.4785892182462144, -0.26077673364257814, 0.7888513053737177, -1.219514724975586, -0.004601942358398438, 0.7857818450415243, 1.2247146725451883, -0.003067961572265625, 0.006138920664386908, -2.5095925661132816, 0.25936939807034687, -0.7900001048583984)"
1729842497.5086474,"(-0.0015339807861328126, -0.17640779040527346, 1.2323883233756718, 0.007673650830483635, -0.7884661240722657, -1.2256506481201173, -0.003067961572265625, 0.001534730166096727, 2.4770544880801175, -0.26077673364257814, 0.7888513053737177, -1.2210487057617188, -0.004601942358398438, 0.7857818450415243, 1.2231799423790914, -0.003067961572265625, 0.004604190498290181, -2.5095925661132816, 0.25783466790425014, -0.7915340856445313)"
1729842497.5166469,"(-0.0015339807861328126, -0.17640779040527346, 1.2323883233756718, 0.006138920664386908, -0.7884661240722657, -1.2256506481201173, -0.004601942358398438, 0.001534730166096727, 2.4770544880801175, -0.26077673364257814, 0.7888513053737177, -1.219514724975586, -0.004601942358398438, 0.7857818450415243, 1.2247146725451883, -0.003067961572265625, 0.004604190498290181, -2.5095925661132816, 0.25936939807034687, -0.7915340856445313)"
1729842497.5246456,"(-0.0015339807861328126, -0.17640779040527346, 1.2308535932095752, 0.006138920664386908, -0.7884661240722657, -1.2256506481201173, -0.003067961572265625, 0.001534730166096727, 2.4770544880801175, -0.26077673364257814, 0.7888513053737177, -1.2210487057617188, -0.004601942358398438, 0.7857818450415243, 1.2247146725451883, -0.003067961572265625, 0.004604190498290181, -2.5095925661132816, 0.25936939807034687, -0.7900001048583984)"
1729842497.532644,"(-0.0015339807861328126, -0.17640779040527346, 1.2323883233756718, 0.006138920664386908, -0.7884661240722657, -1.228718609692383, -0.003067961572265625, 0.001534730166096727, 2.4770544880801175, -0.26077673364257814, 0.7888513053737177, -1.2210487057617188, -0.004601942358398438, 0.7857818450415243, 1.2247146725451883, -0.003067961572265625, 0.004604190498290181, -2.5080585853271486, 0.25936939807034687, -0.7900001048583984)"
