Time,Denoised_Gyro_x,Denoised_Gyro_y,Denoised_Gyro_z
1729090162.197894,-8.5615070143372477e-280,0.017392142182665098,0.0003784645884965982
1729090162.209801,-5.136904208602349e-280,0.017672016354453597,0.00022707875309795891
1729090162.214573,-3.082142525161409e-280,0.017627095826795676,0.00013624725185877536
1729090162.221663,-1.8492855150968455e-280,0.017387298479469911,8.1748351115265203e-05
1729090162.229699,-1.1095713090581072e-280,0.017243420071074451,0.00090042913359322232
1729090162.237658,-6.6574278543486433e-281,0.016944247995306159,0.0022430177260040597
1729090162.247004,-3.9944567126091858e-281,0.016339054688383155,0.0021971907585264989
1729090162.25364,-2.3966740275655111e-281,0.015763093673498336,0.0013183144551158991
1729090162.261995,-1.4380044165393068e-281,0.015417517064567444,0.0007909886730695394
1729090162.269677,-8.6280264992358402e-282,0.015210171099208908,0.00047459320384172371
1729090162.277947,-5.1768158995415029e-282,0.015511453581455817,0.00028475592230503419
1729090162.285647,-3.1060895397249016e-282,0.016330758162997012,0.0001708535533830205
1729090162.293798,-1.863653723834941e-282,0.017035185942652742,0.00010251213202981229
1729090162.301717,-1.1181922343009646e-282,0.017244997579715166,6.150727921788737e-05
1729090162.309842,-6.7091534058057881e-283,0.016519504439028557,3.6904367530732422e-05
1729090162.317632,-4.0254920434834727e-283,0.015658518493154562,2.2142620518439453e-05
1729090162.326251,-2.4152952260900833e-283,0.01578046201782321,1.3285572311063672e-05
1729090162.333666,-1.4491771356540502e-283,0.016279318194086435,0.00085935146631070138
1729090162.341801,-8.6950628139242999e-284,0.016578631899844366,0.0013669910027104839
1729090162.349726,-5.2170376883545799e-284,0.016545375092568107,0.00082019460162629045
1729090162.358332,-3.1302226130127478e-284,0.016312575977471336,0.0013434968838998375
1729090162.365731,-1.8781335678076486e-284,0.016385741539144291,0.0016574782532639658
1729090162.374387,-1.126880140684589e-284,0.016216795845417048,0.0018458670748824426
1729090162.381734,-6.7612808441075348e-285,0.01568973836771867,0.0019589003678535289
1729090162.389661,-4.0567685064645203e-285,0.015586348911830659,0.0011753402207121172
1729090162.398186,-2.4340611038787122e-285,0.015950005299759887,0.00070520413242727018
1729090162.40568,-1.4604366623272274e-285,0.016381044163248433,0.0004231224794563621
1729090162.413832,-8.7626199739633638e-286,0.016213977419879531,0.00025387348767381724
1729090162.42164,-5.2575719843780183e-286,0.015688047312396161,0.00015232409260429035
1729090162.430128,-3.1545431906268105e-286,0.015798179309368172,9.1394455562574209e-05
1729090162.440562,-1.8927259143760863e-286,0.016077103538282393,5.4836673337544523e-05
1729090162.447316,-1.1356355486256516e-286,0.016244458075630925,0.00088428212692658991
1729090162.453648,-6.8138132917539101e-287,0.01613202576730903,0.0013819493990800172
1729090162.461942,-4.0882879750523453e-287,0.015426031290122844,0.00082916963944801021
1729090162.46967,-2.4529727850314074e-287,0.014789589573080117,0.0013488819065928693
1729090162.477983,-1.4717836710188444e-287,0.014620569573585497,0.0016607092668797846
1729090162.48568,-8.8307020261130667e-288,0.015157692666081772,0.00099642556012787074
1729090162.494236,-5.2984212156678391e-288,0.015692811552310552,0.00059785533607672244
1729090162.502412,-3.1790527294007033e-288,0.01558819282258579,0.00035871320164603345
1729090162.51037,-1.9074316376404222e-288,0.015738266615481951,0.00021522792098762006
1729090162.517624,-1.1444589825842531e-288,0.016254000952681674,0.00098051687551663517
1729090162.525984,-6.8667538955055191e-289,0.016350596524270497,0.0014396902482340444
1729090162.533629,-4.1200523373033114e-289,0.016408553867223785,0.00086381414894042647
1729090162.542195,-2.4720314023819866e-289,0.016656173303726776,0.00051828848936425593
1729090162.549611,-1.4832188414291918e-289,0.016804744965628574,0.00031097309361855353
1729090162.558161,-8.8993130485751502e-290,0.016893887962769645,0.00018658385617113208
1729090162.565703,-5.3395878291450897e-290,0.016947373761054291,0.00011195031370267924
1729090162.575272,-3.2037526974870538e-290,0.016766620209294064,6.7170188221607553e-05
1729090162.581645,-1.9222516184922324e-290,0.016658168078237924,4.0302112932964529e-05
1729090162.589741,-1.1533509710953393e-290,0.017018786861066275,0.0008755613906838419
1729090162.597702,-6.9201058265720358e-291,0.017235158130763286,0.0022280970802584315
1729090162.605655,-4.1520634959432215e-291,0.016939290831119461,0.0030396184940031847
1729090162.61367,-2.4912380975659325e-291,0.016761770451333164,0.0035265313422500372
1729090162.621659,-1.4947428585395595e-291,0.016868103254192402,0.0040315240819291647
1729090162.629633,-8.9684571512373572e-292,0.016931902935907947,0.0043345197257366411
1729090162.637673,-5.3810742907424143e-292,0.016970182744937272,0.003452091958366048
1729090162.645746,-3.2286445744454486e-292,0.016780305599623853,0.0020712551750196287
1729090162.653655,-1.9371867446672693e-292,0.016240689250973772,0.0012427531050117771
1729090162.661851,-1.1623120468003616e-292,0.015704074411052704,0.00074565186300706626
1729090162.669696,-6.9738722808021689e-293,0.016233485630024129,0.0015116162714593189
1729090162.677731,-4.1843233684813008e-293,0.017189667453600031,0.0028225750394547337
1729090162.685655,-2.5105940210887805e-293,0.017124841455552521,0.0025449251465969034
1729090162.693683,-1.5063564126532682e-293,0.016660255795261987,0.0015269550879581421
1729090162.701698,-9.0381384759196084e-294,0.016381504399087664,0.0009161730527748851
1729090162.71017,-5.4228830855517659e-294,0.016427098592114088,0.00054970383166493106
1729090162.717666,-3.2537298513310591e-294,0.016454455107929943,0.00032982229899895864
1729090162.725717,-1.9522379107986356e-294,0.016470869017419454,0.00019789337939937518
1729090162.733633,-1.1713427464791813e-294,0.016693562393844182,0.00011873602763962511
1729090162.741785,-7.0280564788750883e-295,0.016614333388967999,7.1241616583775063e-05
1729090162.749787,-4.216833887325053e-295,0.016353950955311274,4.274496995026504e-05
1729090162.757794,-2.5301003323950315e-295,0.016410566525848255,2.5646981970159024e-05
1729090162.765662,-1.5180601994370188e-295,0.01665738089890146,0.00086676831210615859
1729090162.773657,-9.1083611966221128e-296,0.017018314553464399,0.0022228212331118218
1729090162.781668,-5.4650167179732674e-296,0.017447719776933178,0.0021850728627911564
1729090162.789707,-3.27901003078396e-296,0.017705362911014443,0.002162423840598757
1729090162.797671,-1.967406018470376e-296,0.017859948791463201,0.0021488344272833173
1729090162.805637,-1.1804436110822255e-296,0.01773985528900144,0.0012893006563699902
1729090162.813672,-7.082661666493353e-297,0.017242109126062354,0.00077358039382199417
1729090162.821662,-4.2495969998960112e-297,0.016730616397567885,0.00046414823629319644
1729090162.829645,-2.5497581999376069e-297,0.016423720760471203,0.00027848894177591791
1729090162.837664,-1.5298549199625644e-297,0.016239583378213192,0.0001670933650655507
1729090162.845649,-9.1791295197753857e-298,0.016341945979589406,0.00010025601903933043
1729090162.853743,-5.5074777118652304e-298,0.016616208571146148,0.00091153373434766153
1729090162.862049,-3.3044866271191384e-298,0.016780766126080194,0.00139830036353266
1729090162.869632,-1.9826919762714831e-298,0.016879500659040619,0.00083898021811959608
1729090162.877567,-1.18961518576289e-298,0.016725896348085863,0.00050338813087175767
1729090162.885667,-7.1376911145773398e-299,0.016420888730781992,0.0011534130014471177
1729090162.893659,-4.2826146687464041e-299,0.016237884160399667,0.0015434279237923339
1729090162.901693,-2.5695688012478425e-299,0.01634092644890129,0.0017774368771994633
1729090162.909656,-1.5417412807487052e-299,0.01661559685273328,0.001917842249243741
1729090162.917633,-9.2504476844922307e-300,0.016780399095032473,0.0011507053495462447
1729090162.925664,-5.5502686106953379e-300,0.016879280440411988,0.00069042320972774679
1729090162.9337,-3.3301611664172025e-300,0.016938609247639697,0.00041425392583664808
1729090162.94164,-1.9980966998503214e-300,0.016761361501245305,0.00024855235550198882
1729090162.949625,-1.1988580199101928e-300,0.016655012853408674,0.00014913141330119328
1729090162.957644,-7.1931481194611565e-301,0.017016893726168724,8.9478847980715959e-05
1729090162.965781,-4.3158888716766943e-301,0.017234022249824756,0.0011179124624435088
1729090162.973658,-2.5895333230060165e-301,0.01715145433328736,0.0030120428155072793
1729090162.98162,-1.5537199938036097e-301,0.017314758614095937,0.0039356759966145257
1729090162.989637,-9.3223199628216589e-302,0.017199896151850066,0.0032127857208927788
1729090162.99768,-5.5933919776929951e-302,0.016492443582309495,0.0019276714325356672
1729090163.005682,-3.3560351866157973e-302,0.016067972040585153,0.0011566028595214003
1729090163.013667,-2.013621111969478e-302,0.016238979177012582,0.0015453418386369034
1729090163.0217,-1.2081726671816869e-302,0.01634158345886904,0.001778585226106205
1729090163.029671,-7.2490360030901197e-303,0.015977455966520882,0.001067151135663723
1729090163.037612,-4.3494216018540713e-303,0.015758979471111989,0.0006402906813982338
1729090163.045682,-2.6096529611124428e-303,0.015840738604597664,0.00038417440883894028
1729090163.053652,-1.5657917766674657e-303,0.016102639115420089,0.00023050464530336416
1729090163.061659,-9.3947506600047944e-304,0.016259779421913541,0.00013830278718201849
1729090163.069659,-5.6368503960028761e-304,0.016141218575078598,8.2981672309211094e-05
1729090163.077636,-3.3821102376017254e-304,0.016282927097708649,4.9789003385526648e-05
1729090163.085663,-2.0292661425610353e-304,0.016580797242017692,2.987340203131599e-05
1729090163.093657,-1.2175596855366211e-304,0.016759519328603124,1.7924041218789591e-05
1729090163.101654,-7.3053581132197265e-305,0.016866752580554381,1.0754424731273754e-05
1729090163.109682,-4.3832148679318359e-305,0.016931092531725131,6.4526548387642532e-06
1729090163.117636,-2.6299289207591015e-305,0.016756851471696567,0.0010680967465583377
1729090163.125693,-1.5779573524554609e-305,0.016652306835679427,0.0025564633245141449
1729090163.133713,-9.4677441147327637e-306,0.016802425084800163,0.0023852581176325499
1729090163.141589,-5.6806464688396582e-306,0.016679651003541587,0.0014311548705795299
1729090163.149663,-3.4083878813037948e-306,0.016180296493324409,0.00085869292234771793
1729090163.15762,-2.0450327287822769e-306,0.015880683787194101,0.0005152157534086307
1729090163.165701,-1.2270196372693661e-306,0.016339451255708966,0.0011605095749692416
1729090163.173649,-7.3621178236161961e-307,0.0168275567675489,0.0015476858679056081
1729090163.181682,-4.4172706941697178e-307,0.016694730013190828,0.00092861152074336486
1729090163.189729,-2.6503624165018304e-307,0.01640218892984497,0.00055716691244601891
1729090163.197735,-1.5902174499010983e-307,0.016013819249106442,0.0003343001474676113
1729090163.205656,-9.5413046994065889e-308,0.015993642471394339,0.00020058008848056679
1729090163.213652,-5.7247828196439535e-308,0.016620071496960126,0.00012034805308834006
1729090163.221608,-3.4348696917863719e-308,0.016995928912299597,7.2208831853004039e-05
1729090163.229675,-2.0609218150718231e-308,0.016795753300041245,4.332529911180242e-05
1729090163.237722,-1.2365530890430938e-308,0.016249957871224206,2.5995179467081452e-05
1729090163.24575,-7.419318534258562e-309,0.015496790552471952,1.5597107680248873e-05
1729090163.253673,-4.4515911205551392e-309,0.015257735191951614,0.00086073838753221259
1729090163.261693,-2.6709546723330855e-309,0.015965682098563472,0.0013678231554433906
1729090163.269646,-1.6025728033998483e-309,0.016390450242530587,0.00082069389326603433
1729090163.277685,-9.6154368203990998e-310,0.01600677603671781,0.00049241633595962055
1729090163.285672,-5.7692620922394303e-310,0.015776571513230142,0.00029544980157577237
1729090163.29369,-3.4615572553436285e-310,0.016276983891330588,0.00017726988094546341
1729090163.301666,-2.0769343532062166e-310,0.016790076348921875,0.00010636192856727803
1729090163.309608,-1.24616061192373e-310,0.01688508679274563,0.00091519728006442995
1729090163.317659,-7.4769636715419846e-311,0.017154938089770901,0.0024647236446178004
1729090163.325701,-4.4861782029251908e-311,0.017529693898717079,0.0025430593404257595
1729090163.333795,-2.6917069217555097e-311,0.017754547384084784,0.0015258356042554557
1729090163.341582,-1.615024153053207e-311,0.017463769413843373,0.00091550136255327331
1729090163.349614,-9.690144918318254e-312,0.016863612570236497,0.00054930081753196396
1729090163.35762,-5.8140869509949049e-312,0.016716363494803384,0.00032958049051917833
1729090163.36567,-3.4884521705939785e-312,0.017053704111005551,0.0010491284172355702
1729090163.373632,-2.0930713023573753e-312,0.017256108480726853,0.0023322372961894684
1729090163.381695,-1.2558427814144252e-312,0.016739016010366585,0.0022507225006377441
1729090163.389671,-7.5350566884470257e-313,0.016428760528150427,0.0022018136233067096
1729090163.397695,-4.5210340130978593e-313,0.016668297300282759,0.0021724682969080887
1729090163.40565,-2.7126204078685969e-313,0.016812019363562161,0.0013034809781448532
1729090163.413681,-1.6275722447112768e-313,0.016685407570798786,0.0016334687098109751
1729090163.421664,-9.765433468267661e-314,0.016396595464409747,0.0018314613488106483
1729090163.429801,-5.8592600809605966e-314,0.016223308200576318,0.0010988768092863889
1729090163.437644,-3.5155560482799186e-314,0.016119335842276265,0.00065932608557183337
1729090163.445744,-2.1093336290667643e-314,0.016056952427296232,0.0003955956513431
1729090163.453651,-1.2656001774400586e-314,0.016019522378308212,0.00023735739080586
1729090163.461686,-7.5936010636522201e-315,0.015784219318184384,0.000142414434483516
1729090163.469638,-4.5561606401675947e-315,0.015643037482110086,8.5448660690109595e-05
1729090163.477901,-2.7336963841005568e-315,0.015984018441927539,5.1269196414065757e-05
1729090163.485667,-1.6402178314484654e-315,0.016188607017818012,3.0761517848439456e-05
1729090163.4937,-9.8413069886907922e-316,0.016098515132621283,1.8456910709063671e-05
1729090163.501645,-5.9047841635705366e-316,0.016044460001503242,0.0012881443308115331
1729090163.509635,-3.5428705376675736e-316,0.01601202692283242,0.002901336905797078
1729090163.517643,-2.1257222830752925e-316,0.015992567075629925,0.0025921822664023097
1729090163.525652,-1.2754333797264884e-316,0.016193736198039446,0.0015553093598413858
1729090163.53369,-7.6526000807326722e-317,0.016314437671485153,0.00093318561590483137
1729090163.541678,-4.5915600484396033e-317,0.015961168494090551,0.00055991136954289884
1729090163.549684,-2.7549362266900203e-317,0.015536361956922774,0.00033594682172573926
1729090163.557654,-1.6529618348271414e-317,0.015281478034622107,0.00020156809303544356
1729090163.565708,-9.9177700208315565e-318,0.015341392711972721,0.00012094085582126614
1729090163.573622,-5.9506600362363505e-318,0.015803031579845118,0.00092394463641682289
1729090163.581617,-3.5703950336105186e-318,0.015867169869837543,0.0014057469047741569
1729090163.589696,-2.1422389964288945e-318,0.015479962782370968,0.00084344814286449411
1729090163.597739,-1.2853414215947534e-318,0.015673328591353054,0.00050606888571869645
1729090163.605701,-7.7120682921943538e-319,0.016215038138204338,0.00030364133143121787
1729090163.613667,-4.6272212126907786e-319,0.016327218835584092,0.00018218479885873072
1729090163.621687,-2.7763524902403008e-319,0.015968837192549913,0.00010931087931523843
1729090163.629898,-1.6657917315183468e-319,0.015753808206729406,6.5586527589143047e-05
1729090163.637617,-9.9949480153684176e-320,0.015837635845968118,3.9351916553485828e-05
1729090163.645804,-5.9969688092210506e-320,0.015887932429511344,2.3611149932091497e-05
1729090163.653657,-3.5977860330159573e-320,0.015918110379637279,1.4166689959254897e-05
1729090163.661655,-2.1590668723262474e-320,0.016149062180443853,8.5000139755529384e-06
1729090163.669692,-1.2954401233957484e-320,0.016500478291658818,5.100008385331763e-06
1729090163.677625,-7.7716526090828081e-321,0.01649848292765678,3.0600050311990575e-06
1729090163.685655,-4.6639796967413674e-321,0.016497285709255557,1.8360030187194344e-06
1729090163.693638,-2.7964115554614554e-321,0.016709412408945835,1.1016018112316606e-06
1729090163.701703,-1.6798231958602383e-321,0.016623843398028991,6.6096108673899642e-07
1729090163.709672,-1.007893917516143e-321,0.016572501991478885,3.9657665204339779e-07
1729090163.717659,-6.0276008792632078e-322,0.016541697147548821,0.00085161806891528912
1729090163.725649,-3.6560857792252244e-322,0.016310369210459766,0.0013623509642732366
1729090163.733673,-2.1738888417014848e-322,0.016384417478937346,0.00081741057856394195
1729090163.741624,-1.284570679187241e-322,0.016641691470754914,0.0004904463471383651
1729090163.749667,-7.9050503334599447e-323,0.016583210835114437,0.0011456479312070822
1729090163.757625,-4.9406564584124654e-323,0.016335277422999134,0.0015387688816483126
1729090163.765673,-2.9643938750474793e-323,0.01639936240646097,0.0017746414519130508
1729090163.773633,-1.4821969375237396e-323,0.016650658427269087,0.0027675451169959569
1729090163.781666,-9.8813129168249309e-324,0.016588591009022942,0.0025119071931216375
1729090163.789724,-4.9406564584124654e-324,0.016338505527344241,0.0015071443158729825
1729090163.797623,-4.9406564584124654e-324,0.016188454238337015,0.0009042865895237894
1729090163.805666,-4.9406564584124654e-324,0.016311268495663701,0.00054257195371427362
1729090163.814034,-4.9406564584124654e-324,0.016384957050059712,0.00032554317222856417
1729090163.82165,-4.9406564584124654e-324,0.016429170182697315,0.0010467060262612017
1729090163.829646,-4.9406564584124654e-324,0.01688138812374191,0.0023307838616048477
1729090163.837644,-4.9406564584124654e-324,0.017152718888368668,0.0022498504398869718
1729090163.84583,-4.9406564584124654e-324,0.016889827285682689,0.0013499102639321831
1729090163.853694,-4.9406564584124654e-324,0.016519247293340089,0.0008099461583593098
1729090163.8617,-4.9406564584124654e-324,0.016296899297934528,0.0004859676950155859
1729090163.869712,-4.9406564584124654e-324,0.016163490500691189,0.00029158061700935154
1729090163.877683,-4.9406564584124654e-324,0.016083445222345186,0.0010263284931296742
1729090163.88566,-4.9406564584124654e-324,0.016035418055337584,0.0023185573417259307
1729090163.893714,-4.9406564584124654e-324,0.016006601755133024,0.0022425145279596215
1729090163.90166,-4.9406564584124654e-324,0.015776466944279272,0.0013455087167757729
1729090163.909609,-4.9406564584124654e-324,0.015425541027036006,0.00080730523006546377
1729090163.91767,-4.9406564584124654e-324,0.015427830507421062,0.00048438313803927821
1729090163.925665,-4.9406564584124654e-324,0.015642049226383112,0.00029062988282356689
1729090163.933663,-4.9406564584124654e-324,0.015770580457760339,0.00017437792969414011
1729090163.94164,-4.9406564584124654e-324,0.015634854165855659,0.00010462675781648407
1729090163.949711,-4.9406564584124654e-324,0.015553418390712854,6.2776054689890444e-05
1729090163.957635,-4.9406564584124654e-324,0.016143092017820215,3.7665632813934262e-05
1729090163.965697,-4.9406564584124654e-324,0.016709741224815652,2.2599379688360557e-05
1729090163.973637,-4.9406564584124654e-324,0.016836885718281895,1.3559627813016333e-05
1729090163.981652,-4.9406564584124654e-324,0.01648748235289961,8.1357766878097998e-06
1729090163.989614,-4.9406564584124654e-324,0.015639305241477192,0.00085626158893674907
1729090163.997686,-4.9406564584124654e-324,0.015130398974623741,0.0013651370762861126
1729090164.005657,-4.9406564584124654e-324,0.015037900245242687,0.00081908224577166761
1729090164.013622,-4.9406564584124654e-324,0.015195246038345071,0.00049144934746300057
1729090164.021641,-4.9406564584124654e-324,0.015289653514206501,0.00029486960847780028
1729090164.029672,-4.9406564584124654e-324,0.015133452968992343,0.00017692176508668018
1729090164.037655,-4.9406564584124654e-324,0.015252577672594865,0.0001061530590520081
1729090164.045851,-4.9406564584124654e-324,0.015536897525487392,6.3691835431204858e-05
1729090164.053654,-4.9406564584124654e-324,0.015707489437222909,3.8215101258722909e-05
1729090164.061661,-4.9406564584124654e-324,0.016022689614995235,2.2929060755233747e-05
1729090164.069647,-4.9406564584124654e-324,0.016424654752389647,1.3757436453140246e-05
1729090164.07761,-4.9406564584124654e-324,0.016452988804095278,8.2544618718841472e-06
1729090164.085715,-4.9406564584124654e-324,0.01625714420438764,4.952677123130489e-06
1729090164.093701,-4.9406564584124654e-324,0.016352482475294073,2.971606273878293e-06
1729090164.1017,-4.9406564584124654e-324,0.016409685437837933,1.7829637643269756e-06
1729090164.109649,-4.9406564584124654e-324,0.016018317153902218,1.0697782585961854e-06
1729090164.11764,-4.9406564584124654e-324,0.015783496183540788,6.4186695515771122e-07
1729090164.12565,-4.9406564584124654e-324,0.015855448632054944,3.8512017309462665e-07
1729090164.133698,-4.9406564584124654e-324,0.015685775070432423,2.3107210385677597e-07
1729090164.141647,-4.9406564584124654e-324,0.015158280871996879,1.3864326231406558e-07
1729090164.149686,-4.9406564584124654e-324,0.015054629383666569,8.3185957388439348e-08
1729090164.157618,-4.9406564584124654e-324,0.015843818613592447,4.9911574433063607e-08
1729090164.165703,-4.9406564584124654e-324,0.016317332151547972,2.9946944659838162e-08
1729090164.173633,-4.9406564584124654e-324,0.015962905182128242,1.7968166795902898e-08
1729090164.181641,-4.9406564584124654e-324,0.015537403969745386,1.0780900077541737e-08
1729090164.189653,-4.9406564584124654e-324,0.015494948273046689,6.4685400465250429e-09
1729090164.197691,-4.9406564584124654e-324,0.016108009947220517,3.8811240279150254e-09
1729090164.205669,-4.9406564584124654e-324,0.016475846951724816,0.0010642274823294958
1729090164.213644,-4.9406564584124654e-324,0.016058014062234345,0.0025541417659768395
1729090164.221681,-4.9406564584124654e-324,0.01559446929780905,0.0023838651825101669
