Time,CoM_x,CoM_y,CoM_z
1729090161.400263,0.085277868053298525,1.0018524536886577,25.999090022749428
1729090161.405977,0.085277868053298525,1.0018524536886577,25.999090022749428
1729090161.414312,0.085277868053298525,1.0018524536886577,25.999090022749428
1729090161.422241,0.085277868053298525,1.0018524536886577,25.999090022749428
1729090161.429994,0.085277868053298525,1.0018524536886577,25.999090022749428
1729090161.437926,0.085277868053298525,1.0018524536886577,25.999090022749428
1729090161.445899,0.085277868053298525,1.0018524536886577,25.999090022749428
1729090161.453914,0.085277868053298525,1.0018524536886577,25.999090022749428
1729090161.462709,0.085277868053298525,1.0018524536886577,25.999090022749428
1729090161.470133,0.085277868053298525,1.0018524536886577,25.999090022749428
1729090161.478344,0.085277868053298525,1.0018524536886577,25.999090022749428
1729090161.486072,0.085277868053298525,1.0018524536886577,25.999090022749428
1729090161.49495,0.085277868053298525,1.0018524536886577,25.999090022749428
1729090161.502201,0.085277868053298525,1.0018524536886577,25.999090022749428
1729090161.510658,0.085277868053298525,1.0018524536886577,25.999090022749428
1729090161.518213,0.085277868053298525,1.0018524536886577,25.999090022749428
1729090161.525894,0.085277868053298525,1.0018524536886577,25.999090022749428
1729090161.533906,0.085277868053298525,1.0018524536886577,25.999090022749428
1729090161.541948,0.085277868053298525,1.0018524536886577,25.999090022749428
1729090161.549906,0.085277868053298525,1.0018524536886577,25.999090022749428
1729090161.558348,0.085277868053298525,1.0018524536886577,25.999090022749428
1729090161.565854,0.085277868053298525,1.0018524536886577,25.999090022749428
1729090161.573905,0.085277868053298525,1.0018524536886577,25.999090022749428
1729090161.582181,0.085277868053298525,1.0018524536886577,25.999090022749428
1729090161.59021,0.085277868053298525,1.0018524536886577,25.999090022749428
1729090161.597893,0.085277868053298525,1.0018524536886577,25.999090022749428
1729090161.605956,0.085277868053298525,1.0018524536886577,25.999090022749428
1729090161.613989,0.085277868053298525,1.0018524536886577,25.999090022749428
1729090161.622091,0.085277868053298525,1.0018524536886577,25.999090022749428
1729090161.630039,0.085277868053298525,1.0018524536886577,25.999090022749428
1729090161.638073,0.085277868053298525,1.0018524536886577,25.999090022749428
1729090161.646645,0.085277868053298525,1.0018524536886577,25.999090022749428
1729090161.654143,0.085277868053298525,1.0018524536886577,25.999090022749428
1729090161.662148,0.085277868053298525,1.0018524536886577,25.999090022749428
1729090161.670062,0.085277868053298525,1.0018524536886577,25.999090022749428
1729090161.679633,0.085277868053298525,1.0018524536886577,25.999090022749428
1729090161.68605,0.085277868053298525,1.0018524536886577,25.999090022749428
1729090161.694195,0.085277868053298525,1.0018524536886577,25.999090022749428
1729090161.702173,0.085277868053298525,1.0018524536886577,25.999090022749428
1729090161.710077,0.085277868053298525,1.0018524536886577,25.999090022749428
1729090161.718061,0.085277868053298525,1.0018524536886577,25.999090022749428
1729090161.726245,0.085277868053298525,1.0018524536886577,25.999090022749428
1729090161.734161,0.085277868053298525,1.0018524536886577,25.999090022749428
1729090161.742336,0.085277868053298525,1.0018524536886577,25.999090022749428
1729090161.750126,0.085277868053298525,1.0018524536886577,25.999090022749428
1729090161.758073,0.085277868053298525,1.0018524536886577,25.999090022749428
1729090161.766139,0.085277868053298525,1.0018524536886577,25.999090022749428
1729090161.774087,0.085277868053298525,1.0018524536886577,25.999090022749428
1729090161.782056,0.085277868053298525,1.0018524536886577,25.999090022749428
1729090161.789872,0.085277868053298525,1.0018524536886577,25.999090022749428
1729090161.798139,0.085277868053298525,1.0018524536886577,25.999090022749428
1729090161.806157,0.085277868053298525,1.0018524536886577,25.999090022749428
1729090161.814008,0.085277868053298525,1.0018524536886577,25.999090022749428
1729090161.82198,0.085277868053298525,1.0018524536886577,25.999090022749428
1729090161.830162,0.085277868053298525,1.0018524536886577,25.999090022749428
1729090161.838191,0.085277868053298525,1.0018524536886577,25.999090022749428
1729090161.846232,0.085277868053298525,1.0018524536886577,25.999090022749428
1729090161.854073,0.085277868053298525,1.0018524536886577,25.999090022749428
1729090161.861912,0.085277868053298525,1.0018524536886577,25.999090022749428
1729090161.870138,0.085277868053298525,1.0018524536886577,25.999090022749428
1729090161.878002,0.085277868053298525,1.0018524536886577,25.999090022749428
1729090161.886033,0.085277868053298525,1.0018524536886577,25.999090022749428
1729090161.89417,0.085277868053298525,1.0018524536886577,25.999090022749428
1729090161.902159,0.085277868053298525,1.0018524536886577,25.999090022749428
1729090161.910154,0.085277868053298525,1.0018524536886577,25.999090022749428
1729090161.918035,0.085277868053298525,1.0018524536886577,25.999090022749428
1729090161.925989,0.085277868053298525,1.0018524536886577,25.999090022749428
1729090161.93426,0.085277868053298525,1.0018524536886577,25.999090022749428
1729090161.946219,0.085277868053298525,1.0018524536886577,25.999090022749428
1729090161.950131,0.085277868053298525,1.0018524536886577,25.999090022749428
1729090161.95921,0.085277868053298525,1.0018524536886577,25.999090022749428
1729090161.966048,0.085277868053298525,1.0018524536886577,25.999090022749428
1729090161.975402,0.085277868053298525,1.0018524536886577,25.999090022749428
1729090161.98235,0.085277868053298525,1.0018524536886577,25.999090022749428
1729090161.99042,0.085277868053298525,1.0018524536886577,25.999090022749428
1729090161.998083,0.085277868053298525,1.0018524536886577,25.999090022749428
1729090162.006118,0.085277868053298525,1.0018524536886577,25.999090022749428
1729090162.014044,0.085277868053298525,1.0018524536886577,25.999090022749428
1729090162.022,0.085277868053298525,1.0018524536886577,25.999090022749428
1729090162.030132,0.085277868053298525,1.0018524536886577,25.999090022749428
1729090162.038127,0.085277868053298525,1.0018524536886577,25.999090022749428
1729090162.0469,0.085277868053298525,1.0018524536886577,25.999090022749428
