Time,Accel_x,Accel_y,Accel_z,Orientation_x,Orientation_y,Orientation_z,Orientation_w,Gyro_x,Gyro_y,Gyro_z
1729502166.1934276,-2.2446137398455215,-0.8447025479709732,8.950643592008287,-0.04666395147316435,0.12189298683207186,0.005737181229575727,0.9914290999086145,-0.11049345607772715,0.3199137713639444,0.5041758025118441
1729502166.2014313,-3.029413170665125,-1.2011400102278964,9.279878046074113,-0.06349528871937131,0.1555888723338924,0.010022195534896314,0.985728160657375,-0.15824512692243511,0.3268920123018306,0.6213473375421681
1729502166.209426,-2.981229909235012,-1.6074963010586127,8.968411445564389,-0.08741024949383557,0.1568342968026108,0.013936785107775877,0.9836504550147454,-0.18519336918341178,0.29830082213198594,0.6627033343809443
1729502166.2174456,-3.209457210677726,-1.1565127537796989,9.046330188871837,-0.0625878887103078,0.1680444766565765,0.010691473245963472,0.9837324343803219,-0.19838248410976356,0.24453676274434444,0.6662324294111085
1729502166.2254288,-3.0059381154691356,-0.9299759359592256,9.399539247356305,-0.04868035221617501,0.1532590053631702,0.007559295814240923,0.9869573231046992,-0.1913968009144035,0.08797682916484628,0.628760710713238
1729502166.233411,-2.814155390033434,-1.1799991528841292,9.523358061353237,-0.06094789953038852,0.14187710017833038,0.008752425444428174,0.9879674271131925,-0.17358330903040248,-0.07917782155432203,0.5845674863599521
1729502166.241408,-2.3739531693227947,-0.4551717964179774,10.03626709389202,-0.022500269289265608,0.11572940777858233,0.0026222396749358045,0.99302243978483,-0.13096845929034948,-0.24758102181974806,0.5431523995968095
1729502166.2494197,-3.1292829037909424,0.31874357253983854,11.852120139147711,0.013326664242104977,0.12865439918218768,-0.0017290607981645157,0.9915984348212762,-0.06453330354596264,-0.029355395882479957,0.5885422076801592
1729502166.2574334,-3.8841501536515186,0.14288326998874687,10.967373277336282,0.00641549376679812,0.16934871042654986,-0.0011024021768704533,0.985534697728108,-0.03871998212757758,0.26589634340422513,0.6204586832062513
1729502166.265432,-3.45624371279638,-0.9581419618348768,10.516730915864661,-0.04482141261316095,0.15732873474974332,0.007148177094032271,0.9865027185758983,-0.11943794316696568,0.4051609715061273,0.5327603630949367
1729502166.273406,-4.596516516984469,-0.44775306894662925,10.203968129596921,-0.021414378315019324,0.2098173878726107,0.004596553211081775,0.9774952479916582,-0.16488888936036433,0.43380573043866655,0.38734093762942506
1729502166.2814019,-4.678059641635993,0.11011086126874124,9.00715445808042,0.005929623188873976,0.23720954834109523,-0.0014479167087193571,0.9714393307262458,-0.1151095559517758,0.531448007414514,0.0800075205742477
1729502166.2894037,-4.436568855049955,-0.7695098626332865,7.584213286420517,-0.048709086752491505,0.2601627906211953,0.013142179595553463,0.9642458350231068,-0.04522709012919171,0.5581066189903702,-0.2418904195110949
1729502166.297401,-3.6035808259694257,-1.458172648537003,7.159728941090591,-0.0975487468656532,0.22595083291150325,0.02274693863220453,0.968975252457152,0.004790500532137348,0.42894147497733104,-0.4767468095855796
1729502166.3054357,-3.2641995197515774,-1.2359491994737641,7.559613067779354,-0.07923262635152324,0.19940221407538986,0.016178129790952636,0.9765752485393736,0.038632265482093066,0.18797740496808743,-0.6380937665804478
1729502166.3134143,-3.149395617612665,-1.4356485809635553,8.011430390716441,-0.08697286766704729,0.18283596916201736,0.01624031053740655,0.9791542171609152,0.041909721993585225,0.05489259462201616,-0.7417129817607613
1729502166.3214135,-2.4156434753039275,-1.738145796527352,8.585147874322441,-0.0987746406327011,0.13347174553337846,0.013370443138462862,0.98602743103954,-0.030619564855375005,0.050814539354615024,-0.8579471486746274
1729502166.3294148,-2.2298958263932938,-1.8650563280140673,8.96122124656612,-0.10165740161271973,0.11857105799675861,0.012204316790884268,0.9876526370918812,-0.08690783880861208,0.09391654277061173,-0.9472693916502006
1729502166.337499,-2.119404917710976,-1.6558138090154715,8.527741552871312,-0.09503082740725403,0.11881631551202151,0.011424975123046764,0.9882921101343864,-0.09939630010745276,0.1555357099830204,-0.9851122051614494
1729502166.345431,-1.8160844081461167,-1.5850955156338924,8.454640886312632,-0.09201188198407133,0.10340172794546132,0.009607107277362718,0.9903280263233003,-0.0549551893883893,0.305740766659366,-0.9797223492117044
1729502166.3534105,-1.831613739370092,-1.681049395561976,8.19195045463914,-0.10041533056496155,0.10705015983266329,0.010867826038120743,0.9891101632399375,0.004061921714163169,0.4328988360123701,-0.9641434238594586
1729502166.3614383,-1.9225736147158052,-1.462809692268826,8.34055458796903,-0.08613869763575946,0.11097840820699696,0.009655748336758111,0.9900356984500678,0.09651465661160688,0.5223900695294955,-0.91265275256337
1729502166.3694158,-1.9457854981751863,-1.3510194835741862,8.105063322849778,-0.08191105120107835,0.11560316471222186,0.009566118437825387,0.9898661411411579,0.16305423914808595,0.6084372543108851,-0.791512056755766
1729502166.3774116,-2.299210423660971,-1.520971322712871,8.42872252618057,-0.08834892070182666,0.13023624333895728,0.01165223275076325,0.9874701082076865,0.19829539799389104,0.6775188576996622,-0.6792384635552348
1729502166.3854094,-2.508871177292286,-1.6732206610593632,8.645423543784513,-0.09448558426078398,0.13770175272122664,0.013197329743581877,0.9858684152319921,0.22327130385453237,0.7730304575386067,-0.530567505895668
1729502166.393399,-2.7562930738070124,-1.220847067045774,9.010075917042194,-0.066529931889675,0.146305803461231,0.009862415614545888,0.9869504105042789,0.24677064860015777,0.8533246807609229,-0.41071524687466165
1729502166.4014056,-2.83459610307327,-1.2994551933524645,8.94706980559641,-0.07118736414371603,0.1509344114744617,0.010898100512018859,0.9859170320185963,0.274492337414318,0.9593950630531489,-0.28005866298029747
1729502166.4094307,-3.117167363992399,-1.1352120625446818,9.39026125225433,-0.0593257458699716,0.15821676064209805,0.009523711065780028,0.985574559054985,0.29027397057989013,1.0481530060547444,-0.1092899693064181
1729502166.4174154,-3.39708281707708,-1.0211038732689965,9.223543880258847,-0.05421830090583703,0.17429527982185689,0.009611929423568236,0.9831526545208843,0.2895263890041446,1.118435374314183,0.033611802736802504
