Time,Joint States
1729502199.1613464,"(0.023020952491450905, -0.3528155808105469, 0.517204065974597, 0.007673650830483635, -0.7853981625, -0.46939812055664065, -0.03067961572265625, 0.004604190498290181, 0.8333584801905228, -0.10431069345703126, 0.7888513053737177, -0.4724660821289063, 0.12124368312164142, 0.7827123847093308, 0.5264124469711773, 0.101292190962384, -0.0015339807861328126, -0.9357282795410157, 0.11357003229115781, -0.794602047216797)"
1729502199.1693475,"(0.023020952491450905, -0.3528155808105469, 0.5156693358085003, 0.003069460332193454, -0.7853981625, -0.466330158984375, -0.02914563493652344, 0.004604190498290181, 0.8333584801905228, -0.10431069345703126, 0.7888513053737177, -0.48627190920410157, 0.10589638146067416, 0.7827123847093308, 0.5141346056424035, 0.09361854013190035, -0.003067961572265625, -0.9173205101074219, 0.11050057195896434, -0.794602047216797)"
1729502199.177346,"(0.023020952491450905, -0.3512816000244141, 0.5156693358085003, -0.0015339807861328126, -0.7869321432861328, -0.4632621974121094, -0.02914563493652344, 0.001534730166096727, 0.831823750024426, -0.10277671267089844, 0.7888513053737177, -0.49240783234863283, 0.09208380996580362, 0.7842471148754275, 0.5049262246458232, 0.08594488930141672, -0.004601942358398438, -0.9035146830322266, 0.10896584179286761, -0.7930680664306641)"
1729502199.1853454,"(0.023020952491450905, -0.3512816000244141, 0.517204065974597, -0.00613592314453125, -0.7869321432861328, -0.46019423583984376, -0.02914563493652344, 0.0, 0.831823750024426, -0.10124273188476564, 0.7888513053737177, -0.4985437554931641, 0.08134069880312654, 0.7827123847093308, 0.5033914944797264, 0.07827123847093308, -0.004601942358398438, -0.8927768175292969, 0.10589638146067416, -0.7930680664306641)"
1729502199.1933458,"(0.019951492159257452, -0.3528155808105469, 0.5156693358085003, -0.009203884716796876, -0.7884661240722657, -0.4571262742675782, -0.02914563493652344, 0.001534730166096727, 0.831823750024426, -0.09970875109863282, 0.7888513053737177, -0.5046796786376954, 0.07520177813873963, 0.7827123847093308, 0.4987873039814363, 0.06906285747435272, -0.003067961572265625, -0.8820389520263673, 0.101292190962384, -0.7930680664306641)"
1729502199.2013476,"(0.02148622232535418, -0.3528155808105469, 0.5156693358085003, -0.010737865502929688, -0.7900001048583984, -0.45559229348144537, -0.027611654150390626, 0.001534730166096727, 0.831823750024426, -0.0981747703125, 0.7888513053737177, -0.507747640209961, 0.06599339714215927, 0.7827123847093308, 0.4895789229848559, 0.06138920664386908, -0.0015339807861328126, -0.8728350673095704, 0.09361854013190035, -0.794602047216797)"
1729502199.209347,"(0.023020952491450905, -0.3528155808105469, 0.5156693358085003, -0.0122718462890625, -0.7884661240722657, -0.45405831269531255, -0.027611654150390626, 0.001534730166096727, 0.8302890198583294, -0.09664078952636719, 0.7888513053737177, -0.5108156017822266, 0.05985447647777235, 0.7827123847093308, 0.4819052721543723, 0.05371555581338545, -0.0015339807861328126, -0.8636311825927735, 0.08594488930141672, -0.794602047216797)"
1729502199.2173462,"(0.023020952491450905, -0.3528155808105469, 0.517204065974597, -0.013805827075195313, -0.7869321432861328, -0.45252433190917973, -0.026077673364257814, 0.003069460332193454, 0.8302890198583294, -0.09664078952636719, 0.7888513053737177, -0.5138835633544923, 0.056785016145578904, 0.7827123847093308, 0.47423162132388863, 0.04604190498290181, -0.003067961572265625, -0.8590292402343751, 0.07980596863702981, -0.794602047216797)"
1729502199.225421,"(0.02148622232535418, -0.3528155808105469, 0.5156693358085003, -0.01687378864746094, -0.7869321432861328, -0.4509903511230469, -0.02300971179199219, 0.003069460332193454, 0.8302890198583294, -0.09664078952636719, 0.7888513053737177, -0.515417544140625, 0.056785016145578904, 0.7827123847093308, 0.46809270065950176, 0.03683352398632145, -0.003067961572265625, -0.8528933170898438, 0.07673650830483635, -0.794602047216797)"
1729502199.2333467,"(0.023020952491450905, -0.3528155808105469, 0.5156693358085003, -0.010737865502929688, -0.7869321432861328, -0.4494563703369141, -0.018407769433593752, 0.003069460332193454, 0.8302890198583294, -0.09510680874023437, 0.7888513053737177, -0.5169515249267579, 0.06138920664386908, 0.7827123847093308, 0.46348851016121156, 0.03069460332193454, -0.00613592314453125, -0.8482913747314453, 0.07827123847093308, -0.794602047216797)"
