Time,Joint States
1730103322.2182105,"(0.0, -0.5338253135742188, 0.5586417804592086, -0.03067961572265625, -0.7900001048583984, -0.4740000629150391, -0.042951462011718754, -0.003067961572265625, 0.9346506711529068, -0.09203884716796876, 0.804198607034685, -0.5460971598632813, 0.033764063654128, 0.7688998132144602, 0.483440002320469, 0.026090412823644358, 0.003069460332193454, -0.9618059529052735, 0.08594488930141672, -0.8237476821533204)"
1730103322.2264872,"(0.0, -0.5353592943603516, 0.5586417804592086, -0.032213596508789064, -0.7900001048583984, -0.4740000629150391, -0.042951462011718754, -0.003067961572265625, 0.9346506711529068, -0.09203884716796876, 0.804198607034685, -0.5476311406494141, 0.033764063654128, 0.7688998132144602, 0.483440002320469, 0.026090412823644358, 0.003069460332193454, -0.9618059529052735, 0.08594488930141672, -0.8222137013671875)"
1730103322.2342134,"(0.0, -0.5338253135742188, 0.5586417804592086, -0.032213596508789064, -0.7900001048583984, -0.4740000629150391, -0.042951462011718754, -0.003067961572265625, 0.93311594098681, -0.09203884716796876, 0.804198607034685, -0.5476311406494141, 0.033764063654128, 0.7688998132144602, 0.483440002320469, 0.026090412823644358, 0.003069460332193454, -0.9618059529052735, 0.08594488930141672, -0.8222137013671875)"
1730103322.2422152,"(0.0, -0.5338253135742188, 0.5586417804592086, -0.032213596508789064, -0.7900001048583984, -0.4740000629150391, -0.042951462011718754, -0.003067961572265625, 0.9346506711529068, -0.09203884716796876, 0.8026638768685882, -0.5460971598632813, 0.03222933348803127, 0.7688998132144602, 0.483440002320469, 0.026090412823644358, 0.003069460332193454, -0.9618059529052735, 0.08594488930141672, -0.8222137013671875)"
1730103322.2502134,"(0.0, -0.5338253135742188, 0.5601765106253054, -0.03067961572265625, -0.7900001048583984, -0.4755340437011719, -0.042951462011718754, -0.003067961572265625, 0.93311594098681, -0.09203884716796876, 0.8026638768685882, -0.5476311406494141, 0.033764063654128, 0.770434543380557, 0.483440002320469, 0.026090412823644358, 0.003069460332193454, -0.9618059529052735, 0.08594488930141672, -0.8222137013671875)"
1730103322.258214,"(-0.0015339807861328126, -0.5353592943603516, 0.5586417804592086, -0.03067961572265625, -0.7900001048583984, -0.4740000629150391, -0.042951462011718754, -0.003067961572265625, 0.9346506711529068, -0.09203884716796876, 0.8026638768685882, -0.5476311406494141, 0.033764063654128, 0.7688998132144602, 0.483440002320469, 0.026090412823644358, 0.003069460332193454, -0.9618059529052735, 0.08594488930141672, -0.8222137013671875)"
1730103322.266213,"(0.0, -0.5338253135742188, 0.5586417804592086, -0.03067961572265625, -0.7900001048583984, -0.4740000629150391, -0.042951462011718754, -0.003067961572265625, 0.9346506711529068, -0.09203884716796876, 0.8026638768685882, -0.5476311406494141, 0.033764063654128, 0.7688998132144602, 0.483440002320469, 0.026090412823644358, 0.003069460332193454, -0.9618059529052735, 0.08594488930141672, -0.8222137013671875)"
1730103322.274215,"(0.0, -0.5338253135742188, 0.5586417804592086, -0.03067961572265625, -0.7900001048583984, -0.4740000629150391, -0.042951462011718754, -0.003067961572265625, 0.9346506711529068, -0.09203884716796876, 0.8026638768685882, -0.5476311406494141, 0.03222933348803127, 0.7688998132144602, 0.483440002320469, 0.026090412823644358, 0.003069460332193454, -0.9618059529052735, 0.08594488930141672, -0.8237476821533204)"
1730103322.282212,"(0.0, -0.5353592943603516, 0.5586417804592086, -0.032213596508789064, -0.7900001048583984, -0.4740000629150391, -0.042951462011718754, -0.003067961572265625, 0.9346506711529068, -0.09203884716796876, 0.8026638768685882, -0.5476311406494141, 0.03222933348803127, 0.7688998132144602, 0.483440002320469, 0.026090412823644358, 0.003069460332193454, -0.9618059529052735, 0.08594488930141672, -0.8237476821533204)"
1730103322.2902126,"(-0.0015339807861328126, -0.5338253135742188, 0.5586417804592086, -0.03067961572265625, -0.7900001048583984, -0.4755340437011719, -0.042951462011718754, -0.003067961572265625, 0.9346506711529068, -0.09203884716796876, 0.8026638768685882, -0.5476311406494141, 0.03222933348803127, 0.7688998132144602, 0.483440002320469, 0.026090412823644358, 0.001534730166096727, -0.9618059529052735, 0.08594488930141672, -0.8237476821533204)"
1730103322.2983558,"(0.0, -0.5338253135742188, 0.5586417804592086, -0.03067961572265625, -0.7900001048583984, -0.4755340437011719, -0.042951462011718754, -0.003067961572265625, 0.9346506711529068, -0.09203884716796876, 0.8026638768685882, -0.5460971598632813, 0.033764063654128, 0.7688998132144602, 0.483440002320469, 0.026090412823644358, 0.003069460332193454, -0.9618059529052735, 0.08594488930141672, -0.8222137013671875)"
1730103322.3062084,"(-0.0015339807861328126, -0.5353592943603516, 0.5586417804592086, -0.032213596508789064, -0.7900001048583984, -0.4740000629150391, -0.042951462011718754, -0.003067961572265625, 0.9346506711529068, -0.09203884716796876, 0.8026638768685882, -0.5476311406494141, 0.033764063654128, 0.7688998132144602, 0.483440002320469, 0.026090412823644358, 0.003069460332193454, -0.9618059529052735, 0.08594488930141672, -0.8222137013671875)"
1730103322.3142097,"(0.0, -0.5353592943603516, 0.5586417804592086, -0.03067961572265625, -0.7900001048583984, -0.4740000629150391, -0.042951462011718754, -0.003067961572265625, 0.9346506711529068, -0.09203884716796876, 0.804198607034685, -0.5476311406494141, 0.033764063654128, 0.7688998132144602, 0.4819052721543723, 0.026090412823644358, 0.003069460332193454, -0.9618059529052735, 0.08594488930141672, -0.8222137013671875)"
1730103322.3222156,"(0.0, -0.5353592943603516, 0.5586417804592086, -0.03067961572265625, -0.7900001048583984, -0.4740000629150391, -0.042951462011718754, -0.003067961572265625, 0.93311594098681, -0.09357282795410157, 0.8026638768685882, -0.5460971598632813, 0.03222933348803127, 0.7688998132144602, 0.4819052721543723, 0.026090412823644358, 0.001534730166096727, -0.9618059529052735, 0.08594488930141672, -0.8237476821533204)"
1730103322.3302162,"(0.0, -0.5338253135742188, 0.5586417804592086, -0.03067961572265625, -0.7900001048583984, -0.4740000629150391, -0.042951462011718754, -0.003067961572265625, 0.9346506711529068, -0.09357282795410157, 0.8026638768685882, -0.5476311406494141, 0.033764063654128, 0.7688998132144602, 0.483440002320469, 0.026090412823644358, 0.001534730166096727, -0.9618059529052735, 0.08594488930141672, -0.8237476821533204)"
1730103322.3382106,"(0.0, -0.5353592943603516, 0.5586417804592086, -0.03067961572265625, -0.7900001048583984, -0.4740000629150391, -0.042951462011718754, -0.003067961572265625, 0.9346506711529068, -0.09357282795410157, 0.8026638768685882, -0.5476311406494141, 0.033764063654128, 0.7688998132144602, 0.4819052721543723, 0.026090412823644358, 0.003069460332193454, -0.9618059529052735, 0.08594488930141672, -0.8237476821533204)"
1730103322.3462117,"(0.0, -0.5353592943603516, 0.5586417804592086, -0.032213596508789064, -0.7900001048583984, -0.4740000629150391, -0.042951462011718754, -0.003067961572265625, 0.9346506711529068, -0.09510680874023437, 0.8026638768685882, -0.5460971598632813, 0.033764063654128, 0.7688998132144602, 0.4819052721543723, 0.026090412823644358, 0.003069460332193454, -0.9618059529052735, 0.08594488930141672, -0.8222137013671875)"
1730103322.35421,"(0.0, -0.5322913327880859, 0.5586417804592086, -0.03067961572265625, -0.7884661240722657, -0.4755340437011719, -0.042951462011718754, -0.003067961572265625, 0.9346506711529068, -0.09510680874023437, 0.8026638768685882, -0.5476311406494141, 0.03529879382022472, 0.7688998132144602, 0.4819052721543723, 0.026090412823644358, 0.003069460332193454, -0.9618059529052735, 0.08594488930141672, -0.8237476821533204)"
1730103322.3622112,"(0.0, -0.5276893904296875, 0.5586417804592086, -0.03067961572265625, -0.7900001048583984, -0.4740000629150391, -0.042951462011718754, -0.003067961572265625, 0.9346506711529068, -0.09510680874023437, 0.8026638768685882, -0.5460971598632813, 0.03683352398632145, 0.7688998132144602, 0.4819052721543723, 0.026090412823644358, 0.003069460332193454, -0.9618059529052735, 0.08594488930141672, -0.8222137013671875)"
1730103322.3702097,"(0.0, -0.5230874480712892, 0.5586417804592086, -0.03067961572265625, -0.7900001048583984, -0.4740000629150391, -0.042951462011718754, -0.003067961572265625, 0.9346506711529068, -0.09510680874023437, 0.8026638768685882, -0.5460971598632813, 0.03836825415241817, 0.7688998132144602, 0.4819052721543723, 0.026090412823644358, 0.003069460332193454, -0.9618059529052735, 0.08594488930141672, -0.8237476821533204)"
1730103322.3782122,"(0.0, -0.515417544140625, 0.5586417804592086, -0.02914563493652344, -0.7900001048583984, -0.4740000629150391, -0.042951462011718754, -0.003067961572265625, 0.9346506711529068, -0.09510680874023437, 0.8026638768685882, -0.5445631790771485, 0.03836825415241817, 0.7688998132144602, 0.4819052721543723, 0.026090412823644358, 0.003069460332193454, -0.9618059529052735, 0.08594488930141672, -0.8222137013671875)"
1730103322.3862097,"(-0.0015339807861328126, -0.507747640209961, 0.5586417804592086, -0.027611654150390626, -0.7900001048583984, -0.4755340437011719, -0.042951462011718754, -0.0015339807861328126, 0.9346506711529068, -0.09510680874023437, 0.8026638768685882, -0.5445631790771485, 0.04143771448461163, 0.7688998132144602, 0.4819052721543723, 0.026090412823644358, 0.003069460332193454, -0.9618059529052735, 0.08594488930141672, -0.8237476821533204)"
1730103322.3942099,"(-0.0015339807861328126, -0.5000777362792969, 0.5571070502931119, -0.024543692578125, -0.7900001048583984, -0.4740000629150391, -0.042951462011718754, -0.003067961572265625, 0.93311594098681, -0.09510680874023437, 0.8026638768685882, -0.5430291982910157, 0.04297244465070836, 0.7688998132144602, 0.4819052721543723, 0.026090412823644358, 0.003069460332193454, -0.9618059529052735, 0.08594488930141672, -0.8237476821533204)"
1730103322.4022083,"(0.0, -0.4908738515625, 0.5571070502931119, -0.02300971179199219, -0.7900001048583984, -0.4740000629150391, -0.042951462011718754, -0.003067961572265625, 0.93311594098681, -0.09510680874023437, 0.8026638768685882, -0.5430291982910157, 0.04450717481680508, 0.7688998132144602, 0.4819052721543723, 0.026090412823644358, 0.003069460332193454, -0.9618059529052735, 0.08594488930141672, -0.8222137013671875)"
1730103322.4102123,"(-0.0015339807861328126, -0.48013598605957036, 0.5571070502931119, -0.021475731005859377, -0.7900001048583984, -0.4740000629150391, -0.042951462011718754, -0.003067961572265625, 0.9315812108207133, -0.09510680874023437, 0.8026638768685882, -0.5414952175048828, 0.047576635148998535, 0.7688998132144602, 0.48037054198827556, 0.026090412823644358, 0.003069460332193454, -0.9618059529052735, 0.08594488930141672, -0.8237476821533204)"
1730103322.4182136,"(0.0, -0.46939812055664065, 0.5555723201270152, -0.018407769433593752, -0.7900001048583984, -0.4740000629150391, -0.042951462011718754, -0.003067961572265625, 0.9300464806546166, -0.09510680874023437, 0.8026638768685882, -0.5384272559326172, 0.052180825647288716, 0.7688998132144602, 0.48037054198827556, 0.026090412823644358, 0.001534730166096727, -0.9618059529052735, 0.08594488930141672, -0.8237476821533204)"
