com_x,com_y,com_z,proj_com_x,proj_com_y,proj_com_z,moment_x,moment_y,zmp_x,zmp_y,support_phase,area,perimeter
5.881044289503949,-0.9883633459183716,25.2833214009011,5.881044289503949,-0.9883633459183716,0,2.348835961736371,0.9281484205708037,7.76008068105489,-0.9046637479855698,Double Support,229.32999999999998,42.70768096208106
5.897634485136665,-0.9855414097697451,25.279484425386496,5.897634485136665,-0.9855414097697451,0,2.3459837273376865,0.9281691080506823,7.782531217167572,-0.8981131290731001,Double Support,229.32999999999998,42.70768096208106
5.906908380339226,-0.9836995989893094,25.27739073913525,5.906908380339226,-0.9836995989893094,0,2.3442871207786977,0.7957433262864082,7.7990101105719605,-0.8938330137074546,Double Support,229.32999999999998,42.70768096208106
5.940734780047043,-0.9839457795622669,25.26940911845614,5.940734780047043,-0.9839457795622669,0,2.37590551517916,0.6832556763128333,7.844184558698123,-0.8937398758878736,Double Support,229.32999999999998,42.70768096208106
5.945140587135108,-0.9762183286267153,25.26871479698658,5.945140587135108,-0.9762183286267153,0,2.328960724613413,0.6157465769399124,7.852298436991397,-0.8761982018833449,Double Support,229.32999999999998,42.70768096208106
5.95530170819555,-0.9657139259027555,25.266767521893886,5.95530170819555,-0.9657139259027555,0,2.2675966495666935,0.5752642794297218,7.863766364391067,-0.853918658677388,Double Support,229.32999999999998,42.70768096208106
5.964302244064213,-0.9592132209138153,25.26493254386186,5.964302244064213,-0.9592132209138153,0,2.1645533468229115,0.5509878505356323,7.876506037161897,-0.8413916162302588,Double Support,229.32999999999998,42.70768096208106
5.956066912021378,-0.9628029033229237,25.266698262177016,5.956066912021378,-0.9628029033229237,0,2.1360001793061434,0.5694747747365747,7.865004818950338,-0.8504498164032723,Double Support,229.32999999999998,42.70768096208106
5.915597202810226,-0.9555342288831639,25.276481241294054,5.915597202810226,-0.9555342288831639,0,2.152497812294887,0.5473397968724072,7.811925924713179,-0.8324605499707958,Double Support,229.32999999999998,42.70768096208106
5.9100567395218455,-0.9623254249252386,25.277518112740534,5.9100567395218455,-0.9623254249252386,0,2.195214059545627,0.567235696670226,7.8013429012250395,-0.8475681789398223,Double Support,229.32999999999998,42.70768096208106
5.911199802098319,-0.9566133297278334,25.277365306414566,5.911199802098319,-0.9566133297278334,0,2.253905426817324,0.7116227782520763,7.8011411867411145,-0.8320985230784639,Double Support,229.32999999999998,42.70768096208106
5.9322123531746325,-0.9556920632383814,25.272508242058066,5.9322123531746325,-0.9556920632383814,0,2.189492707964719,0.7982786872495261,7.82960955449257,-0.8321197573670938,Double Support,229.32999999999998,42.70768096208106
5.9317882179916674,-0.9552219698399784,25.272822718144393,5.9317882179916674,-0.9552219698399784,0,2.051743889672477,0.8502462933505609,7.829892079449886,-0.8347476003471618,Double Support,229.32999999999998,42.70768096208106
5.874311418387992,-0.959610567977158,25.285952187356163,5.874311418387992,-0.959610567977158,0,2.002912846471448,0.8814035283601189,7.752753291055067,-0.8458119841917577,Double Support,229.32999999999998,42.70768096208106
5.875342394352688,-0.9524110201379461,25.285423108739113,5.875342394352688,-0.9524110201379461,0,2.039374343081636,0.9001227555141361,7.75178457143415,-0.8277967499488555,Double Support,229.32999999999998,42.70768096208106
5.903412873644053,-0.9514622723621821,25.27953493731938,5.903412873644053,-0.9514622723621821,0,2.0940417436966494,0.9113576273050294,7.785861365550422,-0.8244906559769479,Double Support,229.32999999999998,42.70768096208106
5.901900385005854,-0.9650662395031571,25.2793176749098,5.901900385005854,-0.9650662395031571,0,2.1601417564001517,0.9180947142337178,7.786795189641647,-0.8547882038716674,Double Support,229.32999999999998,42.70768096208106
5.924331924925088,-0.9775088871993838,25.273438321487472,5.924331924925088,-0.9775088871993838,0,2.2325426053912913,0.9221382897039899,7.818684799401679,-0.8823753178891539,Double Support,229.32999999999998,42.70768096208106
5.915416443965972,-0.9797690956280511,25.275491832640586,5.915416443965972,-0.9797690956280511,0,2.2432291405013123,0.9245627293014278,7.805637327828531,-0.8873912600635206,Double Support,229.32999999999998,42.70768096208106
5.8996318496477835,-0.9782625455165613,25.279301155219205,5.8996318496477835,-0.9782625455165613,0,2.183585604044249,0.9260173596608933,7.78656314555957,-0.885351633008013,Double Support,229.32999999999998,42.70768096208106
5.895742325389318,-0.9796520064901961,25.280195139050704,5.895742325389318,-0.9796520064901961,0,2.114592604030595,0.9268904204813517,7.780194559327166,-0.8905558586752376,Double Support,229.32999999999998,42.70768096208106
5.907674159482112,-0.981905389899742,25.277448001825146,5.907674159482112,-0.981905389899742,0,2.039893976318314,0.927414388682414,7.795807590779649,-0.8980383193727314,Double Support,229.32999999999998,42.70768096208106
5.917670493983806,-0.9823794398492568,25.274948928607824,5.917670493983806,-0.9823794398492568,0,1.9950357419340705,0.9277287308190311,7.809752861151217,-0.9004502378033113,Double Support,229.32999999999998,42.70768096208106
5.929837881435833,-0.9871933907947221,25.27186540355633,5.929837881435833,-0.9871933907947221,0,2.0673464585210257,0.9279173239974463,7.824972269721037,-0.9098935482673715,Double Support,229.32999999999998,42.70768096208106
5.976259349538271,-0.9858524363101964,25.26087422215987,5.976259349538271,-0.9858524363101964,0,2.209442997665092,0.928030519196216,7.8843596477908005,-0.9030098897953611,Double Support,229.32999999999998,42.70768096208106
5.951959508617444,-0.9829838457781869,25.26688753364416,5.951959508617444,-0.9829838457781869,0,2.262389697774603,0.9280983382927354,7.8533586333764,-0.8946648706057821,Double Support,229.32999999999998,42.70768096208106
5.96887938375851,-0.9861925230957064,25.26273184779381,5.96887938375851,-0.9861925230957064,0,2.1612889913709887,0.9281390640205026,7.874690147008685,-0.9051112722418337,Double Support,229.32999999999998,42.70768096208106
5.967024567055072,-0.9835700509351625,25.263521218319088,5.967024567055072,-0.9835700509351625,0,2.067747648999126,0.9281634882674917,7.872723861961555,-0.9015201726192863,Double Support,229.32999999999998,42.70768096208106
6.005569500301786,-0.9811213601464707,25.254313360483035,6.005569500301786,-0.9811213601464707,0,1.9449218666651675,0.92817815197289,7.923892328719364,-0.8993691335773636,Double Support,229.32999999999998,42.70768096208106
6.001870047379795,-0.9699163230460954,25.255442212132362,6.001870047379795,-0.9699163230460954,0,1.8054416332181493,0.9281869415943589,7.919656187440116,-0.8769235554760014,Double Support,229.32999999999998,42.70768096208106
5.993988967059371,-0.9664967955336589,25.257713868465896,5.993988967059371,-0.9664967955336589,0,1.72181808417385,0.7958571190234326,7.912037135557327,-0.8711585190950393,Double Support,229.32999999999998,42.70768096208106
5.979191118555253,-0.9629375621206996,25.261272944048137,5.979191118555253,-0.9629375621206996,0,1.7379064452494306,0.6833409537843053,7.895876738782245,-0.8619419125066956,Double Support,229.32999999999998,42.70768096208106
5.983737842704698,-0.9697526196924309,25.259851559511045,5.983737842704698,-0.9697526196924309,0,1.7474005736240512,0.6489465933889991,7.903026037285587,-0.8780030996287075,Double Support,229.32999999999998,42.70768096208106
