[INFO] [1729174672.702762]: Waiting for sensor data...
[INFO] [1729174672.803027]: Calculated Dynamic CoM: x=2.9500767516, y=-1.07284961593, z=25.9075016665
[INFO] [1729174672.803243]: Projected CoM on the ground: x=2.9500767516, y=-1.07284961593, z=0
[INFO] [1729174672.803359]: Calculated Dynamic ZMP: x=-277.03553953, y=55.7175243013
[INFO] [1729174672.803457]: Calculated ZMP: x=-277.03553953, y=55.7175243013
[INFO] [1729174672.903046]: Calculated Dynamic CoM: x=3.26144383915, y=-1.4648648922, z=25.8459487077
[INFO] [1729174672.903274]: Projected CoM on the ground: x=3.26144383915, y=-1.4648648922, z=0
[INFO] [1729174672.903409]: Calculated Dynamic ZMP: x=32.4813837088, y=-31.0241619529
[INFO] [1729174672.903523]: Calculated ZMP: x=32.4813837088, y=-31.0241619529
[INFO] [1729174673.003084]: Calculated Dynamic CoM: x=3.6339900197, y=-0.716252916417, z=25.8268556409
[INFO] [1729174673.003498]: Projected CoM on the ground: x=3.6339900197, y=-0.716252916417, z=0
[INFO] [1729174673.003782]: Calculated Dynamic ZMP: x=-14.27560031, y=-10.7498535996
[INFO] [1729174673.004089]: Calculated ZMP: x=-14.27560031, y=-10.7498535996
[INFO] [1729174673.103069]: Calculated Dynamic CoM: x=2.9300480095, y=0.114533382383, z=25.9285413753
[INFO] [1729174673.103357]: Projected CoM on the ground: x=2.9300480095, y=0.114533382383, z=0
[INFO] [1729174673.103515]: Calculated Dynamic ZMP: x=-64.6047057752, y=-232.901107191
[INFO] [1729174673.103657]: Calculated ZMP: x=-64.6047057752, y=-232.901107191
[INFO] [1729174673.203063]: Calculated Dynamic CoM: x=3.88832251041, y=-0.13151942935, z=25.836291986
[INFO] [1729174673.203348]: Projected CoM on the ground: x=3.88832251041, y=-0.13151942935, z=0
[INFO] [1729174673.203524]: Calculated Dynamic ZMP: x=42.9681163946, y=58.8708365282
[INFO] [1729174673.203686]: Calculated ZMP: x=42.9681163946, y=58.8708365282
[INFO] [1729174673.303118]: Calculated Dynamic CoM: x=0.614824754196, y=-1.00387169586, z=26.1186367344
[INFO] [1729174673.303482]: Projected CoM on the ground: x=0.614824754196, y=-1.00387169586, z=0
[INFO] [1729174673.303715]: Calculated Dynamic ZMP: x=-6.73182828235, y=-0.110349918011
[INFO] [1729174673.303916]: Calculated ZMP: x=-6.73182828235, y=-0.110349918011
[INFO] [1729174673.403107]: Calculated Dynamic CoM: x=0.779947068143, y=-1.44010810124, z=26.0960511253
[INFO] [1729174673.403418]: Projected CoM on the ground: x=0.779947068143, y=-1.44010810124, z=0
[INFO] [1729174673.403614]: Calculated Dynamic ZMP: x=16.8769774684, y=-124.417830887
[INFO] [1729174673.403786]: Calculated ZMP: x=16.8769774684, y=-124.417830887
[INFO] [1729174673.503087]: Calculated Dynamic CoM: x=3.66076205058, y=-1.73611322571, z=25.8001082921
[INFO] [1729174673.503414]: Projected CoM on the ground: x=3.66076205058, y=-1.73611322571, z=0
[INFO] [1729174673.503639]: Calculated Dynamic ZMP: x=51.0748541538, y=-60.21549585
[INFO] [1729174673.503820]: Calculated ZMP: x=51.0748541538, y=-60.21549585
[INFO] [1729174673.603042]: Calculated Dynamic CoM: x=3.03520510352, y=-1.16680353104, z=25.9044351328
[INFO] [1729174673.603375]: Projected CoM on the ground: x=3.03520510352, y=-1.16680353104, z=0
[INFO] [1729174673.603640]: Calculated Dynamic ZMP: x=-4.49296619366, y=2.13260117702
[INFO] [1729174673.603830]: Calculated ZMP: x=-4.49296619366, y=2.13260117702
[INFO] [1729174673.703115]: Calculated Dynamic CoM: x=-2.26771278751, y=-0.829469949577, z=25.9755082934
[INFO] [1729174673.703448]: Projected CoM on the ground: x=-2.26771278751, y=-0.829469949577, z=0
[INFO] [1729174673.703639]: Calculated Dynamic ZMP: x=-12.180704468, y=-10.2328776287
[INFO] [1729174673.703807]: Calculated ZMP: x=-12.180704468, y=-10.2328776287
[INFO] [1729174673.803091]: Calculated Dynamic CoM: x=6.49686404117, y=0.368565921034, z=25.2918869481
[INFO] [1729174673.803390]: Projected CoM on the ground: x=6.49686404117, y=0.368565921034, z=0
[INFO] [1729174673.803576]: Calculated Dynamic ZMP: x=68.7617976025, y=51.0459083095
[INFO] [1729174673.803744]: Calculated ZMP: x=68.7617976025, y=51.0459083095
[INFO] [1729174673.903094]: Calculated Dynamic CoM: x=4.41750810972, y=-0.591902934967, z=25.7546423549
[INFO] [1729174673.903417]: Projected CoM on the ground: x=4.41750810972, y=-0.591902934967, z=0
[INFO] [1729174673.903636]: Calculated Dynamic ZMP: x=-31.3169107119, y=-19.998108785
[INFO] [1729174673.903834]: Calculated ZMP: x=-31.3169107119, y=-19.998108785
[INFO] [1729174674.003064]: Calculated Dynamic CoM: x=-0.98311935368, y=-0.829063170348, z=26.1073236104
[INFO] [1729174674.003442]: Projected CoM on the ground: x=-0.98311935368, y=-0.829063170348, z=0
[INFO] [1729174674.003663]: Calculated Dynamic ZMP: x=-6.64306478625, y=-40.0420279726
[INFO] [1729174674.003847]: Calculated ZMP: x=-6.64306478625, y=-40.0420279726
[INFO] [1729174674.103060]: Calculated Dynamic CoM: x=5.73732861452, y=-1.9468278684, z=25.4043186636
[INFO] [1729174674.103361]: Projected CoM on the ground: x=5.73732861452, y=-1.9468278684, z=0
[INFO] [1729174674.103545]: Calculated Dynamic ZMP: x=80.7448973964, y=-52.347534563
[INFO] [1729174674.103720]: Calculated ZMP: x=80.7448973964, y=-52.347534563
[INFO] [1729174674.203123]: Calculated Dynamic CoM: x=4.67621317763, y=-1.50423250411, z=25.6265266253
[INFO] [1729174674.203426]: Projected CoM on the ground: x=4.67621317763, y=-1.50423250411, z=0
[INFO] [1729174674.203612]: Calculated Dynamic ZMP: x=-10.3991352387, y=6.8328983094
[INFO] [1729174674.203784]: Calculated ZMP: x=-10.3991352387, y=6.8328983094
[INFO] [1729174674.303056]: Calculated Dynamic CoM: x=-1.39775572812, y=-0.793029269278, z=26.0249576227
[INFO] [1729174674.303448]: Projected CoM on the ground: x=-1.39775572812, y=-0.793029269278, z=0
[INFO] [1729174674.303740]: Calculated Dynamic ZMP: x=-20.0864492655, y=-65.7353214716
[INFO] [1729174674.303944]: Calculated ZMP: x=-20.0864492655, y=-65.7353214716
[INFO] [1729174674.403092]: Calculated Dynamic CoM: x=5.1327901343, y=-0.249776981001, z=25.58068689
[INFO] [1729174674.403441]: Projected CoM on the ground: x=5.1327901343, y=-0.249776981001, z=0
[INFO] [1729174674.403654]: Calculated Dynamic ZMP: x=-133.051717203, y=-101.652316196
[INFO] [1729174674.403829]: Calculated ZMP: x=-133.051717203, y=-101.652316196
[INFO] [1729174674.503110]: Calculated Dynamic CoM: x=4.25960983761, y=-0.719250294979, z=25.7858477633
[INFO] [1729174674.503438]: Projected CoM on the ground: x=4.25960983761, y=-0.719250294979, z=0
[INFO] [1729174674.503684]: Calculated Dynamic ZMP: x=-67.0256976489, y=-29.320819479
[INFO] [1729174674.503910]: Calculated ZMP: x=-67.0256976489, y=-29.320819479
[INFO] [1729174674.602918]: Calculated Dynamic CoM: x=2.10644556994, y=-1.4823135901, z=26.0364108637
[INFO] [1729174674.603264]: Projected CoM on the ground: x=2.10644556994, y=-1.4823135901, z=0
[INFO] [1729174674.603438]: Calculated Dynamic ZMP: x=11.4785203864, y=-22.5327613221
[INFO] [1729174674.603642]: Calculated ZMP: x=11.4785203864, y=-22.5327613221
[INFO] [1729174674.703096]: Calculated Dynamic CoM: x=5.80917004842, y=-2.00360260178, z=25.4053511334
[INFO] [1729174674.703433]: Projected CoM on the ground: x=5.80917004842, y=-2.00360260178, z=0
[INFO] [1729174674.703656]: Calculated Dynamic ZMP: x=-70.3505492824, y=50.7258358518
[INFO] [1729174674.703831]: Calculated ZMP: x=-70.3505492824, y=50.7258358518
[INFO] [1729174674.803071]: Calculated Dynamic CoM: x=5.21670470478, y=-1.12786865413, z=25.5650284996
[INFO] [1729174674.803368]: Projected CoM on the ground: x=5.21670470478, y=-1.12786865413, z=0
[INFO] [1729174674.803553]: Calculated Dynamic ZMP: x=-38.0110993247, y=3.86924925248
[INFO] [1729174674.803734]: Calculated ZMP: x=-38.0110993247, y=3.86924925248
[INFO] [1729174674.903084]: Calculated Dynamic CoM: x=-2.71006531066, y=-0.85537436409, z=25.9339920748
[INFO] [1729174674.903478]: Projected CoM on the ground: x=-2.71006531066, y=-0.85537436409, z=0
[INFO] [1729174674.903689]: Calculated Dynamic ZMP: x=-17.3702898584, y=-8.90955449043
[INFO] [1729174674.903895]: Calculated ZMP: x=-17.3702898584, y=-8.90955449043
[INFO] [1729174675.003062]: Calculated Dynamic CoM: x=7.82219149923, y=0.811598494313, z=24.8845040109
[INFO] [1729174675.003446]: Projected CoM on the ground: x=7.82219149923, y=0.811598494313, z=0
[INFO] [1729174675.003684]: Calculated Dynamic ZMP: x=-56.5167516705, y=-45.698343366
