Time,Joint States
1729143978.070198,"(0.13966044511480216, -0.19941750219726564, 0.865587813678554, -0.21782527163085938, -0.794602047216797, -0.5046796786376954, -0.20555342534179688, 0.001534730166096727, 1.1679296563996093, -0.03834951965332031, 0.7934554958720078, -0.5123495825683594, -0.06442719301757813, 0.7857818450415243, 0.5755238122862727, -0.07823302009277344, -0.007669903930664063, -1.0431069345703126, 0.12891733395212507, -0.7992039895751953)"
1729143978.112744,"(0.13966044511480216, -0.19788352141113283, 0.8840045756717148, -0.2316310987060547, -0.7961360280029297, -0.5322913327880859, -0.21629129084472656, -0.004601942358398438, 1.1986242597215437, -0.04601942358398438, 0.7934554958720078, -0.5092816209960938, -0.06902913537597656, 0.7857818450415243, 0.5647807011235956, -0.08590292402343751, -0.007669903930664063, -1.0262331459228515, 0.12277841328773816, -0.7992039895751953)"
1729143978.113242,"(0.13812571494870543, -0.196349540625, 0.8947476868343918, -0.24236896420898438, -0.794602047216797, -0.5583690061523437, -0.22702915634765627, -0.009203884716796876, 1.2308535932095752, -0.05675728908691407, 0.7934554958720078, -0.5062136594238281, -0.07363107773437501, 0.7857818450415243, 0.5540375899609185, -0.09203884716796876, -0.007669903930664063, -1.007825376489258, 0.11663949262335126, -0.8007379703613282)"
1729143978.113449,"(0.13659098478260873, -0.1948155598388672, 0.8978171471665852, -0.24850488735351564, -0.794602047216797, -0.5859806603027344, -0.23623304106445314, -0.0122718462890625, 1.2584787361993162, -0.06442719301757813, 0.7934554958720078, -0.5016117170654297, -0.07669903930664063, 0.7857818450415243, 0.5432944787982414, -0.09510680874023437, -0.004601942358398438, -0.9924855686279298, 0.10896584179286761, -0.7992039895751953)"
1729143978.113653,"(0.135056254616512, -0.1948155598388672, 0.8962824170004886, -0.26077673364257814, -0.7992039895751953, -0.6151262952392579, -0.2439029449951172, -0.015339807861328126, 1.2830344188568639, -0.07056311616210938, 0.7934554958720078, -0.5016117170654297, -0.07669903930664063, 0.7857818450415243, 0.5294819073033707, -0.09970875109863282, 0.0, -0.9771457607666016, 0.1028269211284807, -0.7992039895751953)"
1729143978.113862,"(0.13352152445041526, -0.19328157905273438, 0.8901434963361017, -0.2684466375732422, -0.7976700087890626, -0.6442719301757813, -0.24850488735351564, -0.018407769433593752, 1.3137290221787983, -0.07516505852050782, 0.7934554958720078, -0.5031456978515625, -0.07516505852050782, 0.7857818450415243, 0.517204065974597, -0.10124273188476564, 0.004604190498290181, -0.9648739144775391, 0.09975746079628726, -0.7992039895751953)"
1729143978.115656,"(0.1304520641182218, -0.1948155598388672, 0.8794003851734246, -0.27151459914550785, -0.7961360280029297, -0.6749515458984375, -0.25003886813964843, -0.021475731005859377, 1.342888895334636, -0.07516505852050782, 0.7919207657059112, -0.5062136594238281, -0.07669903930664063, 0.7857818450415243, 0.5049262246458232, -0.10277671267089844, 0.01074311116267709, -0.9572040105468751, 0.09515327029799707, -0.7976700087890626)"
1729143978.123738,"(0.1304520641182218, -0.1948155598388672, 0.8625183533463606, -0.27151459914550785, -0.794602047216797, -0.704097180834961, -0.25157284892578125, -0.024543692578125, 1.3705140383243772, -0.07669903930664063, 0.7934554958720078, -0.5108156017822266, -0.07669903930664063, 0.7857818450415243, 0.49264838331704935, -0.10277671267089844, 0.023020952491450905, -0.9510680874023438, 0.09054907979970689, -0.7976700087890626)"
1729143978.164602,"(0.1258478736199316, -0.1948155598388672, 0.8441015913531998, -0.26998061835937504, -0.7930680664306641, -0.7317088349853517, -0.25003886813964843, -0.027611654150390626, 1.3920002606497313, -0.08283496245117188, 0.7919207657059112, -0.5169515249267579, -0.07669903930664063, 0.7857818450415243, 0.48037054198827556, -0.10124273188476564, 0.029159873155837814, -0.9464661450439453, 0.08594488930141672, -0.7976700087890626)"
1729143978.164844,"(0.1197089529555447, -0.196349540625, 0.8180111785295555, -0.2669126567871094, -0.7930680664306641, -0.7577865083496095, -0.24697090656738283, -0.03067961572265625, 1.4073475623106988, -0.09050486638183594, 0.7934554958720078, -0.5246214288574219, -0.07516505852050782, 0.7857818450415243, 0.46809270065950176, -0.09970875109863282, 0.033764063654128, -0.9449321642578126, 0.08134069880312654, -0.7992039895751953)"
