Time,Joint States
1730089783.870106,"(0.001534730166096727, -0.5353592943603516, 0.5448292089643381, -0.032213596508789064, -0.7884661240722657, -0.4878058899902344, -0.053689327514648444, 0.001534730166096727, 0.9407895918172937, -0.09050486638183594, 0.804198607034685, -0.5384272559326172, 0.03836825415241817, 0.770434543380557, 0.47116216099169517, 0.04604190498290181, 0.001534730166096727, -0.9602719721191407, 0.08594488930141672, -0.8237476821533204)"
1730089783.878062,"(0.001534730166096727, -0.5353592943603516, 0.5448292089643381, -0.032213596508789064, -0.7884661240722657, -0.4878058899902344, -0.053689327514648444, 0.001534730166096727, 0.9407895918172937, -0.09203884716796876, 0.8026638768685882, -0.5384272559326172, 0.03836825415241817, 0.770434543380557, 0.4696274308255985, 0.04604190498290181, 0.001534730166096727, -0.9602719721191407, 0.08594488930141672, -0.8237476821533204)"
1730089783.8861098,"(0.001534730166096727, -0.5353592943603516, 0.5448292089643381, -0.032213596508789064, -0.7884661240722657, -0.4878058899902344, -0.053689327514648444, 0.001534730166096727, 0.9407895918172937, -0.09203884716796876, 0.804198607034685, -0.5384272559326172, 0.03836825415241817, 0.770434543380557, 0.4696274308255985, 0.04604190498290181, 0.0, -0.9602719721191407, 0.08594488930141672, -0.8237476821533204)"
1730089783.8940663,"(0.001534730166096727, -0.5353592943603516, 0.5448292089643381, -0.03374757729492188, -0.7884661240722657, -0.48627190920410157, -0.053689327514648444, 0.001534730166096727, 0.9407895918172937, -0.09203884716796876, 0.804198607034685, -0.5384272559326172, 0.03836825415241817, 0.770434543380557, 0.47116216099169517, 0.04604190498290181, 0.0, -0.9602719721191407, 0.08594488930141672, -0.8237476821533204)"
1730089783.9020693,"(0.001534730166096727, -0.5353592943603516, 0.5432944787982414, -0.032213596508789064, -0.7884661240722657, -0.4878058899902344, -0.053689327514648444, 0.001534730166096727, 0.9407895918172937, -0.09050486638183594, 0.804198607034685, -0.5384272559326172, 0.03836825415241817, 0.7719692735466537, 0.4696274308255985, 0.047576635148998535, 0.001534730166096727, -0.9602719721191407, 0.08594488930141672, -0.8237476821533204)"
1730089783.9101145,"(0.001534730166096727, -0.5353592943603516, 0.5432944787982414, -0.032213596508789064, -0.7884661240722657, -0.4878058899902344, -0.053689327514648444, 0.001534730166096727, 0.9407895918172937, -0.09203884716796876, 0.804198607034685, -0.5384272559326172, 0.03836825415241817, 0.770434543380557, 0.4696274308255985, 0.04604190498290181, 0.001534730166096727, -0.9602719721191407, 0.08594488930141672, -0.8237476821533204)"
1730089783.918062,"(0.001534730166096727, -0.5353592943603516, 0.5448292089643381, -0.032213596508789064, -0.7884661240722657, -0.4878058899902344, -0.053689327514648444, 0.001534730166096727, 0.9407895918172937, -0.09203884716796876, 0.8026638768685882, -0.5368932751464844, 0.03836825415241817, 0.7719692735466537, 0.4696274308255985, 0.047576635148998535, 0.001534730166096727, -0.9602719721191407, 0.08594488930141672, -0.8222137013671875)"
1730089783.9261262,"(0.001534730166096727, -0.5353592943603516, 0.5448292089643381, -0.032213596508789064, -0.7884661240722657, -0.48627190920410157, -0.053689327514648444, 0.001534730166096727, 0.9407895918172937, -0.09203884716796876, 0.804198607034685, -0.5384272559326172, 0.03836825415241817, 0.770434543380557, 0.4696274308255985, 0.04604190498290181, 0.001534730166096727, -0.9602719721191407, 0.08594488930141672, -0.8237476821533204)"
1730089783.934071,"(0.001534730166096727, -0.5353592943603516, 0.5448292089643381, -0.032213596508789064, -0.7884661240722657, -0.48627190920410157, -0.053689327514648444, 0.001534730166096727, 0.9407895918172937, -0.09203884716796876, 0.8026638768685882, -0.5384272559326172, 0.03836825415241817, 0.770434543380557, 0.4696274308255985, 0.04604190498290181, 0.001534730166096727, -0.9602719721191407, 0.08594488930141672, -0.8222137013671875)"
1730089783.9420671,"(0.001534730166096727, -0.5353592943603516, 0.5448292089643381, -0.032213596508789064, -0.7884661240722657, -0.48627190920410157, -0.053689327514648444, 0.001534730166096727, 0.9407895918172937, -0.09203884716796876, 0.8026638768685882, -0.5368932751464844, 0.03836825415241817, 0.770434543380557, 0.4696274308255985, 0.04604190498290181, 0.001534730166096727, -0.9602719721191407, 0.08594488930141672, -0.8237476821533204)"
1730089783.9501274,"(0.001534730166096727, -0.5353592943603516, 0.5448292089643381, -0.032213596508789064, -0.7884661240722657, -0.48627190920410157, -0.053689327514648444, 0.001534730166096727, 0.9407895918172937, -0.09203884716796876, 0.804198607034685, -0.5384272559326172, 0.03836825415241817, 0.770434543380557, 0.47116216099169517, 0.04604190498290181, 0.001534730166096727, -0.9602719721191407, 0.08594488930141672, -0.8237476821533204)"
1730089783.9581256,"(0.001534730166096727, -0.5353592943603516, 0.5448292089643381, -0.03374757729492188, -0.7884661240722657, -0.4878058899902344, -0.053689327514648444, 0.001534730166096727, 0.9407895918172937, -0.09203884716796876, 0.8026638768685882, -0.5384272559326172, 0.03836825415241817, 0.770434543380557, 0.4696274308255985, 0.04604190498290181, 0.001534730166096727, -0.9602719721191407, 0.08594488930141672, -0.8237476821533204)"
1730089783.96607,"(0.001534730166096727, -0.5353592943603516, 0.5448292089643381, -0.03374757729492188, -0.7884661240722657, -0.4878058899902344, -0.053689327514648444, 0.001534730166096727, 0.939254861651197, -0.09203884716796876, 0.8026638768685882, -0.5384272559326172, 0.03836825415241817, 0.770434543380557, 0.4696274308255985, 0.04604190498290181, 0.001534730166096727, -0.9602719721191407, 0.08594488930141672, -0.8222137013671875)"
1730089783.9740684,"(0.001534730166096727, -0.5353592943603516, 0.5448292089643381, -0.032213596508789064, -0.7884661240722657, -0.4878058899902344, -0.053689327514648444, 0.001534730166096727, 0.9407895918172937, -0.09203884716796876, 0.804198607034685, -0.5384272559326172, 0.03836825415241817, 0.770434543380557, 0.4696274308255985, 0.04604190498290181, 0.001534730166096727, -0.9602719721191407, 0.08594488930141672, -0.8237476821533204)"
1730089783.982124,"(0.001534730166096727, -0.5353592943603516, 0.5448292089643381, -0.032213596508789064, -0.7884661240722657, -0.4878058899902344, -0.053689327514648444, 0.001534730166096727, 0.9407895918172937, -0.09203884716796876, 0.8026638768685882, -0.5384272559326172, 0.03836825415241817, 0.770434543380557, 0.47116216099169517, 0.04604190498290181, 0.001534730166096727, -0.9602719721191407, 0.08594488930141672, -0.8237476821533204)"
1730089783.9900649,"(0.001534730166096727, -0.5353592943603516, 0.5448292089643381, -0.03374757729492188, -0.7884661240722657, -0.48627190920410157, -0.053689327514648444, 0.001534730166096727, 0.9407895918172937, -0.09203884716796876, 0.804198607034685, -0.5384272559326172, 0.03836825415241817, 0.770434543380557, 0.4696274308255985, 0.04604190498290181, 0.001534730166096727, -0.9602719721191407, 0.08594488930141672, -0.8222137013671875)"
1730089783.9981136,"(0.001534730166096727, -0.5353592943603516, 0.5448292089643381, -0.03374757729492188, -0.7884661240722657, -0.4878058899902344, -0.053689327514648444, 0.001534730166096727, 0.9407895918172937, -0.09050486638183594, 0.8026638768685882, -0.5384272559326172, 0.03836825415241817, 0.770434543380557, 0.4696274308255985, 0.04604190498290181, 0.001534730166096727, -0.9602719721191407, 0.08594488930141672, -0.8237476821533204)"
1730089784.0061312,"(0.001534730166096727, -0.5353592943603516, 0.5448292089643381, -0.03374757729492188, -0.7884661240722657, -0.48627190920410157, -0.053689327514648444, 0.001534730166096727, 0.9407895918172937, -0.09203884716796876, 0.804198607034685, -0.5384272559326172, 0.03836825415241817, 0.770434543380557, 0.4696274308255985, 0.04604190498290181, 0.001534730166096727, -0.9602719721191407, 0.08594488930141672, -0.8237476821533204)"
1730089784.0141187,"(0.001534730166096727, -0.5353592943603516, 0.5448292089643381, -0.032213596508789064, -0.7884661240722657, -0.48627190920410157, -0.053689327514648444, 0.001534730166096727, 0.9407895918172937, -0.09203884716796876, 0.804198607034685, -0.5368932751464844, 0.03836825415241817, 0.770434543380557, 0.4696274308255985, 0.04604190498290181, 0.001534730166096727, -0.9602719721191407, 0.08594488930141672, -0.8237476821533204)"
1730089784.022107,"(0.001534730166096727, -0.5353592943603516, 0.5448292089643381, -0.032213596508789064, -0.7884661240722657, -0.48627190920410157, -0.053689327514648444, 0.001534730166096727, 0.9407895918172937, -0.09203884716796876, 0.804198607034685, -0.5384272559326172, 0.03836825415241817, 0.770434543380557, 0.4696274308255985, 0.04604190498290181, 0.0, -0.9602719721191407, 0.08594488930141672, -0.8237476821533204)"
1730089784.0301027,"(0.001534730166096727, -0.5353592943603516, 0.5432944787982414, -0.03374757729492188, -0.7884661240722657, -0.4878058899902344, -0.053689327514648444, 0.001534730166096727, 0.9407895918172937, -0.09203884716796876, 0.804198607034685, -0.5384272559326172, 0.03836825415241817, 0.770434543380557, 0.4696274308255985, 0.04604190498290181, 0.001534730166096727, -0.9602719721191407, 0.08594488930141672, -0.8222137013671875)"
1730089784.0380692,"(0.001534730166096727, -0.5353592943603516, 0.5448292089643381, -0.03374757729492188, -0.7884661240722657, -0.48627190920410157, -0.053689327514648444, 0.001534730166096727, 0.9407895918172937, -0.09203884716796876, 0.8026638768685882, -0.5384272559326172, 0.03836825415241817, 0.770434543380557, 0.47116216099169517, 0.04604190498290181, 0.001534730166096727, -0.9602719721191407, 0.08594488930141672, -0.8222137013671875)"
1730089784.0460641,"(0.001534730166096727, -0.5353592943603516, 0.5448292089643381, -0.032213596508789064, -0.7884661240722657, -0.48627190920410157, -0.053689327514648444, 0.001534730166096727, 0.9407895918172937, -0.09203884716796876, 0.8026638768685882, -0.5384272559326172, 0.03836825415241817, 0.770434543380557, 0.4696274308255985, 0.04604190498290181, 0.001534730166096727, -0.9602719721191407, 0.08594488930141672, -0.8237476821533204)"
1730089784.054066,"(0.001534730166096727, -0.5353592943603516, 0.5448292089643381, -0.032213596508789064, -0.7884661240722657, -0.4878058899902344, -0.053689327514648444, 0.001534730166096727, 0.9407895918172937, -0.09203884716796876, 0.8026638768685882, -0.5384272559326172, 0.03836825415241817, 0.770434543380557, 0.4696274308255985, 0.04604190498290181, 0.0, -0.9602719721191407, 0.08594488930141672, -0.8237476821533204)"
