Time,Denoised_Gyro_x,Denoised_Gyro_y,Denoised_Gyro_z
1729144103.222031,0.013105452442582528,-0.027692182434846616,0.0088379600321205013
1729144103.230562,0.011268791957245769,-0.028960321243306886,0.0082826064495065219
1729144103.241017,0.0080383453587335556,-0.029508359497652032,0.0062466340540900077
1729144103.245906,0.0048230072152401337,-0.029411492388797089,0.0037479804324540046
1729144103.255007,0.0018295791754890007,-0.027863456908367008,0.0022487882594724026
1729144103.261842,-0.00081785777128574183,-0.024167650220605758,0.0013492729556834416
1729144103.269509,-0.0013420947856955081,-0.02067309602356291,0.00080956377341006485
1729144103.277677,-0.00080525687141730481,-0.019427743628261267,0.0013371183869701022
1729144103.286848,-0.00048315412285038282,-0.019319067283273331,0.0016536511551061245
1729144103.293731,-0.049244249541843865,-0.022020846875783772,-0.010501440966411179
1729144103.301703,-0.25026684659316972,-0.010232677695236041,-0.043335899927043453
1729144103.309918,-0.54754178033070833,0.040899145174412864,-0.076445812239476815
1729144103.317691,-0.87276981177763235,0.15969608161884274,-0.078219932014800486
1729144103.326166,-1.1879512279780799,0.30461862411843216,-0.054381535284465848
1729144103.333513,-1.4164364083835861,0.38114274311236607,-0.036460131723837788
1729144103.34159,-1.5584229523337032,0.3825726030859441,-0.021663234003571657
1729144103.34949,-1.6193505452004378,0.35065238433751444,0.045108752987424325
1729144103.357492,-1.5975875625001801,0.3404397443791593,0.14178872335647213
1729144103.365483,-1.5202505735992586,0.36176916936844727,0.18021496275064733
1729144103.373661,-1.4291509238051927,0.37605673957713714,0.12962632575422098
1729144103.381855,-1.3468212799337209,0.37590263544237945,0.045849040842880218
1729144103.390893,-1.259749923171448,0.34707609381283772,-0.016975186917054165
1729144103.397688,-1.1119396903158583,0.27507899593724161,-0.05232842823497362
1729144103.405712,-0.92917604701939527,0.18462914038959838,-0.05438432025993388
1729144103.413711,-0.74438356519346893,0.051819410721267653,-0.057320615720758167
1729144103.421872,-0.57178301718591862,-0.12385953593941892,-0.095904583313718469
1729144103.429521,-0.4316133430956538,-0.30631680506045855,-0.18397269824245446
1729144103.437484,-0.31877745949280767,-0.47453639501484274,-0.27661558794639601
1729144103.44551,-0.2395822976716252,-0.60122239770592611,-0.3302857164921818
1729144103.45365,-0.19057528536379859,-0.69341022165613353,-0.36121072343526717
1729144103.461468,-0.16329952828641281,-0.73701643933605199,-0.37444460183284306
1729144103.469465,-0.16311029637553853,-0.68889725421887849,-0.35918482052170786
1729144103.477738,-0.20024463760694172,-0.57978316656298157,-0.3285316036311941
1729144103.485841,-0.2297619733906382,-0.50239539224850638,-0.31865347472612648
1729144103.493626,-0.14722236538654759,-0.50789691515818913,-0.300594430631418
1729144103.501536,0.039373599206680918,-0.51481619442642601,-0.23058808563137051
1729144103.509914,0.30649520536552854,-0.34592475200305239,-0.14346113211636669
1729144103.517736,0.60511743903599735,-0.068141356073016066,-0.058832515336249974
1729144103.525528,0.82153865961620642,0.13960777241609176,0.026851239771706635
1729144103.533459,0.95628682767114526,0.26723707993979068,0.09145788474180358
1729144103.541463,1.0345815881353362,0.34509173463839615,0.12724204129362751
1729144103.54959,1.0460133242817713,0.38031089579808453,0.15318228087007321
1729144103.557485,1.0024280936863814,0.36313028696231475,0.1804529013061465
1729144103.565574,0.95818512771701125,0.30940153539172566,0.204052004612645
1729144103.57355,0.94951833071679448,0.22927415253489361,0.22715095788724676
1729144103.581901,0.96219723509806987,0.14522691262725274,0.23100661340765008
1729144103.591019,0.94958429980738845,0.096927018989978353,0.16222976645573281
1729144103.597561,0.88986950610388083,0.090721501095832435,0.029014605008783608
1729144103.605791,0.81764412962677246,0.1116882139241427,-0.09774039862020939
1729144103.613675,0.77473459380196952,0.11554159536115721,-0.19592928399363083
1729144103.621504,0.76324948936606585,0.075497463107893792,-0.26420779656984839
1729144103.629633,0.78019707014639739,-0.0011017388346251725,-0.30304645380826878
1729144103.637457,0.81143727665696685,-0.06047049693619054,-0.36210761331413166
1729144103.645502,0.83528968130085302,-0.065442067371863491,-0.44947849651601723
1729144103.653451,0.86301036102323869,-0.037136790115807936,-0.52552682484829139
1729144103.661491,0.89922451168392348,-0.016535258239747334,-0.57222004700131079
1729144103.669447,0.92350714244910659,-0.055895681581747805,-0.57788725206636582
1729144103.677739,0.89678478494639946,-0.13506448860774323,-0.53595158355969252
1729144103.685592,0.8215804519015526,-0.1993805302510907,-0.45992022011097577
1729144103.693962,0.71579701831630516,-0.23882153536002326,-0.36917825552677036
1729144103.701571,0.59805147532874758,-0.2661045039478101,-0.29621555910264874
1729144103.709867,0.48653790363585803,-0.30801568878820407,-0.24669112541843835
1729144103.717628,0.37706075447392112,-0.38637365737519441,-0.12928431254673362
1729144103.725498,0.28753582153488522,-0.4819171055340602,0.051200656064224387
1729144103.733463,0.20806661305301077,-0.59288012217359565,0.22355799148083497
1729144103.741599,0.12973540353861981,-0.69840857278109281,0.37060562403065955
1729144103.74959,0.06209070984907672,-0.71575111650769174,0.50417019510626071
1729144103.757491,0.012138712283186161,-0.62228826774691537,0.64305416623338163
1729144103.765431,-0.0088929949656455058,-0.49171479773459398,0.74937181222860394
1729144103.773533,0.01807715640102444,-0.38229534124047282,0.80145592313553149
1729144103.781562,0.077041098397960583,-0.30344727543867722,0.81610447728266877
1729144103.789551,0.14775173869747088,-0.26699353252488162,0.79381823528422291
1729144103.797539,0.17825880115624018,-0.30216375501251652,0.737238948846759
1729144103.80608,0.13270952941219702,-0.37605145612638935,0.69201059035553691
1729144103.813559,0.010238237629007059,-0.42591804759371948,0.74575468693858959
1729144103.821876,-0.15753488605474691,-0.43583056958540206,0.87761261927053669
