com_x,com_y,com_z,proj_com_x,proj_com_y,proj_com_z,moment_x,moment_y,zmp_x,zmp_y,support_phase,area,perimeter
1.2469385187509416,-1.11444274719637,25.659633230882516,1.2469385187509416,-1.11444274719637,0,1.1731144025825169,1.1223661058319212,1.5655926739664412,-1.119436671156797,Double Support,229.32999999999998,42.70768096208106
1.2457689322346897,-1.1155095241154314,25.659902796547993,1.2457689322346897,-1.1155095241154314,0,1.3620549814743321,1.1226480080568237,1.5642360244862132,-1.12283385021894,Double Support,229.32999999999998,42.70768096208106
1.2396724738660163,-1.1154014095941258,25.66028530360394,1.2396724738660163,-1.1154014095941258,0,1.5974302988374969,1.1228171500519608,1.556516146267128,-1.1177398325815666,Double Support,229.32999999999998,42.70768096208106
1.1637038919304563,-1.113080120710824,25.66376095507484,1.1637038919304563,-1.113080120710824,0,1.657440278919898,1.122918618411356,1.4600980697721369,-1.1025493472837808,Double Support,229.32999999999998,42.70768096208106
1.113295777943571,-1.1112879942867953,25.666139641232668,1.113295777943571,-1.1112879942867953,0,1.7748187183406499,1.1229795115796675,1.3947288155122939,-1.088271321403444,Double Support,229.32999999999998,42.70768096208106
1.0862670476609442,-1.107664434008616,25.667573250259267,1.0862670476609442,-1.107664434008616,0,1.9266146994553197,1.1230160528859647,1.3588903963292132,-1.0587632633414579,Double Support,229.32999999999998,42.70768096208106
1.0728435915287664,-1.1064751344051358,25.66822170999605,1.0728435915287664,-1.1064751344051358,0,2.0583699369792097,1.123037979900609,1.3415245707839931,-1.0471489347936151,Double Support,229.32999999999998,42.70768096208106
1.0603637775953263,-1.1047730561910247,25.668604814734863,1.0603637775953263,-1.1047730561910247,0,2.2594681574717717,1.1230511366458071,1.3251647675016418,-1.0301123481120782,Double Support,229.32999999999998,42.70768096208106
1.0872208083649577,-1.1051785503701699,25.667705204163045,1.0872208083649577,-1.1051785503701699,0,2.5020953155177987,1.1230590314024953,1.3596096504174198,-1.0292376005299302,Double Support,229.32999999999998,42.70768096208106
1.1160014291062454,-1.1056336048369724,25.66626632817666,1.1160014291062454,-1.1056336048369724,0,2.6475962859472437,1.123063768239769,1.3964663270134776,-1.0304429615342838,Double Support,229.32999999999998,42.70768096208106
1.2112128046184694,-1.1068381251411552,25.66180761125875,1.2112128046184694,-1.1068381251411552,0,2.815948165282125,1.1230666106843483,1.5180155038297771,-1.03727774791204,Double Support,229.32999999999998,42.70768096208106
1.276283262757295,-1.1088033149017007,25.658661232218066,1.276283262757295,-1.1088033149017007,0,2.9575559864452172,1.1230683157241323,1.6008967490323063,-1.0480639621646792,Double Support,229.32999999999998,42.70768096208106
1.324667580994665,-1.1103163937678058,25.656108296859152,1.324667580994665,-1.1103163937678058,0,3.0831049749035824,1.1230693385871129,1.6631522776046421,-1.0552667635902064,Double Support,229.32999999999998,42.70768096208106
1.36284339972515,-1.1119845270528863,25.654136781331413,1.36284339972515,-1.1119845270528863,0,3.1583807349533135,1.123069952222991,1.711661624823665,-1.063881735605443,Double Support,229.32999999999998,42.70768096208106
1.4127663444644585,-1.113439887710755,25.65130800479191,1.4127663444644585,-1.113439887710755,0,3.162728629203844,1.12307032039468,1.7766733272644608,-1.071973982819196,Double Support,229.32999999999998,42.70768096208106
1.3987217566410706,-1.1133306185815088,25.65219724921849,1.3987217566410706,-1.1133306185815088,0,3.1249276777537474,1.1230705412253241,1.758097024352873,-1.0722473142534468,Double Support,229.32999999999998,42.70768096208106
1.3847522287384697,-1.1123146996090976,25.652940589272763,1.3847522287384697,-1.1123146996090976,0,3.061609331617817,1.123070673729435,1.7398977471817487,-1.06753353703106,Double Support,229.32999999999998,42.70768096208106
1.4176105781921275,-1.110477363707603,25.651202643823442,1.4176105781921275,-1.110477363707603,0,3.0234213367312144,1.123070753245741,1.7811181007800951,-1.0570953322772276,Double Support,229.32999999999998,42.70768096208106
1.3705249844818446,-1.1099053586434418,25.653628681630426,1.3705249844818446,-1.1099053586434418,0,3.000818005237864,0.9604427928227488,1.7245688574418887,-1.05370387132628,Double Support,229.32999999999998,42.70768096208106
1.3764818298077186,-1.1081252015059673,25.653510408863315,1.3764818298077186,-1.1081252015059673,0,2.946458669102776,0.8628672162168597,1.7330655283996608,-1.0444613639442117,Double Support,229.32999999999998,42.70768096208106
1.4141243226741467,-1.1064367528604873,25.651602276853218,1.4141243226741467,-1.1064367528604873,0,2.8323793636865418,0.8043451292690584,1.7816225659190388,-1.0368401915935859,Double Support,229.32999999999998,42.70768096208106
1.4118834266688371,-1.1047344231494305,25.651813963615712,1.4118834266688371,-1.1047344231494305,0,2.723393333468826,0.9318338484139188,1.775591674394117,-1.0288230516812475,Double Support,229.32999999999998,42.70768096208106
1.392896733799158,-1.1031987068750395,25.652953206738587,1.392896733799158,-1.1031987068750395,0,2.6580769132549436,1.008323562140557,1.7498048244725537,-1.0199623395142043,Double Support,229.32999999999998,42.70768096208106
1.3936525797766817,-1.1046920880181483,25.652847816793656,1.3936525797766817,-1.1046920880181483,0,2.618826197049481,1.0542227691339374,1.7500007856141262,-1.0301811058901782,Double Support,229.32999999999998,42.70768096208106
1.3583405018908645,-1.1045720604254265,25.654562916968047,1.3583405018908645,-1.1045720604254265,0,2.5547467150468557,1.081759248649124,1.705296028459468,-1.0300166301673916,Double Support,229.32999999999998,42.70768096208106
1.3184144926674892,-1.105204318435056,25.6567320162393,1.3184144926674892,-1.105204318435056,0,2.435050420688923,1.098281802445022,1.6550396430894732,-1.035545464624001,Double Support,229.32999999999998,42.70768096208106
