Seq,Time (secs),Time (nsecs),Orientation_X,Orientation_Y,Orientation_Z,Orientation_W,Angular_Vel_X,Angular_Vel_Y,Angular_Vel_Z,Linear_Acc_X,Linear_Acc_Y,Linear_Acc_Z
126132,1729159830,884531852,-0.1374638477948522,0.09260530424311174,0.012909532882688337,0.9860838159792631,1.0428503877176054,0.32071744401253266,0.2712519696335748,-1.9976633359213016,-2.883678055502655,10.139929434423461
126133,1729159830,892532393,-0.13614634240321183,0.09554793309900649,0.013193446040314515,0.9859820986774133,1.120362084049444,0.30608971281788205,0.21553674940143677,-2.057876977382859,-2.8509326304207336,10.124412382333762
126134,1729159830,900531465,-0.12089013706388477,0.08096034418850427,0.009893069779110872,0.9893094180285052,1.2247629502073831,0.22324300340669817,0.12932204964086205,-1.7363114342324497,-2.5377562518364245,10.227390208941271
126135,1729159830,908532952,-0.11842047701014763,0.06458392872620387,0.007718834199349259,0.9908309272391433,1.3065595226679383,0.11606681946261357,0.07376201923135894,-1.417676521184001,-2.552160464969042,10.523569247435075
126136,1729159830,916528651,-0.10460940956424647,0.07579846043954958,0.007996495652918802,0.9915883827893944,1.3530833257754993,-0.0005987684636670765,0.014884597297935183,-1.6507481075346193,-2.240219390553691,10.498008949584094
126137,1729159830,924528807,-0.10815980134973785,0.08643108135450098,0.009439705307489209,0.9903241981854147,1.3716324262878712,-0.047610857900485755,-0.10600555821598745,-1.7994496054875686,-2.208677853814636,9.989227808715299
126138,1729159830,932529267,-0.09580500914857366,0.09043279279677913,0.008740435889257065,0.9912451336523587,1.404472079729858,-0.08220346248450744,-0.19301311361405007,-1.8233087989370724,-1.8981391695641725,9.726097073412772
126139,1729159830,940533780,-0.06843048712735245,0.07316388322725781,0.005032017743532953,0.9949567796743988,1.4795155797851143,-0.1387169903977311,-0.23840660586949514,-1.4471300242352902,-1.3399964411916283,9.694393059721492
126140,1729159830,948534155,-0.06572364567970194,0.06474817096022539,0.00427375284331156,0.9957257713811111,1.5381637617850528,-0.20157203132508345,-0.26947391177592045,-1.2393792718653929,-1.2474040121759142,9.407220065569224
126141,1729159830,956532142,-0.050848860047093124,0.05893814790569895,0.0030060724610897417,0.9969612087146199,1.550365407666066,-0.29717890424033117,-0.2919455058729339,-1.0335653841641577,-0.8863484229305486,8.665814534458722
126142,1729159830,964539180,-0.04789746912226532,0.06164164660431088,0.0029615292536203596,0.996944015078114,1.4742511431481158,-0.3728477006323471,-0.31223950331453454,-1.0515743696586508,-0.8121700681626259,8.432139802218202
126143,1729159830,972538253,-0.0265835910572049,0.06986177674940314,0.0018623903487270553,0.9972006700449558,1.3830337478609085,-0.4301683001884936,-0.33505815331604566,-1.2156086672053465,-0.4600081419717943,8.620898270979358
126144,1729159830,980533745,-0.016240313420328133,0.051378317753050656,0.0008356142516543564,0.9985468554022383,1.2393340878430195,-0.537779350493651,-0.3474722731325663,-0.9235349549618799,-0.2910883556420609,8.946040199159881
126145,1729159830,988532002,-0.005342384287364521,0.039747656881830046,0.00021251824017333188,0.9991954451149825,1.110970975747545,-0.6534287880521892,-0.34300142330154176,-0.7109411817173622,-0.09540493843406468,8.92133764366585
126146,1729159830,996529890,-0.0015418132534819348,0.0141540193481178,2.1825066855603338e-05,0.9998986378987876,0.9241250726330561,-0.7819893691305344,-0.30668939854742655,-0.23981697953822978,-0.026118341478407553,8.469095467058885
126147,1729159831,4695925,0.012464707526500769,-0.016317026809920324,0.0002034298600878764,0.9997891499304516,0.7115546762593233,-0.7999547992343192,-0.22913678564343126,0.30023422023604646,0.22925582494693986,9.192780371055642
126148,1729159831,12527874,0.012472572208977944,-0.024558304688790753,0.0003064215022328729,0.9996205433659151,0.5495315434566591,-0.7575227996138362,-0.16472623531962877,0.4894713866338154,0.24840503183339832,9.952602739234948
