Denoised_Gyro_x,Denoised_Gyro_y,Denoised_Gyro_z
-3.769270893295153e-68,0.0230328698211774,0.0018132035301583
-3.769270893295153e-68,0.0230328698211774,0.0018132035301583
-1.3569375215862548e-68,0.024382917458888598,0.00065275327085695
-1.3569375215862548e-68,0.024382917458888598,0.00065275327085695
-4.884975077710518e-69,0.02380470945480955,0.0015971993741869502
-4.884975077710518e-69,0.02380470945480955,0.0015971993741869502
-1.758591027975786e-69,0.023639123579487352,0.00193719997138575
-1.758591027975786e-69,0.023639123579487352,0.00193719997138575
-6.33092770071283e-70,0.02417547875041815,0.0015487721126229502
-6.33092770071283e-70,0.02417547875041815,0.0015487721126229502
-2.2791339722566182e-70,0.0245814116426843,0.0024305942309772
-2.2791339722566182e-70,0.0245814116426843,0.0024305942309772
-8.204882300123824e-71,0.02442956444087665,0.00087501392315175
-8.204882300123824e-71,0.02442956444087665,0.00087501392315175
-0.00136220819667845,0.02343838131300945,0.0011663851352586999
-0.00136220819667845,0.02343838131300945,0.0011663851352586999
-0.0004903949508042,0.0234221074361469,0.0034848670912197496
-0.0004903949508042,0.0234221074361469,0.0034848670912197496
-0.0001765421822895,0.023969645920377,0.003127588423272
-0.0001765421822895,0.023969645920377,0.003127588423272
-6.355518562423213e-05,0.0250607089037701,0.0011259318323779
-6.355518562423213e-05,0.0250607089037701,0.0011259318323779
-2.2879866824723564e-05,0.024942663504037198,0.00125671558258005
-2.2879866824723564e-05,0.024942663504037198,0.00125671558258005
-8.236752056900483e-06,0.023878511012624448,0.0031768340030857998
-8.236752056900483e-06,0.023878511012624448,0.0031768340030857998
-2.9652307404841726e-06,0.02311229506040005,0.0030166965115437996
-2.9652307404841726e-06,0.02311229506040005,0.0030166965115437996
-1.0674830665743025e-06,0.02385811346510815,0.00244821894083425
-1.0674830665743025e-06,0.02385811346510815,0.00244821894083425
-3.842939039667488e-07,0.02348807299861005,0.0019455839723554
-3.842939039667488e-07,0.02348807299861005,0.0019455839723554
-1.3834580542802957e-07,0.02407853153515615,0.0035525336418435
-1.3834580542802957e-07,0.02407853153515615,0.0035525336418435
-4.9804489954090633e-08,0.0241208205837279,0.0031519483814965504
-4.9804489954090633e-08,0.0241208205837279,0.0031519483814965504
-1.7929616383472626e-08,0.0246894417211144,0.0011347014173387
-1.7929616383472626e-08,0.0246894417211144,0.0011347014173387
-6.454661898050144e-09,0.0242130412322343,0.00262208082984445
-6.454661898050144e-09,0.0242130412322343,0.00262208082984445
-2.3236782832980516e-09,0.024722641154576702,0.0014547771724984
-2.3236782832980516e-09,0.024722641154576702,0.0014547771724984
-8.365241819872985e-10,0.023799302966818703,0.0005237197820994
-8.365241819872985e-10,0.023799302966818703,0.0005237197820994
-3.0114870551542737e-10,0.02308378016390995,0.0018912993674039
-3.0114870551542737e-10,0.02308378016390995,0.0018912993674039
-1.0841353398555386e-10,0.02308160599174005,0.00068086777226535
-1.0841353398555386e-10,0.02308160599174005,0.00068086777226535
-3.902887223479939e-11,0.02359165136351335,0.0030120977975187
-3.902887223479939e-11,0.02359165136351335,0.0030120977975187
-1.4050394004527777e-11,0.02462664782027575,0.0042770306680719496
-1.4050394004527777e-11,0.02462664782027575,0.0042770306680719496
-5.05814184163e-12,0.025084384557002598,0.00524323457522555
-5.05814184163e-12,0.025084384557002598,0.00524323457522555
-1.8209310629868e-12,0.023716685560961,0.0056762059940932506
-1.8209310629868e-12,0.023716685560961,0.0056762059940932506
-6.555351826752479e-13,0.02360743497770185,0.002554262231628
-6.555351826752479e-13,0.02360743497770185,0.002554262231628
-2.359926657630893e-13,0.02493031296440705,0.0009195344033860501
-2.359926657630893e-13,0.02493031296440705,0.0009195344033860501
-8.495735967471213e-14,0.02523627301503615,0.001182412508143
-8.495735967471213e-14,0.02523627301503615,0.001182412508143
-3.058464948289636e-14,0.02496329757794675,0.0022987047733644
-3.058464948289636e-14,0.02496329757794675,0.0022987047733644
-1.101047381384269e-14,0.02567383753737245,0.00338167408718335
