Time,Joint States
1729156721.331952,"(-0.3911651004638672, -0.3083301380126953, 0.6445866697606254, 0.012277841328773817, -0.7915340856445313, -0.5997864873779297, -0.009203884716796876, 0.0, 1.0773805765999023, -0.12425244367675782, 0.7949902260381047, -0.6872233921875001, 0.13812571494870543, 0.7903860355398143, 0.4773010816560821, 0.12891733395212507, 0.004604190498290181, -1.0737865502929689, 0.05371555581338545, -0.8007379703613282)"
1729156721.33413,"(-0.38656315810546876, -0.3083301380126953, 0.6415172094284319, 0.024555682657547633, -0.7915340856445313, -0.5875146410888672, 0.001534730166096727, -0.0015339807861328126, 1.0635680051050318, -0.12118448210449219, 0.7965249562042013, -0.7071651424072266, 0.15193828644357596, 0.7888513053737177, 0.4895789229848559, 0.14579936577918906, 0.004604190498290181, -1.0937283005126954, 0.052180825647288716, -0.7992039895751953)"
1729156721.366042,"(-0.3804272349609375, -0.31139809958496095, 0.6369130189301416, 0.03836825415241817, -0.7915340856445313, -0.5783107563720703, 0.01074311116267709, -0.0015339807861328126, 1.051290163776258, -0.11965050131835939, 0.7949902260381047, -0.7301748541992188, 0.16728558810454325, 0.7873165752076209, 0.5033914944797264, 0.16114666744015635, 0.003069460332193454, -1.1182719930908205, 0.052180825647288716, -0.794602047216797)"
1729156721.36692,"(-0.3742913118164063, -0.3144660611572266, 0.6338435585979482, 0.049111365315095266, -0.7930680664306641, -0.5675728908691406, 0.018416761993160724, -0.003067961572265625, 1.040547052613581, -0.11811652053222657, 0.7949902260381047, -0.7547185467773438, 0.1826328897655105, 0.7842471148754275, 0.5233429866389839, 0.17956342943331705, 0.0, -1.138213743310547, 0.05525028597948217, -0.794602047216797)"
1729156721.367142,"(-0.36815538867187503, -0.3175340227294922, 0.6307740982657547, 0.05831974631167563, -0.7976700087890626, -0.5583690061523437, 0.027625142989741086, -0.004601942358398438, 1.029803941450904, -0.11351457817382814, 0.7965249562042013, -0.777728258569336, 0.19951492159257453, 0.7842471148754275, 0.5494333994626284, 0.19644546126038107, 0.001534730166096727, -1.1596894743164063, 0.056785016145578904, -0.7976700087890626)"
1729156721.36735,"(-0.36201946552734376, -0.3175340227294922, 0.6261699077674646, 0.06599339714215927, -0.8007379703613282, -0.5476311406494141, 0.033764063654128, -0.00613592314453125, 1.0205955604543235, -0.10891263581542969, 0.7965249562042013, -0.8038059319335938, 0.21793168358573523, 0.7857818450415243, 0.5709196217879824, 0.21332749308744506, 0.004604190498290181, -1.1888351092529297, 0.05985447647777235, -0.8007379703613282)"
1729156721.367559,"(-0.3543495615966797, -0.3175340227294922, 0.6215657172691745, 0.07059758764044945, -0.7992039895751953, -0.5384272559326172, 0.039902984318514904, -0.009203884716796876, 1.0083177191255497, -0.10584467424316407, 0.7949902260381047, -0.8360195284423829, 0.23788317574499268, 0.7857818450415243, 0.5924058441133366, 0.23174425508060578, 0.012277841328773817, -1.2179807441894532, 0.0629239368099658, -0.802271951147461)"
1729156721.367762,"(-0.34667965766601566, -0.31906800351562503, 0.6169615267708842, 0.07673650830483635, -0.7976700087890626, -0.5292233712158203, 0.04450717481680508, -0.0122718462890625, 0.9960398777967758, -0.10277671267089844, 0.7949902260381047, -0.8590292402343751, 0.25936939807034687, 0.7903860355398143, 0.6169615267708842, 0.2501610170737665, 0.023020952491450905, -1.251728321484375, 0.07213231780654616, -0.802271951147461)"
1729156721.414188,"(-0.3405437345214844, -0.31906800351562503, 0.6108226061064973, 0.07827123847093308, -0.7915340856445313, -0.5215534672851563, 0.049111365315095266, -0.015339807861328126, 0.9852967666340987, -0.0981747703125, 0.7934554958720078, -0.8728350673095704, 0.28085562039570106, 0.7888513053737177, 0.6430519395945286, 0.2670430489008305, 0.026090412823644358, -1.2824079372070314, 0.08287542896922326, -0.802271951147461)"
1729156721.417305,"(-0.33440781137695313, -0.3236699458740235, 0.6062184156082072, 0.07980596863702981, -0.7884661240722657, -0.5138835633544923, 0.052180825647288716, -0.01687378864746094, 0.9730189253053249, -0.09050486638183594, 0.7934554958720078, -0.8866408943847657, 0.2946681918905716, 0.7903860355398143, 0.6676076222520763, 0.28392508072789446, 0.029159873155837814, -1.3115535721435547, 0.08594488930141672, -0.802271951147461)"
1729156721.419927,"(-0.3298058690185547, -0.3252039266601563, 0.6031489552760138, 0.08134069880312654, -0.7884661240722657, -0.507747640209961, 0.05525028597948217, -0.019941750219726564, 0.9607410839765511, -0.08897088559570313, 0.7934554958720078, -0.8958447791015626, 0.3115502237176356, 0.7888513053737177, 0.6906285747435271, 0.29773765222276505, 0.03222933348803127, -1.3406992070800783, 0.08747961946751344, -0.802271951147461)"
1729156721.422029,"(-0.3236699458740235, -0.3252039266601563, 0.5985447647777236, 0.08134069880312654, -0.7900001048583984, -0.5000777362792969, 0.05985447647777235, -0.024543692578125, 0.9515327029799707, -0.08743690480957032, 0.7934554958720078, -0.900446721459961, 0.32843225554469957, 0.7888513053737177, 0.7121147970688813, 0.31001549355153885, 0.033764063654128, -1.3698448420166016, 0.08594488930141672, -0.802271951147461)"
1729156721.423297,"(-0.3144660611572266, -0.3267379074462891, 0.5954753044455301, 0.07980596863702981, -0.7900001048583984, -0.49394181313476565, 0.05985447647777235, -0.027611654150390626, 0.9438590521494871, -0.09050486638183594, 0.7934554958720078, -0.8989127406738282, 0.34224482703957015, 0.7888513053737177, 0.7289968288959454, 0.32075860471421597, 0.03529879382022472, -1.3989904769531252, 0.07827123847093308, -0.802271951147461)"
1729156721.425485,"(-0.3067961572265625, -0.3267379074462891, 0.5939405742794334, 0.07827123847093308, -0.7900001048583984, -0.4893398707763672, 0.05985447647777235, -0.03374757729492188, 0.939254861651197, -0.09357282795410157, 0.7934554958720078, -0.8927768175292969, 0.3545226683683439, 0.7888513053737177, 0.7458788607230094, 0.32843225554469957, 0.03683352398632145, -1.4266021311035157, 0.0736670479726429, -0.802271951147461)"
1729156721.459585,"(-0.3037281956542969, -0.3267379074462891, 0.5939405742794334, 0.07673650830483635, -0.7915340856445313, -0.483203947631836, 0.05985447647777235, -0.04448544279785156, 0.9361854013190035, -0.09510680874023437, 0.7919207657059112, -0.8805049712402344, 0.3606615890327308, 0.7888513053737177, 0.7566219718856864, 0.33303644604298976, 0.03683352398632145, -1.4450099005371095, 0.07673650830483635, -0.802271951147461)"
1729156721.462638,"(-0.29452431093750003, -0.3267379074462891, 0.5939405742794334, 0.07059758764044945, -0.7900001048583984, -0.47860200527343755, 0.05831974631167563, -0.053689327514648444, 0.93311594098681, -0.09664078952636719, 0.7919207657059112, -0.8620972018066407, 0.365265779531021, 0.7903860355398143, 0.7719692735466537, 0.33303644604298976, 0.039902984318514904, -1.455747766040039, 0.07980596863702981, -0.802271951147461)"
