Time,Accel_x,Accel_y,Accel_z,Orientation_x,Orientation_y,Orientation_z,Orientation_w,Gyro_x,Gyro_y,Gyro_z
1729156693.104328,-1.2267243896809237,0.0071029903601464795,9.65850238478955,0.0003669436051211394,0.0631246689851278,-2.3209483028622157e-05,0.9980055816373116,0.031541030522612305,0.03689577225716045,0.007884983269199656
1729156693.117757,-1.2266065539745696,0.04065365945046289,9.668201456508495,0.002098075101041588,0.06305544210574174,-0.00013255913585891407,0.9980078114573029,0.029992559911580202,0.03916506581277754,0.008562200514678077
1729156693.120365,-1.2540691716425543,0.07443101036754336,9.620630202518377,0.003859766776193124,0.06476284861200582,-0.000250497242221728,0.9978931871153462,0.024380886868878595,0.03967526182322372,0.011096981169275289
1729156693.128637,-1.2576180532785015,0.08464177394513538,9.602621937428996,0.004397378334590946,0.06506334456522266,-0.00028671844906135287,0.9978714055680223,0.01845974267448544,0.03912999930656737,0.012617849562033615
1729156693.13641,-1.2659723065764756,0.10537286221864373,9.638025070416381,0.00545415231091272,0.06525084576944008,-0.00035665345693380575,0.9978539232509204,0.011075845604691265,0.03497163124341528,0.01353037059768861
1729156693.144635,-1.308334404453698,0.12092397734095185,9.677462882826001,0.006232681301157292,0.06713257681686635,-0.00041937022960082334,0.9977245085404769,0.006645507362814758,0.02992247003675183,0.015354953403467705
1729156693.15245,-1.3303997808558126,0.11660769695144613,9.696097746785444,0.005998266887617136,0.06812027828239085,-0.0004095623950692294,0.9976590002298977,0.0039873044176888545,0.02646728325129173,0.016024013025473127
1729156693.160764,-1.3292737967361437,0.1298196596747739,9.648620724487282,0.006710523761574117,0.06839212453642601,-0.0004600345709182079,0.9976358426502293,0.0023923826506133125,0.025671241364401763,0.015574068675752319
1729156693.168435,-1.337935592738952,0.14157755996502058,9.647907250366197,0.007318517070510083,0.06883504495790928,-0.0005049818611238498,0.9976010830421402,0.0014354295903679876,0.02604499635519185,0.015729792127381865
1729156693.176431,-1.3476816534949334,0.13690071200440299,9.672378863159171,0.0070587296793775435,0.06915703154033533,-0.0004893446658459662,0.9975806934106336,0.006395228553227204,0.02584355928820387,0.015823226198359592
1729156693.194102,-1.3523321891184445,0.14319256953662615,9.675569662866206,0.007380543869591527,0.0693688899868581,-0.0005132305487186761,0.997563642715884,0.011499558238252891,0.024445626863624986,0.01587928664094623
1729156693.221398,-1.3773885859320043,0.12470160861650695,9.642528798452146,0.006448904892675073,0.07087584503368559,-0.00045823357573728337,0.9974641929605474,0.01669060635657846,0.020201346917181402,0.01591292290649821
1729156693.238385,-1.3691986679166244,0.13300006551170104,9.646885716571287,0.0068751190766068605,0.07042835013754707,-0.00048542022758476107,0.9974930298512308,0.020656615350497867,0.01467494851908103,0.014656034481443305
1729156693.254621,-1.3544684903007558,0.12983885400428624,9.662428556407615,0.006701355824866837,0.06957166816713549,-0.0004673675269234865,0.9975543375606891,0.022184840623925443,0.008804969111448617,0.012624831242024268
1729156693.27173,-1.3492216862214692,0.13177284975608736,9.659543831842615,0.00680331318195819,0.06932621030759324,-0.00047279646915428795,0.9975707333104928,0.021399015542133866,0.00528298146686917,0.010980419236910812
1729156693.289586,-1.3448765029438188,0.1365245496974024,9.651827492953226,0.007054322205212843,0.06915999911335598,-0.0004890601892954971,0.9975805189963349,0.019650450308672823,0.003169788880121502,0.010845152156766805
1729156693.306156,-1.3343685274987132,0.12405267903719143,9.654380294600061,0.0064085344652381245,0.06861086094427861,-0.00044074279306252206,0.9976228175980555,0.01604717079982401,0.001901873328072901,0.010338301847218366
1729156693.332396,-1.321359977583212,0.12854056494184612,9.660221538576442,0.006636664604214058,0.06791024360032599,-0.00045175042341113114,0.9976692585314185,0.012608132910128626,0.0011411239968437405,0.010885571784413368
1729156693.357283,-1.3049357216573492,0.1252477923342483,9.642896730518913,0.006478620883223123,0.0671967972379125,-0.00043633803048245086,0.9977186113937845,0.010544710176311397,0.0006846743981062443,0.012065313869654433
1729156693.376374,-1.2986724705920658,0.14841124620133023,9.64590937498127,0.007674373666985237,0.06685518075382325,-0.0005142373929266638,0.997733042629689,0.011009416781869185,-0.0017176456684464118,0.014050229305185164
1729156693.392592,-1.2834223519841457,0.15464787320907938,9.633351751697745,0.008007616673276869,0.06616457881778674,-0.0005310012923259651,0.9977764502245512,0.012565310929589953,-0.0031590377083780055,0.015666868627965635
