Time,Denoised_Gyro_wavelet_x,Denoised_Gyro_wavelet_y,Denoised_Gyro_wavelet_z,Denoised_Gyro_UKF_x,Denoised_Gyro_UKF_y,Denoised_Gyro_UKF_z
1729156693.454998,0.014967706586299668,-0.0078740922655317035,0.017384925623465938,0.013798066562829798,-0.0052301556372623924,0.015669060148505023
1729156693.471535,0.0130246795356691,-0.0087685109432083224,0.016390616234548006,0.012850885167468495,-0.0064463330118715153,0.015505437819591322
1729156693.486903,0.009091877905787556,-0.008666627057621246,0.01451696041681115,0.01078478738412043,-0.007069742103259005,0.014779495248533859
1729156693.502345,0.0043909015898174544,-0.0077541166033449375,0.010838626557396848,0.0078611568829421719,-0.007099978422770434,0.012567492042591943
1729156693.524383,0.0015703158002353934,-0.0057166951156620415,0.0065031759344381084,0.0056323092092559618,-0.006206986051193901,0.010018420086741734
1729156693.547719,0.00094218948014123598,-0.0034300170693972254,0.0039019055606628653,0.0039666568884033472,-0.0050439869010521932,0.0076471543802088763
1729156693.570093,0.0018423838724708364,-0.002909390364562398,0.0023411433363977191,0.0035404217517502915,-0.004443297190550065,0.0056424490179000832
1729156693.587166,0.0036595706922546919,-0.0040869295567786124,0.0014046860018386313,0.0036717237171212409,-0.0045509802640525433,0.0040411946733552723
1729156693.607437,0.0047498827841250049,-0.0075604384716115476,0.00084281160110317868,0.0040143272832511854,-0.0062765121488952422,0.0028096136366685559
1729156693.635751,0.0058297601007092237,-0.012198684189283496,-0.00034569316226215602,0.004680644917448561,-0.0087119446361639159,0.0013542975599380557
1729156693.674559,0.0071162215828528032,-0.0154073216813487,-0.0019101761432054199,0.0055421409733790519,-0.011133233413493072,1.7384959857726784e-07
1729156693.691806,0.0089523236257940293,-0.017119659145856805,-0.0019974858088473149,0.0069324322688204083,-0.013112934600733813,-0.00058782518619363673
1729156693.714922,0.011543900066675876,-0.017721371563099636,-0.0011984914853083888,0.0087802424512049403,-0.014532851314603155,-0.00077628845809021439
1729156693.733672,0.015014451207784127,-0.017231018890521272,0.001409355416125125,0.011395208619243197,-0.015144314495954212,0.0005909774468867827
1729156693.756272,0.01943807723049025,-0.01714965231770527,0.0063795840486814857,0.014652884970776089,-0.015891190684770247,0.0032313863062781527
1729156693.78106,0.023582168059231034,-0.018165057527670746,0.010425946381870381,0.018026612186238421,-0.01672631256990861,0.0059258261733590497
1729156693.812307,0.026494312617937537,-0.018774300653650031,0.0094482432900874665,0.021006467928651251,-0.017341461935255813,0.0062829987714348584
1729156693.863753,0.02717737419950636,-0.019565536590699636,0.0048175658511284162,0.022771931266196178,-0.018178787371927619,0.005098285871075337
1729156693.886517,0.024820225748944449,-0.022168728460239553,-0.001579206134674282,0.022734525269167201,-0.019921075896959756,0.001681234664362792
1729156693.909507,0.020426106248373082,-0.024794868735618588,-0.01009986000223825,0.021145106856338542,-0.021541498234854121,-0.0034258880567727655
1729156693.927068,0.015874029271451116,-0.02573201780865296,-0.017553547660817802,0.018707305086665144,-0.022773448588328811,-0.0088550599410998111
1729156693.949618,0.011865712900911844,-0.026294307252473583,-0.022451450317427568,0.01581114751867305,-0.023827388509549755,-0.013742558813152891
1729156693.971233,0.0079708078634711695,-0.026631680918765957,-0.02453881178846936,0.012542649822303433,-0.024541773820956844,-0.017255972411318692
1729156693.996751,0.0056338648410067639,-0.027898330272196459,-0.02217286314866717,0.010058270545800026,-0.025836776470802403,-0.018029165613446904
1729156694.01947,0.0057216142426452319,-0.031425305283757962,-0.015645013227241475,0.0086054465622594743,-0.028137504570764971,-0.01610031487948629
1729156694.040033,0.0061999539450903448,-0.035244250536542995,-0.0085356278134208208,0.0076272056839286079,-0.030689516706538314,-0.012749211703211643
1729156694.059576,0.0049970425514403016,-0.037109927626751985,-0.0010773211041631928,0.0061696815275595592,-0.032615324101124436,-0.0077139428115915627
1729156694.082492,0.0029982255308641809,-0.03695226369649128,0.0065903383823566215,0.004720475029396389,-0.03362646186706314,-0.0020658197672339881
1729156694.100393,0.00052186513413241366,-0.034729215031024704,0.012680849289385621,0.0026743129513518414,-0.033177644588156377,0.0035551220404860615
1729156694.124684,-0.00096395110390664674,-0.029777020309317483,0.016122310802872006,0.0014666341703918561,-0.030843726848726629,0.0079309267064555759
1729156694.156184,-0.0014297507852680511,-0.02403871807678995,0.016910117526577742,0.00022635792463342966,-0.027627020362382765,0.010968307248404913
1729156694.201004,-0.002560610717008957,-0.019744356614349368,0.01482866119202899,-0.00086328102688432141,-0.024314455403884952,0.011711892439480448
1729156694.246846,-0.0023877465531294373,-0.016742049675422983,0.010174266899603488,-0.0012085374566910127,-0.021243204518083144,0.010586727541436913
1729156694.284899,5.726728323944834e-05,-0.015366355573529184,0.0052531800168380298,-0.00027038177130574094,-0.019048120117166799,0.0082574828621098679
1729156694.30948,0.0034398808616399219,-0.016030854327510016,0.00059776764133062817,0.0013424621691851474,-0.018017603913860637,0.0051577549331039401
1729156694.343519,0.0058951390701422381,-0.017068088672091565,-0.0030468599068978761,0.0030350589123723792,-0.017466179967174804,0.0021171583038218783
1729156694.375683,0.0071554489645126113,-0.017903274309571504,-0.0035308761899868523,0.0044260236537900718,-0.017465837926262134,0.00053748345876727358
1729156694.41523,0.007485944839672804,-0.019255765814983533,-0.0021185257139921111,0.0053840297969036449,-0.017977647681001928,-0.00024833295505858493
1729156694.44989,0.0059814821189207931,-0.020492950779692782,-0.00041973530547120353,0.0051106097073174862,-0.018657883591069305,-6.8871824943666626e-05
1729156694.469724,0.0035888892713524757,-0.020383881635594271,0.0025151442162204833,0.0043534140411562137,-0.018806245399671486,0.0011745367481970758
1729156694.492193,0.0021533335628114857,-0.019467060026211097,0.0057659871443526056,0.0034979118048039538,-0.01872356922216516,0.002981488216793201
1729156694.511881,0.0012920001376868914,-0.017001361784002054,0.0083550279934249266,0.0027040724459708983,-0.017345155030276119,0.0049534552737828582
1729156694.536984,0.00077520008261213478,-0.012754957439173421,0.0099084525028683198,0.0020224616315532629,-0.015069339424246073,0.0066247517815080587
1729156694.563732,-0.027417578976195789,-0.011909875078124368,0.0031780861022177864,-0.016175404433774482,-0.014319276608709214,0.0032581138885973055
1729156694.589947,-0.16267508349792531,-0.023747837443893853,-0.031935508224900849,-0.096465795920607264,-0.020472842324054254,-0.016686923212229563
1729156694.613539,-0.37685773041784787,-0.040002951184789221,-0.086633179676672528,-0.21898622419485841,-0.028277221070388367,-0.04724302518383576
1729156694.635833,-0.61327974915042649,-0.025704530956721663,-0.12902980893063123,-0.3846391580271038,-0.020960856829750702,-0.078036249693472726
1729156694.659618,-0.85666004004866814,0.029061892848749306,-0.14595398525376585,-0.56988418078311986,0.0060376357498543934,-0.099916348180497508
1729156694.67839,-1.1018739989082666,0.1281165516893778,-0.13269553766723485,-0.77951324275372025,0.065150130854403632,-0.10568268384774185
1729156694.698833,-1.3320119362091218,0.20627970969808429,-0.11005416199487618,-0.98518909665621612,0.114332071081963,-0.10450569131841819
1729156694.72217,-1.4866966109866542,0.21273704866441517,-0.091573900884647605,-1.160904908096406,0.14325061119895774,-0.097099802643986766
1729156694.746096,-1.5546045472576446,0.20447928529254578,-0.037916738072307291,-1.2882217101349256,0.16246284746396622,-0.064599544488221611
1729156694.771909,-1.556185823365732,0.20569713316062363,0.045573212021271695,-1.3679598897555856,0.17686019355941293,-0.016813348200904611
1729156694.792505,-1.5041361763785615,0.20131956114392596,0.1092892640442041,-1.394932214553871,0.18260232212678187,0.030946786769938318
1729156694.815687,-1.4062858935674512,0.17336445927691646,0.12963991267655822,-1.3757445115104334,0.1728841076608757,0.061990041820905437
1729156694.8365,-1.2947901562594932,0.13147568453045091,0.11652174319897979,-1.3256395821367983,0.15317697331113833,0.077180063403942942
1729156694.862406,-1.1580795437949454,0.070371609489029915,0.092048929115413514,-1.237708803787166,0.11347108750991308,0.078473107600250669
1729156694.882866,-1.0058143161749813,-0.0099240668356809225,0.071192734774074284,-1.1309619262166291,0.06074383526666529,0.075210782805665691
1729156694.909859,-0.86358521725829007,-0.09471081791624214,0.069534114736552563,-1.011075072475272,-0.0045804075725362908,0.075648267356377669
1729156694.945337,-0.73099616108598986,-0.20603085729218734,0.085779390203251801,-0.88932793363716056,-0.091131329225294488,0.082963120805672128
1729156694.972746,-0.62121873301880548,-0.32986534915366672,0.11446976321833176,-0.77492812908243058,-0.18669670495663984,0.098455407037465775
1729156694.995575,-0.50341808868012694,-0.4569516118918463,0.15530978543852247,-0.65316123616700006,-0.29578284665347759,0.12343656309757511
1729156695.015407,-0.37761083911758675,-0.58769169740189409,0.18960467018426364,-0.53467288096001897,-0.40904158384134404,0.14677127837652487
1729156695.046689,-0.27466948041576161,-0.71125889522289809,0.19038701317372386,-0.42532956350790391,-0.52547336535927225,0.15632763303594294
1729156695.072164,-0.19374861242887512,-0.81243053281833943,0.15871681932701659,-0.3298334982446432,-0.6292159654028977,0.14912844233635275
1729156695.100943,-0.14370617642162609,-0.83545994493621445,0.11694028473077357,-0.25595666531269901,-0.68944345171691623,0.13173511546664646
1729156695.12212,-0.13900927347426759,-0.68900528406648465,0.057393468994603195,-0.21363597154710537,-0.64726088484111233,0.094898097391224956
1729156695.145651,-0.16237107048576743,-0.45341803621732168,-0.016008190886488832,-0.19393408539350743,-0.55106528330221494,0.048330865283449424
1729156695.172497,-0.18298634464532881,-0.29993352075615609,-0.055792286200523726,-0.18672913517531159,-0.45372204574242009,0.01254268445069117
1729156695.192275,-0.13426898532126408,-0.28404133248116037,-0.06731773160654575,-0.14700778991191613,-0.40656671383766296,-0.015625360435063598
1729156695.212063,0.0022353257616067046,-0.35836696162418319,-0.087216545724750918,-0.070325320195274779,-0.39977726073989361,-0.044191386579263005
1729156695.23478,0.19481732839145738,-0.37593102020715785,-0.14044777015749108,0.052392137665078553,-0.37879620525540969,-0.088466461367803312
1729156695.255091,0.41210645465879336,-0.28877358625140637,-0.22261793206965491,0.20156621427235022,-0.32397287204282538,-0.14607919445518261
1729156695.279202,0.6414528697091173,-0.12005289406808986,-0.27255856430914627,0.38190127390974743,-0.21913372278490226,-0.18935033856636654
1729156695.297872,0.87398960244534463,0.062912013042610127,-0.22738864780479251,0.57288403213186279,-0.098803005605629865,-0.18573965733255132
1729156695.318914,1.0562934932640151,0.18163044859973276,-0.12898361260728994,0.75042940563614247,0.0089338498382039999,-0.15335700321782883
1729156695.33753,1.1829162752444298,0.23774951275210421,-0.037588146817674008,0.90462110912068094,0.090060223003897544,-0.10232734642513336
1729156695.372846,1.2548458888487892,0.25396765872358379,0.044280451558934564,1.0223539366685856,0.14542354246372194,-0.043540116590615366
1729156695.401461,1.2528805104964296,0.24220119820263894,0.11660171893458042,1.0883813307431933,0.17429760727280605,0.019123935818317873
1729156695.43,1.2057267568471144,0.21598526912428059,0.17617070169552512,1.1161309465435378,0.18614089557936023,0.077571039560891508
1729156695.447164,1.1469976652629901,0.19067768529436988,0.22532132828814594,1.112220559654614,0.18626748941894405,0.1335142480338101
1729156695.47158,1.0821747510409043,0.17655736015007853,0.26055852007345581,1.0877140586440919,0.18452772538998349,0.17874295774213428
1729156695.488799,1.0285946953872127,0.17936595169224756,0.27020720348516691,1.0550623466556872,0.18490121021764502,0.20938512396312128
1729156695.511922,0.98708148064283296,0.19339611839994791,0.2451338840761963,1.0186952522762098,0.18983923925379786,0.21464820134616497
1729156695.530946,0.95344690553623357,0.20862525940796062,0.18475390088510757,0.98333113838227582,0.19581423152928257,0.19455442115788638
1729156693.176431,0.003915329071797596,0.025944277821697857,0.015776509162870728
1729156693.194102,0.008947393395740048,0.025144593075914427,0.015851256419652911
1729156693.221398,0.014095082297415677,0.022323486890403192,0.015896104773722219
1729156693.238385,0.018673610853538164,0.017438147718131215,0.015284478693970757
1729156693.254621,0.021420727987211653,0.011739958815264823,0.013640432861733786
1729156693.27173,0.021791928083029655,0.0070439752891588939,0.01180262523946754
1729156693.289586,0.020524732925403345,0.0042263851734953362,0.010912785696838808
1729156693.306156,0.017848810554248418,0.0025358311040972015,0.010591727001992585
1729156693.332396,0.014327651854976317,0.0015214986624583209,0.010611936815815867
1729156693.357283,0.011576421543220011,0.00091289919747499242,0.0114754428270339
1729156693.376374,0.010777063479090292,-0.00051648563517008375,0.0130577715874198
1729156693.392592,0.011787363855729569,-0.0024383416884122084,0.014858548966575399
1729156693.410404,0.013670614266099231,-0.004017145381819515,0.016364705455530794
1729156693.433254,0.015013409543052043,-0.0060286527515189779,0.017268399348904027
1729156693.454998,0.014967706586299668,-0.0078740922655317035,0.017384925623465938
1729156693.471535,0.0130246795356691,-0.0087685109432083224,0.016390616234548006
1729156693.486903,0.009091877905787556,-0.008666627057621246,0.01451696041681115
1729156693.502345,0.0043909015898174544,-0.0077541166033449375,0.010838626557396848
1729156693.524383,0.0015703158002353934,-0.0057166951156620415,0.0065031759344381084
1729156693.547719,0.00094218948014123598,-0.0034300170693972254,0.0039019055606628653
1729156693.570093,0.0018423838724708364,-0.002909390364562398,0.0023411433363977191
1729156693.587166,0.0036595706922546919,-0.0040869295567786124,0.0014046860018386313
1729156693.607437,0.0047498827841250049,-0.0075604384716115476,0.00084281160110317868
1729156693.635751,0.0058297601007092237,-0.012198684189283496,-0.00034569316226215602
1729156693.674559,0.0071162215828528032,-0.0154073216813487,-0.0019101761432054199
1729156693.691806,0.0089523236257940293,-0.017119659145856805,-0.0019974858088473149
1729156693.714922,0.011543900066675876,-0.017721371563099636,-0.0011984914853083888
1729156693.733672,0.015014451207784127,-0.017231018890521272,0.001409355416125125
1729156693.756272,0.01943807723049025,-0.01714965231770527,0.0063795840486814857
1729156693.78106,0.023582168059231034,-0.018165057527670746,0.010425946381870381
1729156693.812307,0.026494312617937537,-0.018774300653650031,0.0094482432900874665
1729156693.863753,0.02717737419950636,-0.019565536590699636,0.0048175658511284162
1729156693.886517,0.024820225748944449,-0.022168728460239553,-0.001579206134674282
1729156693.909507,0.020426106248373082,-0.024794868735618588,-0.01009986000223825
1729156693.927068,0.015874029271451116,-0.02573201780865296,-0.017553547660817802
1729156693.949618,0.011865712900911844,-0.026294307252473583,-0.022451450317427568
1729156693.971233,0.0079708078634711695,-0.026631680918765957,-0.02453881178846936
1729156693.996751,0.0056338648410067639,-0.027898330272196459,-0.02217286314866717
1729156694.01947,0.0057216142426452319,-0.031425305283757962,-0.015645013227241475
1729156694.040033,0.0061999539450903448,-0.035244250536542995,-0.0085356278134208208
1729156694.059576,0.0049970425514403016,-0.037109927626751985,-0.0010773211041631928
1729156694.082492,0.0029982255308641809,-0.03695226369649128,0.0065903383823566215
1729156694.100393,0.00052186513413241366,-0.034729215031024704,0.012680849289385621
1729156694.124684,-0.00096395110390664674,-0.029777020309317483,0.016122310802872006
1729156694.156184,-0.0014297507852680511,-0.02403871807678995,0.016910117526577742
1729156694.201004,-0.002560610717008957,-0.019744356614349368,0.01482866119202899
1729156694.246846,-0.0023877465531294373,-0.016742049675422983,0.010174266899603488
1729156694.284899,5.726728323944834e-05,-0.015366355573529184,0.0052531800168380298
1729156694.30948,0.0034398808616399219,-0.016030854327510016,0.00059776764133062817
1729156694.343519,0.0058951390701422381,-0.017068088672091565,-0.0030468599068978761
1729156694.375683,0.0071554489645126113,-0.017903274309571504,-0.0035308761899868523
1729156694.41523,0.007485944839672804,-0.019255765814983533,-0.0021185257139921111
1729156694.44989,0.0059814821189207931,-0.020492950779692782,-0.00041973530547120353
1729156694.469724,0.0035888892713524757,-0.020383881635594271,0.0025151442162204833
1729156694.492193,0.0021533335628114857,-0.019467060026211097,0.0057659871443526056
1729156694.511881,0.0012920001376868914,-0.017001361784002054,0.0083550279934249266
1729156694.536984,0.00077520008261213478,-0.012754957439173421,0.0099084525028683198
1729156694.563732,-0.027417578976195789,-0.011909875078124368,0.0031780861022177864
1729156694.589947,-0.16267508349792531,-0.023747837443893853,-0.031935508224900849
1729156694.613539,-0.37685773041784787,-0.040002951184789221,-0.086633179676672528
1729156694.635833,-0.61327974915042649,-0.025704530956721663,-0.12902980893063123
1729156694.659618,-0.85666004004866814,0.029061892848749306,-0.14595398525376585
1729156694.67839,-1.1018739989082666,0.1281165516893778,-0.13269553766723485
1729156694.698833,-1.3320119362091218,0.20627970969808429,-0.11005416199487618
1729156694.72217,-1.4866966109866542,0.21273704866441517,-0.091573900884647605
1729156694.746096,-1.5546045472576446,0.20447928529254578,-0.037916738072307291
1729156694.771909,-1.556185823365732,0.20569713316062363,0.045573212021271695
1729156694.792505,-1.5041361763785615,0.20131956114392596,0.1092892640442041
1729156694.815687,-1.4062858935674512,0.17336445927691646,0.12963991267655822
1729156694.8365,-1.2947901562594932,0.13147568453045091,0.11652174319897979
1729156694.862406,-1.1580795437949454,0.070371609489029915,0.092048929115413514
1729156694.882866,-1.0058143161749813,-0.0099240668356809225,0.071192734774074284
1729156694.909859,-0.86358521725829007,-0.09471081791624214,0.069534114736552563
1729156694.945337,-0.73099616108598986,-0.20603085729218734,0.085779390203251801
1729156694.972746,-0.62121873301880548,-0.32986534915366672,0.11446976321833176
1729156694.995575,-0.50341808868012694,-0.4569516118918463,0.15530978543852247
1729156695.015407,-0.37761083911758675,-0.58769169740189409,0.18960467018426364
1729156695.046689,-0.27466948041576161,-0.71125889522289809,0.19038701317372386
1729156695.072164,-0.19374861242887512,-0.81243053281833943,0.15871681932701659
1729156695.100943,-0.14370617642162609,-0.83545994493621445,0.11694028473077357
1729156695.12212,-0.13900927347426759,-0.68900528406648465,0.057393468994603195
1729156695.145651,-0.16237107048576743,-0.45341803621732168,-0.016008190886488832
1729156695.172497,-0.18298634464532881,-0.29993352075615609,-0.055792286200523726
1729156695.192275,-0.13426898532126408,-0.28404133248116037,-0.06731773160654575
1729156695.212063,0.0022353257616067046,-0.35836696162418319,-0.087216545724750918
1729156695.23478,0.19481732839145738,-0.37593102020715785,-0.14044777015749108
1729156695.255091,0.41210645465879336,-0.28877358625140637,-0.22261793206965491
1729156695.279202,0.6414528697091173,-0.12005289406808986,-0.27255856430914627
1729156695.297872,0.87398960244534463,0.062912013042610127,-0.22738864780479251
1729156695.318914,1.0562934932640151,0.18163044859973276,-0.12898361260728994
1729156695.33753,1.1829162752444298,0.23774951275210421,-0.037588146817674008
1729156695.372846,1.2548458888487892,0.25396765872358379,0.044280451558934564
1729156695.401461,1.2528805104964296,0.24220119820263894,0.11660171893458042
1729156695.43,1.2057267568471144,0.21598526912428059,0.17617070169552512
1729156695.447164,1.1469976652629901,0.19067768529436988,0.22532132828814594
1729156695.47158,1.0821747510409043,0.17655736015007853,0.26055852007345581
1729156695.488799,1.0285946953872127,0.17936595169224756,0.27020720348516691
1729156695.511922,0.98708148064283296,0.19339611839994791,0.2451338840761963
1729156695.530946,0.95344690553623357,0.20862525940796062,0.18475390088510757
1729156695.558041,0.92794503470399858,0.2135058433981479,0.075520065429715927
1729156693.176431,0.0057887973868021043,0.026827210602700487,0.01481852130286156
1729156693.194102,0.0073392315097824644,0.025722436327247418,0.01506465841168584
1729156693.221398,0.010071933507231326,0.023619435222411316,0.015232998818019712
1729156693.238385,0.013244862332824361,0.020442483105556786,0.014932818016187586
1729156693.254621,0.01594569304324818,0.016432080137500752,0.014073728927595815
1729156693.27173,0.017590599257039742,0.012610307878392176,0.01295848684572156
1729156693.289586,0.018187229645933656,0.0093622104181382889,0.012143345180498821
1729156693.306156,0.017465196788694095,0.0067618761227127714,0.01142305768578002
1729156693.332396,0.015881002222320233,0.0047523669932387907,0.011106200801630191
1729156693.357283,0.014131424586736384,0.003241611762630236,0.01126282570754652
1729156693.376374,0.013040340013304929,0.0014648465525519093,0.011999176625411856
1729156693.392592,0.012748249159800093,-0.00017932009646175998,0.013017148225575226
1729156693.410404,0.013216030618272322,-0.0018054310801169603,0.014159694930444094
1729156693.433254,0.013668215258963704,-0.0036030090119197099,0.015082282238509576
1729156693.454998,0.013798066562829798,-0.0052301556372623924,0.015669060148505023
1729156693.471535,0.012850885167468495,-0.0064463330118715153,0.015505437819591322
1729156693.486903,0.01078478738412043,-0.007069742103259005,0.014779495248533859
1729156693.502345,0.0078611568829421719,-0.007099978422770434,0.012567492042591943
1729156693.524383,0.0056323092092559618,-0.006206986051193901,0.010018420086741734
1729156693.547719,0.0039666568884033472,-0.0050439869010521932,0.0076471543802088763
1729156693.570093,0.0035404217517502915,-0.004443297190550065,0.0056424490179000832
1729156693.587166,0.0036717237171212409,-0.0045509802640525433,0.0040411946733552723
1729156693.607437,0.0040143272832511854,-0.0062765121488952422,0.0028096136366685559
1729156693.635751,0.004680644917448561,-0.0087119446361639159,0.0013542975599380557
1729156693.674559,0.0055421409733790519,-0.011133233413493072,1.7384959857726784e-07
1729156693.691806,0.0069324322688204083,-0.013112934600733813,-0.00058782518619363673
1729156693.714922,0.0087802424512049403,-0.014532851314603155,-0.00077628845809021439
1729156693.733672,0.011395208619243197,-0.015144314495954212,0.0005909774468867827
1729156693.756272,0.014652884970776089,-0.015891190684770247,0.0032313863062781527
1729156693.78106,0.018026612186238421,-0.01672631256990861,0.0059258261733590497
1729156693.812307,0.021006467928651251,-0.017341461935255813,0.0062829987714348584
1729156693.863753,0.022771931266196178,-0.018178787371927619,0.005098285871075337
1729156693.886517,0.022734525269167201,-0.019921075896959756,0.001681234664362792
1729156693.909507,0.021145106856338542,-0.021541498234854121,-0.0034258880567727655
1729156693.927068,0.018707305086665144,-0.022773448588328811,-0.0088550599410998111
1729156693.949618,0.01581114751867305,-0.023827388509549755,-0.013742558813152891
1729156693.971233,0.012542649822303433,-0.024541773820956844,-0.017255972411318692
1729156693.996751,0.010058270545800026,-0.025836776470802403,-0.018029165613446904
1729156694.01947,0.0086054465622594743,-0.028137504570764971,-0.01610031487948629
1729156694.040033,0.0076272056839286079,-0.030689516706538314,-0.012749211703211643
1729156694.059576,0.0061696815275595592,-0.032615324101124436,-0.0077139428115915627
1729156694.082492,0.004720475029396389,-0.03362646186706314,-0.0020658197672339881
1729156694.100393,0.0026743129513518414,-0.033177644588156377,0.0035551220404860615
1729156694.124684,0.0014666341703918561,-0.030843726848726629,0.0079309267064555759
1729156694.156184,0.00022635792463342966,-0.027627020362382765,0.010968307248404913
1729156694.201004,-0.00086328102688432141,-0.024314455403884952,0.011711892439480448
1729156694.246846,-0.0012085374566910127,-0.021243204518083144,0.010586727541436913
1729156694.284899,-0.00027038177130574094,-0.019048120117166799,0.0082574828621098679
1729156694.30948,0.0013424621691851474,-0.018017603913860637,0.0051577549331039401
1729156694.343519,0.0030350589123723792,-0.017466179967174804,0.0021171583038218783
1729156694.375683,0.0044260236537900718,-0.017465837926262134,0.00053748345876727358
1729156694.41523,0.0053840297969036449,-0.017977647681001928,-0.00024833295505858493
1729156694.44989,0.0051106097073174862,-0.018657883591069305,-6.8871824943666626e-05
1729156694.469724,0.0043534140411562137,-0.018806245399671486,0.0011745367481970758
1729156694.492193,0.0034979118048039538,-0.01872356922216516,0.002981488216793201
1729156694.511881,0.0027040724459708983,-0.017345155030276119,0.0049534552737828582
1729156694.536984,0.0020224616315532629,-0.015069339424246073,0.0066247517815080587
1729156694.563732,-0.016175404433774482,-0.014319276608709214,0.0032581138885973055
1729156694.589947,-0.096465795920607264,-0.020472842324054254,-0.016686923212229563
1729156694.613539,-0.21898622419485841,-0.028277221070388367,-0.04724302518383576
1729156694.635833,-0.3846391580271038,-0.020960856829750702,-0.078036249693472726
1729156694.659618,-0.56988418078311986,0.0060376357498543934,-0.099916348180497508
1729156694.67839,-0.77951324275372025,0.065150130854403632,-0.10568268384774185
1729156694.698833,-0.98518909665621612,0.114332071081963,-0.10450569131841819
1729156694.72217,-1.160904908096406,0.14325061119895774,-0.097099802643986766
1729156694.746096,-1.2882217101349256,0.16246284746396622,-0.064599544488221611
1729156694.771909,-1.3679598897555856,0.17686019355941293,-0.016813348200904611
1729156694.792505,-1.394932214553871,0.18260232212678187,0.030946786769938318
1729156694.815687,-1.3757445115104334,0.1728841076608757,0.061990041820905437
1729156694.8365,-1.3256395821367983,0.15317697331113833,0.077180063403942942
1729156694.862406,-1.237708803787166,0.11347108750991308,0.078473107600250669
1729156694.882866,-1.1309619262166291,0.06074383526666529,0.075210782805665691
1729156694.909859,-1.011075072475272,-0.0045804075725362908,0.075648267356377669
1729156694.945337,-0.88932793363716056,-0.091131329225294488,0.082963120805672128
1729156694.972746,-0.77492812908243058,-0.18669670495663984,0.098455407037465775
1729156694.995575,-0.65316123616700006,-0.29578284665347759,0.12343656309757511
1729156695.015407,-0.53467288096001897,-0.40904158384134404,0.14677127837652487
1729156695.046689,-0.42532956350790391,-0.52547336535927225,0.15632763303594294
1729156695.072164,-0.3298334982446432,-0.6292159654028977,0.14912844233635275
1729156695.100943,-0.25595666531269901,-0.68944345171691623,0.13173511546664646
1729156695.12212,-0.21363597154710537,-0.64726088484111233,0.094898097391224956
1729156695.145651,-0.19393408539350743,-0.55106528330221494,0.048330865283449424
1729156695.172497,-0.18672913517531159,-0.45372204574242009,0.01254268445069117
1729156695.192275,-0.14700778991191613,-0.40656671383766296,-0.015625360435063598
1729156695.212063,-0.070325320195274779,-0.39977726073989361,-0.044191386579263005
1729156695.23478,0.052392137665078553,-0.37879620525540969,-0.088466461367803312
1729156695.255091,0.20156621427235022,-0.32397287204282538,-0.14607919445518261
1729156695.279202,0.38190127390974743,-0.21913372278490226,-0.18935033856636654
1729156695.297872,0.57288403213186279,-0.098803005605629865,-0.18573965733255132
1729156695.318914,0.75042940563614247,0.0089338498382039999,-0.15335700321782883
1729156695.33753,0.90462110912068094,0.090060223003897544,-0.10232734642513336
1729156695.372846,1.0223539366685856,0.14542354246372194,-0.043540116590615366
1729156695.401461,1.0883813307431933,0.17429760727280605,0.019123935818317873
1729156695.43,1.1161309465435378,0.18614089557936023,0.077571039560891508
1729156695.447164,1.112220559654614,0.18626748941894405,0.1335142480338101
